"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Watch to Listen Clearly: Visual Speech Enhancement Driven Multi-modality Speech Recognition","B. Xu; J. Wang; C. Lu; Y. Guo",Xpeng motors; Xpeng motors; Xpeng motors; Xpeng motors,"2020 IEEE Winter Conference on Applications of Computer Vision (WACV)","14 May 2020","2020","","","1626","1635","Multi-modality (talking face video and audio) information helps improve speech recognition performance compared to the single modality. In noisy environments, the effect of audio modality is weakened, which further affects the performance of multi-modality speech recognition (MSR). Most of the MSR methods use noisy audio signal as input of the audio modality without any enhancement (filtering the noisy components in the audio signal). In this paper, we propose an audio-enhanced multi-modality speech recognition model. In particular, the proposed model consists of two sub-networks, one is the visual speech enhancement (VE) sub-network and the other is the multi-modality speech recognition (MSR) sub-network. The VE sub-network is able to separate a speaker's voice from background noises when given the corresponding talking face to enhance audio modality. Then the audio modality together with video modality are fed into the MSR sub-network to produce characters. We introduce a pseudo-3D residual network (P3D)based visual front-end to extract more advantageous visual features. The MSR sub-network is built on top of the Element-wise-Attention Gated Recurrent Unit (EleAttGRU) architecture which is more effective than Transformer in long sequences. We demonstrate the effectiveness of audio enhancement for MSR by extensive experiments. The proposed method surpasses the state-of-the-art MSR models on the LRS3-TED dataset and the LRW dataset.","2642-9381","978-1-7281-6553-0","10.1109/WACV45572.2020.9093314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9093314","","Visualization;Speech recognition;Feature extraction;Speech enhancement;Noise measurement;Lips;Convolution","audio signal processing;audio-visual systems;face recognition;feature extraction;speech enhancement;speech recognition","audio enhancement;video modality;multimodality speech recognition sub-network;visual speech enhancement sub-network;audio-enhanced multimodality speech recognition model;noisy audio signal;MSR;audio modality;single modality;speech recognition performance;talking face video;visual speech enhancement driven multimodality speech recognition","","","","49","","14 May 2020","","","IEEE","IEEE Conferences"
"Improving bitrate in detail coefficient based audio watermarking using wavelet transformation","K. Datta; I. Sengupta","School of Computer Engineering, KIIT University, Bhubaneswar-751024, India; Dept of Computer Science and Engg, Indian Institute of Technology, Kharagpur-721302, India","2011 International Conference on Communications and Signal Processing","24 Mar 2011","2011","","","160","164","With the development in communication technology over the past few decade, the usage of multimedia contents have increased progressively. Multimedia data protection has become a very important issue which needs to be addressed at the earliest. In this paper we have proposed a multimedia data protection technique for audio files. There exists various audio watermarking techniques in the literature. In this paper we propose a wavelet based watermarking technique where embedding is performed on the third level detail wavelet coefficients. The robustness of the scheme is found to be at an acceptable level with respect to some of the existing techniques in wavelet domain. The proposed method is essentially an improvement of the works reported in [1], [2], where the bit rates of the watermark data are enhanced with modest degradation in robustness. Subjective tests have been performed to evaluate the performance of the proposed method.","","978-1-4244-9799-7","10.1109/ICCSP.2011.5739291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5739291","","Variable speed drives;Rocks;Robustness","audio watermarking;error statistics;multimedia communication;wavelet transforms","bit rate;wavelet transformation;multimedia content;multimedia data protection technique;audio files;wavelet based audio watermarking technique;wavelet coefficients;watermark data","","4","","13","","24 Mar 2011","","","IEEE","IEEE Conferences"
"Hiding of compressed bit stream into audio file to enhance the confidentiality and portability of a data transmission system","S. Bhattacharjee; L. B. A. Rahim; I. B. A. Aziz","Department of Computer & Information Science, Universiti Teknologi PETRONAS, Bandar Seri-Iskandar, Perak, Malaysia; Department of Computer & Information Science, Universiti Teknologi PETRONAS, Bandar Seri-Iskandar, Perak, Malaysia; Department of Computer & Information Science, Universiti Teknologi PETRONAS, Bandar Seri-Iskandar, Perak, Malaysia","2015 International Symposium on Mathematical Sciences and Computing Research (iSMSC)","20 Oct 2016","2015","","","196","201","Data security is always an important aspect of any data transmission system. With the advancement of internet, various security threats and challenges are also becoming more powerful. However, among the various security challenges in any transmission system, confidentiality, portability, and data losses are most important concern. Therefore, to solve these issues, we have proposed a lossless fixed length coding based compression to reduce the file size and to increase portability of transmitted data. To enhance confidentiality and reduce data loss, the compressed bit stream is incorporated with in the audio file using a unique audio steganography. Efficiencies of the proposed technique are examined by experimented results and compared with other existing to show its effectiveness.","","978-1-4799-7896-0","10.1109/ISMSC.2015.7594052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7594052","security threats and challenges;confidentiality and portability of data;audio steganography;compressed bit stream","Encoding;Security;Propagation losses;Robustness;Transforms;Data compression;Media","audio coding;data compression;steganography","compressed bit stream hiding;data transmission system;data confidentiality;data portability;data security;security threats;Internet;data losses;lossless fixed length coding based compression;audio steganography","","1","","14","","20 Oct 2016","","","IEEE","IEEE Conferences"
"Enhanced, blind and robust far-field audio acquisition for portable devices","R. Tong; Z. Ye","Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei 230027, China, and also with the National Engineering Laboratory for Speech and Language Information Processing, Hefei 230027, China; Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei 230027, China, and also with the National Engineering Laboratory for Speech and Language Information Processing, Hefei 230027, China","IEEE Transactions on Consumer Electronics","25 May 2017","2017","63","1","62","67","In this paper, a bilinear Wiener filtering method is proposed for multichannel audio acquisition without knowing the array configurations and frequency responses. Compared with mainstream algorithms, the proposed method has two important features: blindness and robustness. For the first feature, the method does not require any prior knowledge about the array manifold. The “blindness” is very attractive to the industry because even microphones picked from the same batch of the same manufacturer can be inconsistent. For the second feature, even in the presence of strong sensor noise, the method can yield a good performance in suppressing directional interferences. This helps bring better “robustness” to the method and make it more practical for real environments. In the method, a rectangular window is adopted to slide continuously over the parallel multichannel audio streams and then bilinear Wiener filtering is performed on the matrix denoting windowed parallel audio streams. Experiments in a recording studio show the method can suppress directional interferences well. Besides, it converges rapidly and is an appealing choice for consumer electronics.","1558-4127","","10.1109/TCE.2017.014687","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7931971","","Wiener filters;Maximum likelihood detection;Nonlinear filters;Robustness;Array signal processing;Manifolds;Microphones","audio signal processing;interference suppression;Wiener filters","robust far-field audio acquisition;bilinear Wiener filtering method;multichannel audio acquisition;directional interference suppression;parallel multichannel audio streams","","2","","16","","25 May 2017","","","IEEE","IEEE Journals"
"Video-informed approach for enhancing audio source separation through noise source suppression","J. Harris; B. Rivet; S. M. Naqvi; J. A. Chambers; C. Jutten","GIPSA-Lab, CNRS UMR 5216, Université de Grenoble, France; GIPSA-Lab, CNRS UMR 5216, Université de Grenoble, France; School of Electronic, Electrical and Systems Engineering, Loughborough University, UK; School of Electronic, Electrical and Systems Engineering, Loughborough University, UK; GIPSA-Lab, CNRS UMR 5216, Université de Grenoble, France","2013 IEEE International Workshop on Machine Learning for Signal Processing (MLSP)","14 Nov 2013","2013","","","1","6","This paper describes a method where an interference noise source within an audio source separation scenario is suppressed from a mixture. The principal idea of the proposed method is to use a video camera array for locating a interference noise source whose 3D position will be used to estimate a matrix of frequency responses (FRs) by linearly combining a series of previously known FRs. A filter is calculated to remove the contribution of the noise source from a convolutive mixture at each microphone, through the estimated FRs. The proposed method is assumed to implemented in a `block-wise' manner in time domain and has been tested on mixtures created by impulse responses generated by the image method for small room acoustics.","2378-928X","978-1-4799-1180-6","10.1109/MLSP.2013.6661927","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6661927","audio-visual source separation;source enhancement;transfer function estimation;non-stationary sources","Noise;Source separation;Vectors;Microphones;Speech;Databases;Three-dimensional displays","audio signal processing;blind source separation;convolution;frequency response;image denoising;interference suppression;matrix algebra;time-domain analysis;transient response;video signal processing","impulse responses;small room acoustics;time domain;convolutive mixture;frequency responses;matrix estimation;interference noise source localization;video camera array;interference noise source suppression;audio source separation enhancement;video-informed approach","","","","18","","14 Nov 2013","","","IEEE","IEEE Conferences"
"Fusing MFCC and LPC Features Using 1D Triplet CNN for Speaker Recognition in Severely Degraded Audio Signals","A. Chowdhury; A. Ross","Department of Computer Science Engineering, Michigan State University, East Lansing, MI, USA; Department of Computer Science Engineering, Michigan State University, East Lansing, MI, USA","IEEE Transactions on Information Forensics and Security","16 Jan 2020","2020","15","","1616","1629","Speaker recognition algorithms are negatively impacted by the quality of the input speech signal. In this work, we approach the problem of speaker recognition from severely degraded audio data by judiciously combining two commonly used features: Mel Frequency Cepstral Coefficients (MFCC) and Linear Predictive Coding (LPC). Our hypothesis rests on the observation that MFCC and LPC capture two distinct aspects of speech, viz., speech perception and speech production. A carefully crafted 1D Triplet Convolutional Neural Network (1D-Triplet-CNN) is used to combine these two features in a novel manner, thereby enhancing the performance of speaker recognition in challenging scenarios. Extensive evaluation on multiple datasets, different types of audio degradations, multi-lingual speech, varying length of audio samples, etc. convey the efficacy of the proposed approach over existing speaker recognition methods, including those based on iVector and xVector.","1556-6021","","10.1109/TIFS.2019.2941773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8839817","Speaker recognition;degraded audio;deep learning;MFCC;LPC;1-D CNN;feature-level fusion","Speaker recognition;Speech recognition;Noise measurement;Mel frequency cepstral coefficient;Speech processing;Feature extraction;Production","audio signal processing;cepstral analysis;convolutional neural nets;feature extraction;Gaussian processes;linear predictive coding;speaker recognition","crafted 1D Triplet Convolutional Neural Network;speech perception;Linear Predictive Coding;Mel Frequency Cepstral Coefficients;severely degraded audio data;input speech signal;speaker recognition algorithms;severely degraded audio signals;1D Triplet CNN;LPC features;MFCC;audio samples;multilingual speech;audio degradations;1D-Triplet-CNN;speech production","","8","","51","IEEE","16 Sep 2019","","","IEEE","IEEE Journals"
"Privacy-enhanced perceptual hashing of audio data","H. Knospe","Institute of Communications Engineering, Cologne University of Applied Sciences, 50679 Cologne, Germany","2013 International Conference on Security and Cryptography (SECRYPT)","27 Aug 2015","2013","","","1","6","Audio hashes are compact and robust representations of audio data and allow the efficient identification of specific recordings and their transformations. Audio hashing for music identification is well established and similar algorithms can also be used for speech data. A possible application is the identification of replayed telephone spam. This contribution investigates the security and privacy issues of perceptual hashes and follows an information-theoretic approach. The entropy of the hash should be large enough to prevent the exposure of audio content. We propose a privacy-enhanced randomized audio hash and analyze its entropy as well as its robustness and discrimination power over a large number of hashes.","","978-9-8975-8131-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7223214","Perceptual Hashing;Audio Hashing;Audio Fingerprinting;Acoustic Fingerprint;Privacy;Security","Robustness;Entropy;Multimedia communication;Security;Privacy;Speech;Codecs","","","","","","20","","27 Aug 2015","","","IEEE","IEEE Conferences"
"A novel sinusoidal approach to audio signal frame loss concealment and its application in the new evs codec standard","S. Bruhn; E. Norvell; J. Svedberg; S. Sverrisson","SMN, Ericsson Research, Ericsson AB, 164 80, Stockholm, Sweden; SMN, Ericsson Research, Ericsson AB, 164 80, Stockholm, Sweden; SMN, Ericsson Research, Ericsson AB, 164 80, Stockholm, Sweden; SMN, Ericsson Research, Ericsson AB, 164 80, Stockholm, Sweden","2015 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","6 Aug 2015","2015","","","5142","5146","The new 3GPP codec for Enhanced Voice Services (EVS) comprises a collection of frame loss concealment techniques, each specifically designed for the different coding modes of that codec. One of them, called “Phase Error Concealment Unit (Phase ECU)”, was developed for the High Quality (HQ) MDCT coding mode. Despite this target application, Phase ECU is a generic stand-alone tool operating on a buffer of the previously decoded and reconstructed time signal. Its framework is based on the sinusoidal analysis and synthesis paradigm. Besides a description of the basic technology we present optimizations and adaptations required for meeting the challenging 3GPP EVS codec performance requirements, and that make the method robust for a broad range of audio signals under various frame loss conditions from isolated frame erasures to severe burst loss. Test results are reported that show significant improvements over traditional techniques.","2379-190X","978-1-4673-6997-8","10.1109/ICASSP.2015.7178951","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7178951","EVS;speech/audio coding;error concealment","Discrete Fourier transforms;Prototypes;Transient analysis;Speech codecs;Speech;Encoding","audio coding;codecs","severe burst loss;isolated frame erasures;frame loss conditions;audio signals;sinusoidal synthesis paradigm;sinusoidal analysis;reconstructed time signal;decoded time signal;High Quality MDCT coding mode;Phase ECU;Phase Error Concealment Unit;coding modes;frame loss concealment techniques;Enhanced Voice Services;3GPP codec;EVS codec standard;audio signal frame loss concealment","","1","2","18","","6 Aug 2015","","","IEEE","IEEE Conferences"
"An evaluation of haptic descriptions for audio described films for individuals who are blind","T. McDaniel; L. N. Viswanathan; S. Panchanathan","Center for Cognitive Ubiquitous Computing, School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, USA; Center for Cognitive Ubiquitous Computing, School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, USA; Center for Cognitive Ubiquitous Computing, School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, USA","2013 IEEE International Conference on Multimedia and Expo (ICME)","26 Sep 2013","2013","","","1","6","Narrations of visual content, or audio descriptions, enhance the accessibility of video media for individuals who are blind. While the adoption of this assistive technology continues to broaden, audio descriptions have several limitations: they often lack detail (i.e., are abridged) to fit within dialogue-free gaps, and are difficult to use in fast-paced sequences or scenes of continuous dialogue. Haptic descriptions offer a promising augmentation to audio descriptions by conveying information through the sense of touch. This work presents audio-haptic descriptions with a user evaluation showing how haptic descriptions can add relevant information to films for improved comprehension.","1945-788X","978-1-4799-0015-2","10.1109/ICME.2013.6607554","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6607554","Audio descriptions;haptics;assistive","Haptic interfaces;Films;Visualization;Vibrations;Belts;Motion pictures;Cameras","audio signal processing;handicapped aids;haptic interfaces;multimedia computing","haptic description evaluation;audio described films;visual content;audio descriptions;video media;assistive technology;dialogue free gaps","","1","","11","","26 Sep 2013","","","IEEE","IEEE Conferences"
"Enhanced time domain packet loss concealment in switched speech/audio codec","J. Lecomte; A. Tomasek; G. Markovic; M. Schnabel; K. Tsutsumi; K. Kikuiri","Fraunhofer IIS, Erlangen, Germany; Fraunhofer IIS, Erlangen, Germany; Fraunhofer IIS, Erlangen, Germany; Fraunhofer IIS, Erlangen, Germany; NTT DOCOMO, INC., Yokosuka, Japan; NTT DOCOMO, INC., Yokosuka, Japan","2015 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","6 Aug 2015","2015","","","5922","5926","This paper describes new time domain techniques for concealing packet loss in the new 3GPP Enhanced Voice Services codec. Enhancements to the existing ACELP concealment methods include guided, improved pitch prediction, increased flexibility and accuracy of pulse resynchronization. Furthermore, the new method of separate linear predictive (LP) filter synthesis aims for sound quality improvement in case of multiple packet loss, especially for noisy signals. Another enhancement consists of a guided LP concealment approach to limit the risk of creating artifacts during recovery. These enhancements are also used in the presented advanced TCX concealment method. Subjective listening tests show that quality is significantly increased with these methods.","2379-190X","978-1-4673-6997-8","10.1109/ICASSP.2015.7179108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7179108","EVS;Packet Loss Concealment;guided concealment;ACELP;TCX","Codecs;Speech;Noise measurement;Packet loss;Time-domain analysis;Noise","audio acoustics;speech","enhanced time domain packet loss concealment;switched speech-audio codec;concealing packet loss;3GPP enhanced voice services codec;ACELP;pitch prediction;pulse resynchronization;separate linear predictive filter synthesis;TCX concealment method","","5","13","16","","6 Aug 2015","","","IEEE","IEEE Conferences"
"Complete SOC transceiver in 0.18µm CMOS using Q-enhanced filtering, sub-sampling and injection locking","R. Mason; J. Fortier; C. DeVries","SMSC, Ottawa, Ontario, Canada; Hittite Microwave Corporation, Ottawa, Ontario, Canada; Research In Motion, Waterloo, Ontario, Canada","2011 IEEE Custom Integrated Circuits Conference (CICC)","20 Oct 2011","2011","","","1","4","Portable audio products have not yet seen a wireless headphone solution that has been widely accepted. The main reason for this is that power consumption for current solutions (Bluetooth, analog) is too high. Secondly, the interference management is poor, leading to unacceptable performance in real-life applications. We present a solution that meets these problems and provides a workable platform for developing wireless audio headphones. The transceiver is fabricated in TSMC 0.18 μm CMOS and consumes a peak current of 10.2 mA in RX mode and 22 mA in TX mode.","2152-3630","978-1-4577-0223-5","10.1109/CICC.2011.6055351","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6055351","","Receivers;Power harmonic filters;Injection-locked oscillators;Phase locked loops;Band pass filters;Resonator filters;Power demand","audio equipment;CMOS integrated circuits;filters;headphones;low-power electronics;radio transceivers;system-on-chip;UHF filters;UHF integrated circuits","SOC transceiver;CMOS;Q-enhanced filtering;subsampling;injection locking;portable audio product;power consumption;interference management;wireless audio headphone;size 0.18 mum;current 10.2 mA;current 22 mA;frequency 2.4 GHz","","","","10","","20 Oct 2011","","","IEEE","IEEE Conferences"
"Enhanced audio transmission over ADSL using prioritised DMT modulation and retransmissions","T. P. Fowdur; P. Ragpot; S. K. M. Soyjaudah","Department of Electrical and Electronic Engineering, University of Mauritius, Réduit, Mauritius; Department of Electrical and Electronic Engineering, University of Mauritius, Réduit, Mauritius; Department of Electrical and Electronic Engineering, University of Mauritius, Réduit, Mauritius","IEEE EUROCON 2015 - International Conference on Computer as a Tool (EUROCON)","2 Nov 2015","2015","","","1","6","Asymmetric Digital Subscriber Line (ADSL) is a broadband communications technology which is widely used for transmitting high bandwidth data such as audio and video over the internet. However, ensuring a good Quality of Service (QoS) in the transmission of such data over ADSL is challenging due to channel impairments such as noise and crosstalk. Moreover, given that the total monthly fixed data traffic is increasing at a phenomenal rate, (QoS) management is becoming a crucial issue. This paper proposes an enhanced transmission scheme for audio over ADSL. The proposed scheme exploits the unequal importance of the subbands generated by an MP1 codec to offer varying protection to them during ADSL transmission. This is achieved by multiplexing the bit streams from the subbands before Discrete Multi-tone Modulation (DMT) so that bit streams corresponding to more important subbands are offered higher protection than the least important ones. Additionally, a sophisticated retransmission protocol is proposed which allows frames from more important subbands to benefit from a greater number of retransmissions than least important ones. The retransmission protocol uses eight different Negative Acknowledgement (NACK) packet types which allow adaptive multiplexing of frames at the transmitter. The proposed Unequal Error Protection (UEP) scheme provides an average gain of over 28 dB in Segmented Signal to Noise Ratio (SSNR) over a conventional Equal Error Protection (EEP) one but incurs a negligible loss in throughput.","","978-1-4799-8569-2","10.1109/EUROCON.2015.7313673","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313673","ADSL;Audio transmission;Prioritisation;QoS;DMT","Modulation;Multiplexing;Receivers;Gain;Transmitters;Throughput;Buffer storage","access protocols;codecs;digital subscriber lines;multiplexing;quality of service;radio transmitters","enhanced audio transmission;asymmetric digital subscriber line;ADSL;prioritised DMT modulation;prioritised DMT retransmissions;discrete multitone modulation;broadband communications technology;quality of service;QoS;MP1 codec;bit stream multiplexing;retransmission protocol;negative acknowledgement;NACK packet types;adaptive multiplexing;transmitter frames;unequal error protection;UEP;segmented signal to noise ratio;SSNR","","1","","11","","2 Nov 2015","","","IEEE","IEEE Conferences"
"An Audio Data Representation for Traffic Acoustic Scene Recognition","D. Jiang; D. Huang; Y. Song; K. Wu; H. Lu; Q. Liu; T. Zhou","Department of Computer Science, College of Engineering, Shantou University, Shantou, China; Department of Computer Science, College of Engineering, Shantou University, Shantou, China; Center for Smart Health, School of Nursing, The Hong Kong Polytechnic University, Hong Kong; Department of Computer Science, College of Engineering, Shantou University, Shantou, China; Department of Computer Science, College of Engineering, Shantou University, Shantou, China; Department of Computer Science, College of Engineering, Shantou University, Shantou, China; Department of Computer Science, College of Engineering, Shantou University, Shantou, China","IEEE Access","6 Oct 2020","2020","8","","177863","177873","Acoustic scene recognition (ASR), recognizing acoustic environments given an audio recording of the scene, has a wide range of applications, e.g. robotic navigation and audio forensic. However, ASR remains challenging mainly due to the difficulty of representing audio data. In this article, we focus on traffic acoustic data. Traffic acoustic sense recognition provides complementary information to visual information of the scene; for example, it can be used to verify the visual perception result. The acoustic analysis and recognition, in consideration of its simple and convenient, can effectively enhance the perception ability which only applies visual information. We propose an audio data representation method to improve the traffic acoustic scene recognition accuracy. The proposed method employs the constant Q transform (CQT) and histogram of gradient (HOG) to transfer the one-dimensional audio signals into a time-frequency representation. We also propose two data representation mechanisms, called global and local feature selections, in order to select features that are able to describe the shape of time-frequency structures. We finally exploit the least absolute shrinkage and selection operator (LASSO) technique to further improve the recognition accuracy, by further selecting the most representative information for the recognition. We implemented extensive experiments, and the results show that the proposed method is effective, significantly outperforming the state-of-the-art methods.","2169-3536","","10.1109/ACCESS.2020.3027474","NSFC(grant numbers:61902232,61902231); Natural Science Foundation of Guangdong Province(grant numbers:2018A030313291,2019A1515010943); Department of Education of Guangdong Province(grant numbers:2018GXJK048,2018KZDXM035,2017KCXTD015); Basic and Applied Basic Research of Colleges and Universities in Guangdong Province (Special Projects in Artificial Intelligence)(grant numbers:2019KZDZX1030); Shantou University (STU) Scientific Research Foundation for Talents(grant numbers:NTF18006); 2020 Li Ka Shing Foundation Cross-Disciplinary Research Grant(grant numbers:2020LKSFG05D,2020LKSFG04D); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9207916","Feature extraction;acoustic scene recognition;transportation;acoustic material","Acoustics;Feature extraction;Spectrogram;Transforms;Histograms;Time-frequency analysis;Visualization","acoustic signal processing;audio recording;audio signal processing;feature extraction;mobile robots;time-frequency analysis;visual perception","HOG;histogram of gradient;CQT;constant Q transform;LASSO technique;global feature selections;representative information;local feature selections;data representation mechanisms;time-frequency representation;one-dimensional audio signals;traffic acoustic scene recognition accuracy;audio data representation method;perception ability;acoustic analysis;visual perception result;visual information;complementary information;traffic acoustic sense recognition;traffic acoustic data;robotic navigation;audio recording;acoustic environments;ASR","","1","","38","CCBY","28 Sep 2020","","","IEEE","IEEE Journals"
"Public Speaking Enhancement via Virtual Reality","Piyush","Department of Computer Science and Engineering, SRM University, Delhi-NCR, India","2018 4th International Conference on Computing Communication and Automation (ICCCA)","29 Jul 2019","2018","","","1","4","In this paper I proposed the one of a kind way to deal with the dread of speaking publically (Gloss fear) using Virtual Reality (VR) and Audio Signal preparing. The framework is planned on Unity3D (a Game Development Engine) and it utilizes the ideas and Algorithms of Digital Signal Processing to outline a Native Audio Plugin for Unity3D which can be utilized to analyze Audio Signals. The VR Simulator records a reference audio from the user and compares the user's execution with respect to the Audio input got from the user in a Virtual talking condition. The discourse/ speech correlation and coordinating of the two Audio Signals is finished using speaker verification algorithm using Spectrogram. Pause detection algorithm estimates level of familiarity with discourse/ speech. Additionally, eye contact of the user with group of onlookers is checked using Ray Caster in Unity3D. The mix of the outcomes abridged together creates a score which causes the user to enhance his/her aptitudes of public speaking.","2642-7354","978-1-5386-6947-1","10.1109/CCAA.2018.8777707","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8777707","Audio Signals;VR Simulator;Pause Detection;Public Speaking;Speaker Verification;Spectrogram Speech;Virtual Reality;Unity3D","Spectrogram;Virtual reality;Smart phones;Signal processing algorithms;Correlation;Headphones;Earth","audio signal processing;computer games;ray tracing;speaker recognition;virtual reality","Unity3D;reference audio;pause detection algorithm;virtual reality;audio signal;game development engine;digital signal processing;VR simulator;audio input;virtual talking condition;native audio plugin;public speaking enhancement;discourse/speech correlation;speaker verification algorithm;spectrogram;raycaster","","","","19","","29 Jul 2019","","","IEEE","IEEE Conferences"
"Data collection for mobile audio-visual speech recognition in various environments","S. Tamura; T. Seko; S. Hayamizu","Dep. Electrical, Electronic and Computer Engineering, Gifu University, 1-1 Yanagido, 501-1193 Japan; Dep. Information Science, Graduate School of Gifu University, 1-1 Yanagido, Gifu, 501-1193 Japan; Dep. Electrical, Electronic and Computer Engineering, Gifu University, 1-1 Yanagido, 501-1193 Japan","2014 17th Oriental Chapter of the International Committee for the Co-ordination and Standardization of Speech Databases and Assessment Techniques (COCOSDA)","2 Mar 2015","2014","","","1","6","This paper introduces our recent activities for audio-visual speech recognition on mobile devices and data collection in various environments. Audio-visual automatic speech recognition is effective in noisy or real conditions to enhance the robustness of speech recognizer and to improve the recognition accuracy. We have developed an audio-visual speech recognition interface for mobile devices. In order to evaluate the recognizer and investigate issues related to audio-visual processing on mobile computers, we collected speech data and lip images of 16 subjects in eight conditions, where there were various audio noises and visual difficulties. Audio-only speech recognition and visual-only lipreading were then conducted. Through these experiments, we found some issues and future works not only for construction of audio-visual database but also for robust audio-visual speech recognition.","","978-1-4799-7094-0","10.1109/ICSDA.2014.7051434","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7051434","","Visualization;Hidden Markov models;Robustness;Noise;Quantization (signal)","audio-visual systems;mobile computing;speech recognition","data collection;mobile audio-visual speech recognition;mobile devices;audio-visual automatic speech recognition;audio-visual speech recognition interface;audio-visual processing;mobile computers;audio noises;visual difficulties;audio-only speech recognition;visual-only lipreading;audio-visual database","","2","","23","","2 Mar 2015","","","IEEE","IEEE Conferences"
"A Robust Audio Fingerprinting Using a New Hashing Method","H. -S. Son; S. -W. Byun; S. -P. Lee","Department of Computer Science, Graduate School, Sangmyung University, Seoul, South Korea; Department of Computer Science, Graduate School, Sangmyung University, Seoul, South Korea; Department of Electronic Engineering, Sangmyung University, Seoul, South Korea","IEEE Access","28 Sep 2020","2020","8","","172343","172351","To enhance the tracking performance of illegal audio copies, we introduce a robust audio fingerprinting method against various attacks in this paper. Most audio fingerprints consist of the information in the frequency band of audio. These fingerprinting methods may lose the uniqueness of the audio fingerprint by irregular movement such as an attack with pitch value changes. The proposed fingerprint method in a fundamental frequency band makes up for the weakness of existing methods generated from frequency domain. Using the geometrical property of the proposed method, a new hashing method is employed in the similarity calculation process to compare the audio contents. In order to prove the validity of proposed algorithm, we experiment for six environments such as tempo, pitch, speed modification, noise addition, low pass filter and high pass filter. The proposed method shows the highest level of performance in most experimental environments. Especially, with respect to the tempo, pitch, and speed manipulation experiments, the proposed method archives the precision rate of the range from 95 to 100% according to the degree of manipulation, which compares favorably with the precision rate obtained by traditional approaches, and yields a precision rate between 85 and 100% in noise addition and filtering experiments.","2169-3536","","10.1109/ACCESS.2020.3024951","2020 Research Grant from Sangmyung University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9200471","Audio fingerprint;FFMAP;SAH;frequency band separation","Fingerprint recognition;Feature extraction;Robustness;Databases;Spectrogram;Time-frequency analysis","audio signal processing;high-pass filters;low-pass filters","audio contents;illegal audio copies;audio fingerprinting method;hashing method;similarity calculation process;low pass filter;high pass filter","","","","27","CCBY","18 Sep 2020","","","IEEE","IEEE Journals"
