"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Differential Coding Using Enhanced Inter-Layer Reference Picture for the Scalable Extension of H.265/HEVC Video Codec","A. Aminlou; J. Lainema; K. Ugur; M. M. Hannuksela; M. Gabbouj","Signal Processing Department, Tampere University of Technology, Tampere, Finland; Nokia Research Center, Tampere, Finland; AVCR Information Technologies, Istanbul, Turkey; Nokia Research Center, Tampere, Finland; Signal Processing Department, Tampere University of Technology, Tampere, Finland","IEEE Transactions on Circuits and Systems for Video Technology","28 Oct 2014","2014","24","11","1945","1956","Differential coding methods improve coding efficiency of scalable video codecs by adding the high-frequency component present in the previously coded enhancement layer (EL) pictures to the base layer (BL) picture. This paper proposes a method to enable differential coding in a scalable codec design without affecting the core coding tools, thus allowing a practical implementation to reuse single-layer hardware or software components. This is achieved by creating an additional reference picture called enhanced inter-layer reference (EILR) and inserting it to the EL decoded picture buffer and reference picture lists. An EILR picture is generated by adding differential information to the current inter-layer reference picture. The differential information is calculated using the previously decoded pictures of the BL and EL and the motion information of the BL picture. The proposed method reduces luma total bitrate on average by 2.2% and 2.8% for random access and low-delay test cases, respectively. The improvements are more significant for chroma components with the average bitrate reduction of 6.5%. The measured decoding time increase for a reference software implementation is 16% with negligible overhead on encoding time.","1558-2205","","10.1109/TCSVT.2014.2317884","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6799259","Differential Video Coding;scalable extension of H.265/High Efficiency Video Coding (SHVC);Scalable Video Coding (SVC)","Encoding;Video coding;Standards;Decoding;Motion compensation;Complexity theory;Video codecs","image colour analysis;software reusability;video codecs;video coding","differential coding methods;enhanced interlayer reference;H.265 video codec;HEVC video codec;coding efficiency improvement;high-frequency component;scalable codec design;single-layer hardware reuse;software component reuse;EILR;EL decoded picture buffer;reference picture lists;luma total bitrate reduction;chroma components;high efficiency video coding","","5","","36","","16 Apr 2014","","","IEEE","IEEE Journals"
"Streaming 360-Degree Videos Using Super-Resolution","M. Dasari; A. Bhattacharya; S. Vargas; P. Sahu; A. Balasubramanian; S. R. Das",Stony Brook University; KTH Royal Institute of Technology; Stony Brook University; Stony Brook University; Stony Brook University; Stony Brook University,"IEEE INFOCOM 2020 - IEEE Conference on Computer Communications","4 Aug 2020","2020","","","1977","1986","360° videos provide an immersive experience to users, but require considerably more bandwidth to stream compared to regular videos. State-of-the-art 360° video streaming systems use viewport prediction to reduce bandwidth requirement, that involves predicting which part of the video the user will view and only fetching that content. However, viewport prediction is error prone resulting in poor user Quality of Experience (QoE). We design PARSEC, a 360° video streaming system that reduces bandwidth requirement while improving video quality. PARSEC trades off bandwidth for additional client-side computation to achieve its goals. PARSEC uses an approach based on super-resolution, where the video is significantly compressed at the server and the client runs a deep learning model to enhance the video to a much higher quality. PARSEC addresses a set of challenges associated with using super-resolution for 360° video streaming: large deep learning models, slow inference rate, and variance in the quality of the enhanced videos. To this end, PAR-SEC trains small micro-models over shorter video segments, and then combines traditional video encoding with super-resolution techniques to overcome the challenges. We evaluate PARSEC on a real WiFi network, over a broadband network trace released by FCC, and over a 4G/LTE network trace. PARSEC significantly outperforms the state-of-art 360° video streaming systems while reducing the bandwidth requirement.","2641-9874","978-1-7281-6412-0","10.1109/INFOCOM41043.2020.9155477","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155477","360° Video;ABR Streaming;Super-resolution","Videos;Bandwidth;Streaming media;Spatial resolution;Computational modeling;Quality of experience","4G mobile communication;broadband networks;image resolution;learning (artificial intelligence);Long Term Evolution;quality of experience;video coding;video signal processing;video streaming","bandwidth requirement;video quality;PARSEC trades;additional client-side computation;deep learning model;PARSEC addresses;enhanced videos;PAR-SEC;shorter video segments;traditional video encoding;super-resolution techniques;state-of-art 360° video streaming;immersive experience;regular videos;state-of-the-art 360° video streaming;viewport prediction;error prone resulting;poor user Quality;design PARSEC;360° video streaming system","","5","","50","","4 Aug 2020","","","IEEE","IEEE Conferences"
"Enhanced rate-distortion optimization for stereo interleaving video coding","Qian Ma; Yongbing Zhang; Qiong Liu; Xiangyang Ji; Qionghai Dai","Department of Automation, Tsinghua University, Beijing, China; Graduate School at Shenzhen, Tsinghua University, China; Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China","2011 International Conference on 3D Imaging (IC3D)","22 Aug 2013","2011","","","1","4","Stereo interleaving format attracts more and more attention due to its back compatibility with all existing 2D video coding standards as well as its high efficiency of stereoscopic video compression. As one of the most significant coding components, rate-distortion optimization (RDO) in stereo interleaving video coding does not take into account its application scenarios where the reconstructed video needs up-sampling for displaying. To promote the efficiency of stereo interleaving video compression, we propose an enhanced RDO where the up-sampling is taken into consideration on distortion measurement. The proposed algorithm changes nothing concerning the syntax and is compatible with current decoders. Experimental results demonstrate that the proposed enhanced RDO is able to reduce the bitrates by 10%-44% on average, and achieve 0.1-0.65dB gain on PSNR compared with conventional RDO.","2379-1780","978-1-4799-1579-8","10.1109/IC3D.2011.6584364","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6584364","Enhanced RDO;mode decision;stereo interleaving;video coding;up-sampling","Abstracts;Standards;Encoding;Decoding;PSNR","data compression;image reconstruction;image sampling;optimisation;stereo image processing;video coding","enhanced rate-distortion optimization;stereo interleaving video coding;stereo interleaving format;2D video coding standards;stereoscopic video compression;coding components;reconstructed video;up-sampling;stereo interleaving video compression;distortion measurement;enhanced RDO;PSNR;gain 0.1 dB to 0.65 dB","","1","","8","","22 Aug 2013","","","IEEE","IEEE Conferences"
"Enhanced sensitivity of motion detection in satellite videos using instant learning algorithms","J. F. Joe","Department of Computer Science & Engineering, Prathyusha Institute of Technology and Management Anna University, Chennai, India","IET Chennai 3rd International on Sustainable Energy and Intelligent Systems (SEISCON 2012)","23 Jan 2014","2012","","","1","6","Satellite videos are drawing attention of the frontiers in the core of video image processing. Satellite videos are in common used for weather forecast. The satellite weather videos are analyzed for various parameters in prediction of weather. The motion detection in these videos plays a vital role in the prediction of weather. By using the existing methodologies in the video motion detection, only the edges are detected as moving area and the others are left as such. There lies a need for the proposed methodology to detect the multiple motion detection for getting the satellite video processed with even more sensitivity and fidelity. This paper justifies the use of the proposed methodology using iterated training algorithm in the processing of satellite video downloaded from the NASA videos.","","978-1-84919-797-7","10.1049/cp.2012.2250","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6719156","Motion Detection;Satellite Video","","geophysical image processing;image motion analysis;iterative methods;learning (artificial intelligence);video signal processing;weather forecasting","instant learning algorithms;video image processing;weather forecast;satellite weather videos;video motion detection;iterated training algorithm;NASA videos","","","","","","23 Jan 2014","","","IET","IET Conferences"
"Summarizing Long-Length Videos with GAN-Enhanced Audio/Visual Features","H. Lee; G. Lee","Seoul National University of Science and Technology, Republic of Korea; Seoul National University of Science and Technology, Republic of Korea","2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW)","5 Mar 2020","2019","","","3727","3731","In this paper, we propose a novel supervised method for summarizing long-length videos. Many recent works presented successful results in video summarization. However, most videos in those works are short in duration (~5 minutes), and the methods often break down on very long videos (~30 minutes). Moreover, most works only use visual features, while audios provide useful features for the task. Based on these observations, we present a model that exploits both visual and audio features. To handle long videos, our model also refines the extracted features using adversarial networks. To demonstrate our model, we have collected a new dataset of 63 e-sports (~30 minutes) videos, each accompanied by an editorial summary video that is about 10% in length of the original video. Evaluation on this dataset suggests that our method produces quality summaries for very long videos.","2473-9944","978-1-7281-5023-9","10.1109/ICCVW.2019.00462","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9022347","Summarization;GAN;Audio;Video;Multimodal","Videos;Feature extraction;Visualization;Task analysis;Mel frequency cepstral coefficient;Benchmark testing;Gallium nitride","audio signal processing;feature extraction;sport;video signal processing","long-length videos;supervised method;video summarization;audio features;editorial summary video;visual features;feature extraction;adversarial networks;e-sports","","","","16","","5 Mar 2020","","","IEEE","IEEE Conferences"
"AntMind: Enhancing error protection for video streaming in wireless networks","R. Immich; P. Borges; E. Cerqueira; M. Curado","University of Coimbra Coimbra, Portugal; University of Coimbra Coimbra, Portugal; Federal University of Para - Belem, Brazil University of California Los Angeles (UCLA) Los Angeles, USA; University of Coimbra Coimbra, Portugal","2014 International Conference on Smart Communications in Network Technologies (SaCoNeT)","31 Jul 2014","2014","","","1","6","On-line video services are becoming a large part of the daily routines of people all over the world, where most of the content is accessed through wireless networks. Therefore, it is of ever growing importance that the negative aspects of these types of error prone networks are lessened in order to ensure adequate quality of the delivered video streams. Forward Error Correction (FEC) techniques allow the stream to be protected with an amount of redundancy to preserve the video quality during transmission. Nevertheless, some FEC schemes do not make an efficient usage of the available network resources due to unnecessary use of redundancy as a result of video-unawareness. The adaptive FEC mechanism proposed in this paper uses the motion intensity characteristics of the video and the network loss state to deliver the video streaming with adequate Quality of Experience (QoE), while keeping the use of network resources to a minimum level. It does so from a combined use of a Random Neural Network (RNN) for motion intensity classification and an Ant Colony Optimization (ACO) scheme for dynamic redundancy allocation. QoE metrics are used to assess the performance of the mechanism showing its advantages over adaptive and nonadaptive protection schemes.","","978-1-4799-5196-3","10.1109/SaCoNeT.2014.6867776","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6867776","Motion Vectors (MV);Forward Error Correction (FEC);Video-aware FEC;QoE;Neural networks;Unequal Error Protection (UEP);Ant Colony Optimization","Redundancy;Video sequences;Forward error correction;Streaming media;Video recording;Quality assessment;Wireless networks","ant colony optimisation;forward error correction;neural nets;radio networks;telecommunication computing;video coding;video streaming","antmind enhancing error protection;video streaming;wireless networks;on-line video services;wireless networks;error prone networks;video adequate quality;forward error correction;video transmission;video-unawareness;motion intensity characteristics;network loss state;adequate Quality of Experience;random neural network;motion intensity classification;ant colony optimization;dynamic redundancy allocation;adaptive protection schemes;nonadaptive protection schemes","","1","","19","","31 Jul 2014","","","IEEE","IEEE Conferences"
"Enhanced block prediction in stereoscopic video coding","Dong Li; Yongbing Zhang; Qiong Liu; Xiangyang Ji; Qionghai Dai","TNList and Department of Automation, Tsinghua University, Beijing 100084, China; TNList and Department of Automation, Tsinghua University, Beijing 100084, China; TNList and Department of Automation, Tsinghua University, Beijing 100084, China; TNList and Department of Automation, Tsinghua University, Beijing 100084, China; TNList and Department of Automation, Tsinghua University, Beijing 100084, China","2011 3DTV Conference: The True Vision - Capture, Transmission and Display of 3D Video (3DTV-CON)","16 Jun 2011","2011","","","1","4","The coding efficiency improvement of stereoscopic video system is a hot research topic in the 3D video coding areas. To better exploit the redundancy between the two channels of stereoscopic video, a stereoscopic video coding scheme for Audio Video Coding Standard (AVS) is proposed in the paper. The superior coding performance of the proposed scheme benefits from an enhanced block prediction algorithm, which includes an improvement of AVS direct mode and motion vector prediction, as well as adaptively combining the prediction results of motion compensation and disparity compensation. The experimental results demonstrate that the proposed scheme and algorithm greatly outperforms the reference software of AVS.","2161-203X","978-1-61284-162-5","10.1109/3DTV.2011.5877163","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5877163","Stereoscopic video coding;direct mode;motion vector prediction;joint prediction;AVS","Video coding;Encoding;Streaming media;Transform coding;Joints;Prediction algorithms;Three dimensional displays","motion compensation;stereo image processing;video coding","3D video coding;stereoscopic video coding;stereoscopic video system;audio video coding standard;enhanced block prediction algorithm;AVS direct mode;motion vector prediction;motion compensation;disparity compensation","","","8","9","","16 Jun 2011","","","IEEE","IEEE Conferences"
"Evaluation of adaptation methods for multi-view video","S. S. Savas; C. G. Gurler; A. M. Tekalp","College of Engineering Department, Koc University, USA; College of Engineering Department, Koc University, USA; College of Engineering Department, Koc University, USA","2012 19th IEEE International Conference on Image Processing","21 Feb 2013","2012","","","2273","2276","Multi-view video (MVV) is the next step in the evaluation of 3DTV. Using IP networks as the transport medium seems to be the most promising solution because MVV has flexible bitrate requirements that can change based on the number of views requested from the receiver. With the advanced streaming technologies like scalable video coding, the capability of video services over IP has been greatly enhanced. However, a successful MVV delivery service cannot be achieved without properly addressing the perceived quality of experience (QoE) of MVV. QoE is an important issue especially in adaptive video streaming in which the quality of the content varies to match the available channel capacity. This study evaluates the effect of different scaling methods some of which are unique to MVV and propose a novel systematic adaptation strategy in order to deliver the best QoE under diverse network conditions. Extensive subjective tests are conducted to compare different scaling methods on MVV by using high definition contents.","2381-8549","978-1-4673-2533-2","10.1109/ICIP.2012.6467349","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6467349","multi-view video;3D video quality evaluation;scalable video coding;adaptation","Streaming media;Encoding;Bit rate;Video coding;Video recording;Quality assessment;Signal to noise ratio","IP networks;quality of experience;three-dimensional television;video coding","multiview video;MVV;3DTV;IP networks;flexible bitrate requirements;scalable video coding;video services;quality of experience;QoE","","5","","7","","21 Feb 2013","","","IEEE","IEEE Conferences"
"Enhanced Macroblock Features for Dynamic Background Modeling in H.264/AVC Video Encoded at Low Bitrate","B. Dey; M. K. Kundu","Center for Soft Computing Research, Indian Statistical Institute, Kolkata, India; Machine Intelligence Unit, Indian Statistical Institute, Kolkata, India","IEEE Transactions on Circuits and Systems for Video Technology","5 Mar 2018","2018","28","3","616","625","While H.264 is a well-established standard for video surveillance, its high-profile implementation, in particular, has the unique capabilities that pack more visual detail into a given bitrate. Several algorithms exist that detect moving objects from the H.264 bitstream, most of which end up incorrectly classifying the nonstationary or dynamic components (e.g., jitter camera, waving trees, ripples, etc.) of the background as foreground. Moreover, the coarse quantization schemes adopted at constrained bitrates pose new challenges for direct identification of moving objects/targets from the bitstream. This paper focuses on dynamic background modeling for the H.264 video encoded at very low bitrates. To this end, enhanced features of the fundamental coding unit, i.e., the macroblock (MB) are proposed. Based on the temporal statistics of the MB features gathered from initial frames, MBs that potentially contain parts of moving objects are selected in subsequent frames. The selected MBs constitute a coarse segmentation map of the foreground at the MB level. Finally, pixel-level segmentation of the foreground is obtained by comparing pixels constituting the selected MBs with the colocated counterparts of a background frame. Experimental results showing the comparison of bitstreams encoded at strikingly low bitrates are obtained over a diverse set of standardized surveillance sequences.","1558-2205","","10.1109/TCSVT.2016.2614984","Indian National Academy of Engineering (INAE) through an INAE Distinguished Professor Fellowship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7582381","Background subtraction;H.264/Advanced Video Coding (AVC);quantization;transform coding;video surveillance","Quantization (signal);Transforms;Bit rate;Encoding;Image coding;Image color analysis;Standards","image enhancement;image motion analysis;image segmentation;image sequences;object detection;video coding;video surveillance","dynamic background modeling;H.264/AVC Video;low bitrate;video surveillance;nonstationary components;dynamic components;jitter camera;coarse quantization schemes;constrained bitrates;fundamental coding unit;MB features;coarse segmentation map;MB level;pixel-level segmentation;background frame;standardized surveillance sequences;moving objects detection;macroblock feature enhancement","","1","","25","","4 Oct 2016","","","IEEE","IEEE Journals"
"Perception-based Asymmetric Video Coding for 3D Video","N. Xu; X. Fang; W. Li; Y. An","Shanghai Jiao Tong University,Shanghai,China; Shanghai Jiao Tong University,Shanghai,China; Shanghai Jiao Tong University,Shanghai,China; Shanghai Jiao Tong University,Shanghai,China","2020 IEEE 2nd International Conference on Civil Aviation Safety and Information Technology (ICCASIT","9 Mar 2021","2020","","","492","494","Asymmetric video coding is an effective method to enhance the efficiency of encoding full-resolution stereo format 3D video. Related researches demonstrate that a suitable reduction on video quality of auxiliary view will not damage the entire perceptual video coding of 3D video, where main view is not changed. In paper, a perception-based quantization parameter adjustment scheme is proposed for asymmetric video coding. Experiments demonstrate that it can save bit significantly rate without any perceptual video quality degradation.","","978-1-7281-9948-1","10.1109/ICCASIT50869.2020.9368737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9368737","asymmetric video coding;perceptulal video coding;3D video","Video coding;Visualization;Three-dimensional displays;Quantization (signal);Sensitivity;Quality assessment;Video recording","data compression;quantisation (signal);video coding","perception-based quantization parameter adjustment scheme;perceptual video quality degradation;full-resolution stereo format 3D video;perception-based asymmetric video coding","","","","14","","9 Mar 2021","","","IEEE","IEEE Conferences"
"Video-Based Evidence Analysis and Extraction in Digital Forensic Investigation","J. Xiao; S. Li; Q. Xu","School of Computer Science and Engineering, Central South University, Hunan, Changsha, China; Department of Computer Science and Creative Technologies, University of the West of England, Bristol, U.K.; School of Computer Science and Engineering, Central South University, Hunan, Changsha, China","IEEE Access","6 May 2019","2019","7","","55432","55442","As a result of the popularity of smart mobile devices and the low cost of surveillance systems, visual data are increasingly being used in digital forensic investigation. Digital videos have been widely used as key evidence sources in evidence identification, analysis, presentation, and report. The main goal of this paper is to develop advanced forensic video analysis techniques to assist the forensic investigation. We first propose a forensic video analysis framework that employs an efficient video/image enhancing algorithm for the low quality of footage analysis. An adaptive video enhancement algorithm based on contrast limited adaptive histogram equalization (CLAHE) is introduced to improve the closed-circuit television (CCTV) footage quality for the use of digital forensic investigation. To assist the video-based forensic analysis, a deep-learning-based object detection and tracking algorithm are proposed that can detect and identify potential suspects and tools from footages.","2169-3536","","10.1109/ACCESS.2019.2913648","Planned Science and Technology Projects of Hunan Province, China(grant numbers:2016JC2010,2017NK2394); Planned Science and Technology Project of Changsha, China(grant numbers:kq1801071); Central South University(grant numbers:2017zzts717); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8700194","Forensics investigation;forensic video analysis;video/image enhancement;object detection;deep learning","Videos;Face recognition;Digital forensics;Mobile handsets;Histograms;Image recognition","closed circuit television;digital forensics;image enhancement;learning (artificial intelligence);object detection;video signal processing;video surveillance","video-based evidence analysis;digital forensic investigation;digital videos;key evidence sources;evidence identification;advanced forensic video analysis techniques;forensic video analysis framework;footage analysis;adaptive video enhancement algorithm;video-based forensic analysis;video enhancing algorithm;image enhancing algorithm;deep-learning-based object tracking algorithm;deep-learning-based object detection algorithm","","8","","44","OAPA","26 Apr 2019","","","IEEE","IEEE Journals"
"Embedding interstitial interactivity meta-data in video","K. S. Ramasubramaniam; G. Annamalai","Architecture Group, Cisco Video Technologies Pvt Ltd, Bangalore, India; Distinguished Engineer, Cisco Video Technologies Pvt Ltd, Bangalore, India","2016 Zooming Innovation in Consumer Electronics International Conference (ZINC)","18 Jul 2016","2016","","","59","61","State-of-the-art broadcast/transmission standards such as ATSC/DVB/ISDB are based on MPEG as the underlying compression standard. Various services like recommendations, advanced search etc enhance the experience of viewing the video content by maintaining a database of tags pertaining to each video. In a typical database search, there is no timestamp associated with the record item to the video content timestamp. This prohibits the progress of the next generation content-based interactivity mechanisms. This paper presents a mechanism to define and efficiently utilize the meta-data for content-based interactivity without any heavy-duty processing on the video encoding / decoding pipeline. For production house content as well as user generated content, the meta-data can be inserted into the stream. The main advantage of this approach is the portability across various platforms and decoder implementations. The overheads on the bit-stream, processing and memory due to such a change are also depicted.","","978-1-5090-2957-0","10.1109/ZINC.2016.7513655","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7513655","content-based interactivity;in-source video metadata","Decision support systems","content-based retrieval;data compression;meta data;video coding;video retrieval","video interstitial interactivity meta-data embedding;broadcast standards;transmission standards;ATSC;DVB;ISDB;MPEG;compression standard;video tag database;database search;video content timestamp;content-based interactivity mechanism;video encoding-decoding pipeline;production house content;user generated content;portability","","","","5","","18 Jul 2016","","","IEEE","IEEE Conferences"
"Video quality assessment in video streaming services considering user preference for video content","D. Z. Rodríguez; R. L. Rosa; E. A. Costa; J. Abrahão; G. Bressan","School of Engineering - University of São Paulo, Brazil; School of Engineering - University of São Paulo, Brazil; University of Brescia, Italy; School of Engineering - University of São Paulo, Brazil; School of Engineering - University of São Paulo, Brazil","IEEE Transactions on Consumer Electronics","3 Nov 2014","2014","60","3","436","444","In video streaming service, the user's Quality of Experience (QoE) is not only related to video signal quality received at consumer's devices, the users' subjectivity must also be considered. In this context, a video quality assessment method that takes into account the user's preference for video content is proposed in this research. In order to perform this task, the users' profiles that include their preferences were stored in a video server. Then, subjective tests of video quality assessment were conducted, in which evaluators had different video content preferences. Results show that the evaluators' QoE is highly correlated with the user's preference for video content type. Based on these experimental results, a function named Preference Factor (PF) is defined and used to adjust the quality index values obtained by an objective video quality metric running in the end user's device. The PF function also depends on video content type and quality index score. Using the PF function, the enhanced Video streaming Quality Metric (e-VsQM) is proposed and the results of its performance evaluation demonstrate that PF improves an objective video quality metric. Furthermore, e-VsQM has low complexity and can be utilized in different video services. Thus, an application scenario is presented, in which the proposed video quality metric is implemented.","1558-4127","","10.1109/TCE.2014.6937328","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6937328","Video Streaming;Video Quality Metrics;Subjective Test;QoE;MOS","Streaming media;Video recording;Quality assessment;Measurement;Indexes;Context;Multimedia communication","quality of experience;video servers;video streaming","e-VsQM;enhanced Video streaming Quality Metric;quality index score;quality index values;preference factor;video quality subjective tests conduction;video server;video signal quality;QoE;quality of experience;video content type;user preference;video streaming services;video quality assessment","","21","","46","","3 Nov 2014","","","IEEE","IEEE Journals"
"Powerful and Low Time Phase-Based Video Magnification Enhancing Technique","Z. J. Al-allaq; H. I. Shahadi; H. J. Albattat","Al-Furat Al-Awsat Technical University,Communication Techniques Eng. Dept.,Najaf,Iraq; University of Karbala,Electrical and Electronic Eng. Dept.,Karbala,Iraq; Al-Furat Al-Awsat Technical University,Communication Techniques Eng. Dept.,Najaf,Iraq","2019 4th Scientific International Conference Najaf (SICN)","2 Mar 2020","2019","","","133","138","Video processing techniques become major role with the wildly spread of smartphones and other new technologies. One of the high impact video processing is a magnification. Magnification refers to amplify a region or special bands of video frames in order to detect subtle information. The famous approach to achieve magnification is Eulerian-based. This paper proposes a developed approach for a phase-based Eulerian video magnification (PB-EVM) in order to reduce the processing time. The proposed approach reduces the processed data in PB-EVM by resizing-down the source video size with maintaining the video quality. Subsequently, the resulted video is decomposed using complex steerable pyramid. Then, the decomposed video is entered to temporal filters in order to pass only specific frequency bands, and then amplified the energy of these bands by multiplying by magnification factor. Finally, the video magnified video is reconstructed by steerable pyramid and resizing-up to come back to the original video size. The experimental results of the proposed approach show that there is a 60-65% reduction in the execution time compare to the conventional PB-EVM. Furthermore, the magnified video quality is maintained as it in the conventional PB-EVM.","","978-1-7281-4425-2","10.1109/SICN47020.2019.9019338","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9019338","Motion magnification;Eulerian video magnification (EVM);Linear-Based (LB-EVM);Phase-Based (PB-EVM);video resizing","Finite impulse response filters;Pediatrics;IIR filters;Band-pass filters;Kernel;Computer aided software engineering;Image reconstruction","image sequences;video signal processing","magnified video quality;high impact video processing;video frames;phase-based Eulerian video magnification;processing time;processed data;source video size;decomposed video;magnification factor;video magnified video","","","","17","","2 Mar 2020","","","IEEE","IEEE Conferences"
"Polyview Fusion: A Strategy to Enhance Video-Denoising Algorithms","K. Zeng; Z. Wang","Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, Canada","IEEE Transactions on Image Processing","19 Mar 2012","2012","21","4","2324","2328","We propose a simple but effective strategy that aims to enhance the performance of existing video denoising algorithms, i.e., polyview fusion (PVF). The idea is to denoise the noisy video as a 3-D volume using a given base 2-D denoising algorithm but applied from multiple views (front, top, and side views). A fusion algorithm is then designed to merge the resulting multiple denoised videos into one, so that the visual quality of the fused video is improved. Extensive tests using a variety of base video-denoising algorithms show that the proposed PVF method leads to surprisingly significant and consistent gain in terms of both peak signal-to-noise ratio (PSNR) and structural similarity (SSIM) performance, particularly at high noise levels, where the improvement over state-of-the-art denoising algorithms is often more than 2 dB in PSNR.","1941-0042","","10.1109/TIP.2011.2170699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6035781","Image fusion;polyview;video denoising;video quality enhancement","Noise reduction;Three dimensional displays;PSNR;Noise measurement;Video sequences;Complexity theory","image denoising;image enhancement;image fusion;video signal processing","video denoising;polyview fusion;3D volume;2D denoising algorithm;PVF method;peak signal-to-noise ratio;structural similarity;PSNR;video quality enhancement","Algorithms;Artifacts;Image Enhancement;Image Interpretation, Computer-Assisted;Imaging, Three-Dimensional;Pattern Recognition, Automated;Photography;Reproducibility of Results;Sensitivity and Specificity;Signal-To-Noise Ratio;Video Recording","5","","24","","6 Oct 2011","","","IEEE","IEEE Journals"
"Local-constrained quadtree plus binary tree block partition structure for enhanced video coding","Z. Wang; S. Wang; J. Zhang; S. Ma","Institute of Digital Media & Cooperative Medianet Innovation Center, Peking University, Beijing, China; Institute of Digital Media & Cooperative Medianet Innovation Center, Peking University, Beijing, China; Institute of Digital Media & Cooperative Medianet Innovation Center, Peking University, Beijing, China; Institute of Digital Media & Cooperative Medianet Innovation Center, Peking University, Beijing, China","2016 Visual Communications and Image Processing (VCIP)","5 Jan 2017","2016","","","1","4","In the latest Joint Video Exploration Team (JVET) development, a quadtree plus binary tree (QTBT) block partition structure is proposed for enhanced video coding. Compared to the quadtree block partition in HEVC, QTBT can achieve much better compression performance at the expense of largely increased encoding computational complexity. In this paper, a fast QTBT block partition algorithm based on the local constraint is proposed. Given the decoded information of the previous frame, the partition parameters can be dynamically derived for each coding tree unit (CTU) without any overhead. Furthermore, a constrained binary tree partition algorithm is proposed to reduce the redundancy between the quadtree partition and the binary tree partition. Experimental results have shown that the proposed scheme can speed up QTBT block partition structure by 30% on average without obvious performance decrease, which enables its practical implementations in real application scenarios.","","978-1-5090-5316-2","10.1109/VCIP.2016.7805555","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7805555","Block partition;quadtree;binary tree;fast partition;local constraint","Binary trees;Encoding;Heuristic algorithms;Partitioning algorithms;Computational complexity;Video coding;Redundancy","computational complexity;trees (mathematics);video coding","enhanced video coding;joint video exploration team;quadtree plus binary tree block partition structure;HEVC;computational complexity;coding tree unit;binary tree partition algorithm","","9","","5","","5 Jan 2017","","","IEEE","IEEE Conferences"
