"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Homomorphic Encryption for Data Security in Cloud Computing","K. K. Chauhan; A. K. S. Sanger; A. Verma","Dept. of Comput. Sci. & Eng., Meerut Inst. of Technol., Meerut, India; Dept. of Comput. Sci. & Eng., Meerut Inst. of Technol., Meerut, India; Dept. of Comput. Sci. & Eng., Meerut Inst. of Technol., Meerut, India","2015 International Conference on Information Technology (ICIT)","24 Mar 2016","2015","","","206","209","Cloud computing is recent emerging Internet based technology in IT industry. With rapid development of cloud computing over Internet, security became major issue that garnered attention of researchers from academic as well as industry. Data Security is a great barrier in adaptation of cloud computing. Traditional standard encryption methods provide security to data in storage state and transmission state. But in processing state, performing operations on data require decryption of data. At this state data is available to cloud provider. Hence traditional encryption methods are not sufficient to secure data completely. In this paper, we discussed homomorphic encryption methods and their applications in cloud computing to secure data in processing state. Homomorphic encryption allows user to operate encrypted data directly without decryption.","","978-1-5090-0487-4","10.1109/ICIT.2015.39","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7437616","Cloud Computing;Data Security;Cryptography;Homomorphic Encryption","Information technology","cloud computing;cryptography;storage management","data security;cloud computing;Internet based technology;IT industry;standard encryption methods;storage state;transmission state;cloud provider;homomorphic encryption methods","","15","","16","","24 Mar 2016","","","IEEE","IEEE Conferences"
"Fully Homomorphic Encryption: Computations with a Blindfold","M. Beunardeau; A. Connolly; R. Geraud; D. Naccache",École normale supérieure; École normale supérieure; École normale supérieure; École normale supérieure,"IEEE Security & Privacy","16 Mar 2016","2016","14","1","63","67","To leverage the power of cloud computing, you can no longer encrypt data the traditional way. However, anyone (including the cloud service itself) can easily read unencrypted data. Fully homomorphic encryption reconciles this dilemma.","1558-4046","","10.1109/MSP.2016.8","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7434309","cryptography;privacy;security;fully homomorphic encryption;cloud;bootstrapping","Encryption;Cloud computing;Companies;Privacy;Lattices","cloud computing;cryptography","fully homomorphic encryption;cloud computing","","8","","17","","16 Mar 2016","","","IEEE","IEEE Magazines"
"FPGA-Based Hardware Accelerator for Leveled Ring-LWE Fully Homomorphic Encryption","Y. Su; B. Yang; C. Yang; L. Tian","School of Operational Support, PLA Rocket Force University of Engineering, Xi’an, China; School of Operational Support, PLA Rocket Force University of Engineering, Xi’an, China; School of Microelectronics, Xi’an Jiaotong University, Xi’an, China; School of Operational Support, PLA Rocket Force University of Engineering, Xi’an, China","IEEE Access","22 Sep 2020","2020","8","","168008","168025","Fully homomorphic encryption (FHE) allows arbitrary computation on encrypted data and has great potential in privacy-preserving cloud computing and securely outsource computational tasks. However, the excessive computation complexity is the key limitation that restricting the practical application of FHE. In this paper we proposed a FPGA-based high parallelism architecture to accelerate the FHE schemes based on the ring learning with errors (RLWE) problem, specifically, we presented a fast implementation of leveled fully homomorphic encryption scheme BGV. In order to reduce the computation latency and improve the performance, we applied both circuit-level and block-level pipeline strategies to improve clock frequency, and as a result, enhance the processing speed of polynomial multipliers and homomorphic evaluation functions. At the same time, multiple polynomial multipliers and modular reduction units were deployed in parallel to further improve the hardware performance. Finally, we implemented and tested our architecture on a Virtex UltraScale FPGA platform. Runing at 150MHz, our implementation achieved $4.60\times \sim 9.49\times $ speedup with respect to the optimized software implementation on Intel i7 processor running at 3.1GHz for homomorphic encryption and decryption, and the throughput was increased by $1.03\times \sim 4.64\times $ compared to the hardware implementation of BGV. While compared to the hardware implementation of FV, the throughput of our accelerator also achieved $5.05\times $ and $167.3\times $ speedup for homomorphic addition and homomorphic multiplication operation respectively.","2169-3536","","10.1109/ACCESS.2020.3023255","National Natural Science Foundation (NNSF) of China(grant numbers:61704136); China Postdoctoral Science Foundation(grant numbers:2018M631163); Shaanxi Postdoctoral Research Project Foundation(grant numbers:2017BSHEDZZ29); Fundamental Research Funds for the Central Universities(grant numbers:Z201805200); Guangdong Province Key Research and Development Project(grant numbers:2019B010154002); National Key Research and Development Program of China(grant numbers:2017YFB1102903); Key Research and Development Plan of Shaanxi Province(grant numbers:2019ZDLGY03-07-01); Basic Research Foundation of Engineering University of People’s Armed Police (PAP) of China(grant numbers:WJY201916); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9194003","Privacy-preserving;ring-LWE;leveled fully homomorphic encryption;BGV scheme;hardware accelerator;polynomial multiplication;modular reduction;KeySwitch;ModSwitch","Hardware;Encryption;Computer architecture;Field programmable gate arrays;Software;Acceleration","cloud computing;computational complexity;cryptography;data privacy;field programmable gate arrays;outsourcing;parallel architectures","FPGA-based hardware accelerator;arbitrary computation;encrypted data;privacy-preserving cloud computing;securely outsource computational tasks;FPGA-based high parallelism architecture;FHE schemes;errors problem;leveled fully homomorphic encryption scheme BGV;circuit-level;block-level pipeline strategies;homomorphic evaluation functions;multiple polynomial multipliers;hardware performance;Virtex UltraScale FPGA platform;optimized software implementation;decryption;hardware implementation;homomorphic addition;homomorphic multiplication operation;leveled ring-LWE fully homomorphic encryption;frequency 150.0 MHz;frequency 3.1 GHz","","1","","50","CCBY","10 Sep 2020","","","IEEE","IEEE Journals"
"Multi-bit Homomorphic Arithmetic Logic Unit based on nuFHE","W. Liu; F. Pan; Z. Wang; L. Chen","College of Cryptography Engineering, Engineering University of People's Armed Police, Xi’an, 710086, China; College of Cryptography Engineering, Engineering University of People's Armed Police, Xi’an, 710086, China; College of Cryptography Engineering, Engineering University of People's Armed Police, Xi’an, 710086, China; College of Cryptography Engineering, Engineering University of People's Armed Police, Xi’an, 710086, China","2019 IEEE International Conference on Artificial Intelligence and Computer Applications (ICAICA)","17 Oct 2019","2019","","","319","322","Aiming at the problem that the existing homomorphic encryption algorithm does not provide an arithmetic unit, a parallel multi-bit operation model is designed and implemented. Based on the GPU-accelerated CGGI scheme, common logic circuits such as multi-bit adder, multiplier, encoder and decoder for homomorphic encryption are designed and implemented. By calling the basic gate operation in the nuFHE homomorphic algorithm library, the homomorphic logic operation function is programmed and numerical experiments are carried out. The results show that the model improves the efficiency of the homomorphic adder, multiplier, encoder and decoder and demonstrates the validity of the model.","","978-1-7281-1223-7","10.1109/ICAICA.2019.8873468","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8873468","homomorphic encryption;GPU;CGGI;ALU","Adders;Encryption;Logic gates;Graphics processing units;Decoding;Central Processing Unit","adders;logic circuits;logic design","multibit homomorphic arithmetic logic unit;homomorphic encryption algorithm;arithmetic unit;parallel multibit operation model;GPU-accelerated CGGI scheme;common logic circuits;multibit adder;multiplier decoder;basic gate operation;nuFHE homomorphic algorithm library;homomorphic logic operation function;homomorphic adder","","","","8","","17 Oct 2019","","","IEEE","IEEE Conferences"
"Okamoto-Uchiyama homomorphic encryption algorithm implementation in e-voting system","R. Suwandi; S. M. Nasution; F. Azmi","Electrical Engineering Faculty, Telkom University, Bandung, Indonesia; Electrical Engineering Faculty, Telkom University, Bandung, Indonesia; Electrical Engineering Faculty, Telkom University, Bandung, Indonesia","2016 International Conference on Informatics and Computing (ICIC)","24 Apr 2017","2016","","","329","333","Nowadays, the use of electronic voting in an election has been widely adopted as a replacement for conventional voting system. Apart from the benefits of using this system, in fact, there are still many problems that can occur, such as system errors, network security, data confidentiality, and others. One of the main problems is it does not guarantee the confidentiality and accuracy of the data that to be stored and used. Cryptography is the science of mathematical techniques to secure the message offer solutions for the related problems. This research implements Okamoto-Uchiyama algorithm as the offered solutions that utilize cryptography on the security of e-voting system to ensure the security and confidentiality of the voting data, as well as utilizing the homomorphic properties of this algorithm to do the counting. This algorithm will hide the data by encrypting the votes that chosen by the voters and the system can perform calculations using the data that still encrypted without having to be decrypted first.","","978-1-5090-1648-8","10.1109/IAC.2016.7905739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7905739","e-voting;encryption;okamoto-uchiyama;homomorphic","Electronic voting;Encryption;Informatics;Public key;Algorithm design and analysis","cryptography;government data processing;mathematical analysis","Okamoto-Uchiyama homomorphic encryption algorithm implementation;e-voting system;electronic voting;conventional voting system;cryptography;mathematical techniques;homomorphic properties","","","","10","","24 Apr 2017","","","IEEE","IEEE Conferences"
"Secure cloud computing algorithm using homomorphic encryption and multi-party computation","D. Das","Department of Computer Science and Information Systems, BITS Pilani, K.K. Birla Goa Campus, Zuarinagar, Goa-403726, India","2018 International Conference on Information Networking (ICOIN)","23 Apr 2018","2018","","","391","396","Cloud computing is a developing technology that is yet unclear to many security issues. Data in the untrusted clouds can be encrypted using encryption algorithm. Randomizing this data provides more security which can be achieved by padding concept in the cloud. In this paper, the user's data is encrypted using padding scheme, called Optimal Asymmetric Encryption Padding (OAEP) together with Hybrid Encryption algorithm that is based on RSA (i.e., HE-RSA), in order to allow multiple parties to compute a function on their inputs while preserving Integrity and Confidentiality. The Homomorphic Encryption(HE) is performed on the encrypted data without decrypting it in computationally powerful clouds and the Secure Multi-Party Computation (SMPC) can be used in the cloud to ensure security and privacy of the users. In this paper, we have proposed a scheme that integrates the multi-party computation with homomorphic encryption to allow calculations of encrypted data without decryption. The cryptographic techniques used in our cloud model are described and the overheads are compared with Homomorphic Encryption and Multi-Party Computation.","","978-1-5386-2290-2","10.1109/ICOIN.2018.8343147","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8343147","Cloud Computing;Optimal Asymmetric Encryption Padding;Homomorphic Encryption;Multiparty Computation","Cloud computing;Encryption;Big Data;Protocols;Data privacy","cloud computing;data privacy;public key cryptography","encrypted data;security issues;untrusted clouds;homomorphic encryption;optimal asymmetric encryption padding;hybrid encryption algorithm;secure cloud computing algorithm;secure multiparty computation;multiparty computation cloud computing;OAEP;HE-RSA;SMPC","","2","","22","","23 Apr 2018","","","IEEE","IEEE Conferences"
"FPGA-Based High-Performance Parallel Architecture for Homomorphic Computing on Encrypted Data","S. Sinha Roy; F. Turan; K. Jarvinen; F. Vercauteren; I. Verbauwhede","imec-COSIC, KU Leuven, Leuven, Belgium; imec-COSIC, KU Leuven, Leuven, Belgium; Dept. of Comput. Sci., Univ. of Helsinki, Helsinki, Finland; imec-COSIC, KU Leuven, Leuven, Belgium; imec-COSIC, KU Leuven, Leuven, Belgium","2019 IEEE International Symposium on High Performance Computer Architecture (HPCA)","28 Mar 2019","2019","","","387","398","Homomorphic encryption is a tool that enables computation on encrypted data and thus has applications in privacy-preserving cloud computing. Though conceptually amazing, implementation of homomorphic encryption is very challenging and typically software implementations on general purpose computers are extremely slow. In this paper we present our year long effort to design a domain specific architecture in a heterogeneous Arm+FPGA platform to accelerate homomorphic computing on encrypted data. We design a custom co-processor for the computationally expensive operations of the well-known Fan-Vercauteren (FV) homomorphic encryption scheme on the FPGA, and make the Arm processor a server for executing different homomorphic applications in the cloud, using this FPGA-based co-processor. We use the most recent arithmetic and algorithmic optimization techniques and perform design-space exploration on different levels of the implementation hierarchy. In particular we apply circuit-level and block-level pipeline strategies to boost the clock frequency and increase the throughput respectively. To reduce computation latency, we use parallel processing at all levels. Starting from the highly optimized building blocks, we gradually build our multi-core multi-processor architecture for computing. We implemented and tested our optimized domain specific programmable architecture on a single Xilinx Zynq UltraScale+ MPSoC ZCU102 Evaluation Kit. At 200 MHz FPGA-clock, our implementation achieves over 13x speedup with respect to a highly optimized software implementation of the FV homomorphic encryption scheme on an Intel i5 processor running at 1.8 GHz.","2378-203X","978-1-7281-1444-6","10.1109/HPCA.2019.00052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8675244","Cloud computing, privacy in cloud computing, homomorphic encryption, FV homomorphic encryption, latticebased cryptography, polynomial multiplication, number theoretic transform, domain specific accelerator, hardware accelerator","Encryption;Cloud computing;Computer architecture;Hardware;Parallel processing;Software","coprocessors;cryptography;field programmable gate arrays;multiprocessing systems;parallel architectures","parallel processing;circuit-level pipeline strategies;homomorphic applications;FPGA-clock;co-processor;domain specific architecture;general purpose computers;software implementations;privacy-preserving cloud computing;FPGA-based high-performance parallel architecture;FV homomorphic encryption scheme;optimized domain specific programmable architecture;multicore multiprocessor architecture;block-level pipeline strategies;design-space exploration;Arm processor;Fan-Vercauteren homomorphic encryption scheme;encrypted data;homomorphic computing;heterogeneous Arm+FPGA platform;frequency 200.0 MHz;frequency 1.8 GHz","","4","","36","","28 Mar 2019","","","IEEE","IEEE Conferences"
"Euclidean Division Method for the Homomorphic Scheme CKKS","M. Babenko; E. Golimblevskaia","North-Caucasus Federal University,Stavropol,Russia; North-Caucasus Federal University,Stavropol,Russia","2021 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering (ElConRus)","9 Apr 2021","2021","","","217","220","The use of cloud computing can reduce the economic costs of maintaining IT infrastructure, but at the same time, the likelihood of confidential data theft increases. To reduce the likelihood of it, cloud computing uses homomorphic encryption. However, a homomorphic cipher only allows adding and multiplying encrypted numbers; in some cases, a division operation is required to implement algorithms. To implement the division operation with encrypted numbers it is necessary to implement the encrypted number comparison operation. Considering that the operation of comparing encrypted numbers is carried out using numerical methods, it is necessary to adapt the existing algorithms for Euclidean division. In this article, we propose a two-stage algorithm for Euclidean division of numbers encrypted using the CKKS scheme and investigate its properties.","2376-6565","978-1-6654-0476-1","10.1109/ElConRus51938.2021.9396347","Russian Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9396347","Homomorphic encryption;Euclidean division;cloud computing;comparison operation;modular arithmetic","Economics;Cloud computing;Ciphers;Conferences;Encryption;Cryptography;Distributed computing","cloud computing;cryptography;data privacy","encrypted numbers;Euclidean division method;cloud computing;economic cost reduction;confidential data theft;homomorphic encryption;homomorphic cipher;homomorphic CKKS scheme;IT infrastructure","","","","19","","9 Apr 2021","","","IEEE","IEEE Conferences"
"Privacy-Preserving Palm Print Authentication Using Homomorphic Encryption","J. Im; J. Choi; D. Nyang; M. Lee","Dept. of Comput. & Inf. Eng., INHA Univ., Incheon, South Korea; Dept. of Comput. & Inf. Eng., INHA Univ., Incheon, South Korea; Dept. of Comput. & Inf. Eng., INHA Univ., Incheon, South Korea; Dept. of Comput. & Inf. Eng., INHA Univ., Incheon, South Korea","2016 IEEE 14th Intl Conf on Dependable, Autonomic and Secure Computing, 14th Intl Conf on Pervasive Intelligence and Computing, 2nd Intl Conf on Big Data Intelligence and Computing and Cyber Science and Technology Congress(DASC/PiCom/DataCom/CyberSciTech)","13 Oct 2016","2016","","","878","881","Biometric verification systems have security issues regarding the storage of biometric data in that a user's biometric features cannot be changed into other ones even when a system is compromised. To address this issue, it may be safe to store the biometrics data on a reliable remote server instead of storing them in a local device. However, this approach may raise a privacy issue. In this paper, we propose a biometric verification system where the biometric data are stored in a remote server in an encrypted form and the similarity of the user input to the registered biometric data is computed in an encrypted domain using a homomorphic encryption. We evaluated the performance of the proposed system through an implementation on an Android-based smartphone and an i7-based server.","","978-1-5090-4065-0","10.1109/DASC-PICom-DataCom-CyberSciTec.2016.150","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7588948","palm print;homomorphic encryption;biometrics;authentication;mobile device","Biometrics (access control);Authentication;Encryption;Servers;Mobile handsets;Bioinformatics;Feature extraction","cryptography;data privacy;feature extraction;file servers;mobile computing;palmprint recognition;smart phones","privacy-preserving palm print authentication;homomorphic encryption;biometric verification systems;security issues;biometric data storage;user biometric features;remote server;local device;Android-based smartphone;i7- based server","","5","","13","","13 Oct 2016","","","IEEE","IEEE Conferences"
"Homomorphic Encryption for Privacy-Preserving Genome Sequences Search","Y. Yamada; K. Rohloff; M. Oguchi",Ochanomizu University; New Jersey Institute of Technology; Ochanomizu University,"2019 IEEE International Conference on Smart Computing (SMARTCOMP)","1 Aug 2019","2019","","","7","12","Genome sequence search is useful, for example, in clinical applications where a care provider needs to select a treatment option for a patient based on the exact kind of cancer the patient might have. Homomorphic encryption is a desirable technology to be used for this application because it is non-interactive. However, privacy-preserving genome sequence search using homomorphic encryption has been a practical challenge because of scalability issues driven by the depth of computations that need to be supported for privacy-preserving genome sequence search. In this paper, we build off of earlier privacy-preserving genome sequence search results to design, implement and compare two approaches to a client-server style system for privacy-preserving genome sequence search. There is a myriad of options and design trade-offs associated with the application of homomorphic encryption in this domain driven, for example, by choices in data encoding, scheme selection, and even encryption software library. We particularly focus on the use of the BGV and BFV homomorphic encryption schemes provided by the HElib and PALISADE open-source homomorphic encryption software libraries. Our results show that using the BFV-based approach in PALISADE provides optimal results for this application over our sample data.","","978-1-7281-1689-1","10.1109/SMARTCOMP.2019.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8784009","Homomorphic Encryption (HE);Genome Sequence;Secure Search;Privacy","Genomics;Bioinformatics;Encryption;Servers;Databases;Additives","biology computing;cancer;client-server systems;cryptography;data privacy;genomics;medical computing;software libraries","homomorphic encryption;privacy-preserving genome sequences search;cancer;client-server style system;data encoding;scheme selection;encryption software library;HElib open-source homomorphic encryption software libraries;PALISADE open-source homomorphic encryption software libraries","","1","","24","","1 Aug 2019","","","IEEE","IEEE Conferences"
"Encryption Schemes of Cloud Computing: A Review","S. A. Khan; R. K. Aggarwal; S. Kulkarni","Department of Computer Engineering, National Institue of Technology, Kurukshetra, Haryana, India; Department of Computer Engineering, National Institue of Technology, Kurukshetra, Haryana, India; , Karnataka, India","2019 5th International Conference on Advanced Computing & Communication Systems (ICACCS)","6 Jun 2019","2019","","","23","26","A scenario in which the network can be accessed on- demand so that the resources available within it can be used in convenient manner is known as cloud computing. It is also possible for the user to store the data and have access to various types of services. Depending upon the usage of resources, the users have to pay. Several data encryption techniques have been proposed by researchers to ensure the security of important data available in the cloud scenarios. This study focuses on reviewing full disk encryption (FDE) as well as the fully homomorphic encryption (FHE) techniques. It is seen through the studied evaluations that the efficiency of FDE is less as compared to FHE. However, the reliability of FHE is reduced due to the key management and sharing issues faced in this technique.","2575-7288","978-1-5386-9533-3","10.1109/ICACCS.2019.8728313","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8728313","Cloud computing;fully homomorphic encryption;fully disk encryption","Cloud computing;Encryption;Data privacy;Access control","cloud computing;cryptography","encryption schemes;cloud computing;data encryption techniques;cloud scenarios;disk encryption;FDE;fully homomorphic encryption techniques;FHE;studied evaluations","","","","14","","6 Jun 2019","","","IEEE","IEEE Conferences"
"Fully Homomorphic Encryption based Privacy-Preserving Data Acquisition and Computation for Contact Tracing","K. Sinha; P. Majumder; S. K. Ghosh","Southern Illinois University,School of Computing,Carbondale,USA; CMR Institute of Technology,Department of Computer Science and Engineering,Bengaluru,India; Commonwealth Bank of Australia,Sydney,New South Eales,Australia,2000","2020 IEEE International Conference on Advanced Networks and Telecommunications Systems (ANTS)","8 Feb 2021","2020","","","1","6","For public health surveillance systems, privacy is a major issue in storing and sharing of personal medical data. Often, patients and organizations are unwilling to divulge personal medical data for fear of compromising their privacy because although the data may be encrypted, the encrypted values typically need to be first decrypted to perform any computation on the data. Unfortunately, such a barrier in easy sharing of data can severely hamper the ability to respond in a timely and effective manner to a crisis scenario, as evident in the case of the ongoing COVID-19 pandemic. To overcome this critical obstacle, we propose in this paper a novel privacy-preserving encryption mechanism for storage and computation of sensitive healthcare data. Our scheme is based on the use of a secure fully homomorphic encryption scheme, so that the required computations can be performed directly on the encrypted data values without the need for any decryption. The ability to execute queries or computation directly on encrypted data, without the need for decryption, is not present in any existing public-health surveillance system. We propose a novel computational model and also develop an algorithm for contact tracing with COVID-19 pandemic as a case study. We have simulated our proposed approach using the ElGamal encryption algorithm to check the correctness and effectiveness of our proposed approach. The results show that our proposed solution is effective in providing adequate security while supporting the computational needs for contact-tracing. Besides contact-tracing, our new data-encryption technique can have a much broader impact in the field of healthcare. By executing queries or computations directly on encrypted data, our innovative solution would make the sharing of data in healthcare-related research and industry significantly simpler and faster. The use of such a data encryption scheme to store and transmit sensitive healthcare data over a network can not only allay the fear of compromising sensitive information but also ensure HIPAA-compliance.","2153-1684","978-1-7281-9290-1","10.1109/ANTS50601.2020.9342834","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9342834","Fully homomorphic encryption;Contact tracing;Healthcare;Privacy-preserving encryption","COVID-19;Industries;Data privacy;Pandemics;Surveillance;Computational modeling;Encryption","cryptography;data acquisition;data privacy;health care;medical information systems","homomorphic encryption based privacy-preserving data acquisition;contact tracing;public health surveillance systems;personal medical data;encrypted values;timely manner;ongoing COVID-19 pandemic;novel privacy-preserving encryption mechanism;sensitive healthcare data;secure fully homomorphic encryption scheme;required computations;encrypted data values;decryption;existing public-health surveillance system;computational model;ElGamal encryption algorithm;contact-tracing;data-encryption technique;data encryption scheme","","","","36","","8 Feb 2021","","","IEEE","IEEE Conferences"
"Design of a fast number theoretical transform engine for fully homomorphic encryption","X. Feng; S. Li","Tsinghua National Laboratory of Information Science and Technology, Institute of Microelectronics, Tsinghua University, Beijing, China 100084; Tsinghua National Laboratory of Information Science and Technology, Institute of Microelectronics, Tsinghua University, Beijing, China 100084","2017 IEEE International Symposium on Consumer Electronics (ISCE)","7 May 2018","2017","","","86","87","The high cost of large integer multiplication has become a major restrictive factor of fully homomorphic encryption. In this paper, a radix-32 ping-pong number theoretical transform (NTT) algorithm is applied to accelerate large integer multiplication. Based on the algorithm, we accomplish the design of a fast 32k-point NTT Engine for FHE. Implementation results on FPGA show that our work is able to compute 32k-point NTT in 0.056 milliseconds at the cost of 211k ALUTs and 132k registers, which outperforms the current competitors.","2159-1423","978-1-5386-2189-9","10.1109/ISCE.2017.8355559","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8355559","Fully homomorphic encryption (FHE);Large integer multiplication;Number theoretical transform","Engines;Transforms;Encryption;Field programmable gate arrays;Very large scale integration;Acceleration;Computer architecture","computational complexity;cryptography;digital arithmetic;field programmable gate arrays;number theory;transforms","fast number theoretical transform engine;fully homomorphic encryption;integer multiplication;restrictive factor;radix-32 ping-pong number;fast 32k-point NTT Engine;NTT algorithm;FPGA;ALUT;registers","","","","6","","7 May 2018","","","IEEE","IEEE Conferences"
"Efficient security sequencing problem over insecure channel based on homomorphic encryption","M. Yi; L. Wang; Y. Ma","School of Aeronautic Science and Engineering, Beihang University, Beijing 100191, China; School of Aeronautic Science and Engineering, Beihang University, Beijing 100191, China; School of Aeronautic Science and Engineering, Beihang University, Beijing 100191, China","China Communications","4 Oct 2016","2016","13","9","195","202","In the field of sequencing of secret number, an important problem is how to establish an efficient and secure protocol for sorting the secret number. As a powerful tool in solving privacy sequencing problems, secure multipart computation is more and more popular in anonymous voting and online auction. In the present study, related secure computation protocol for sequencing problem is not many by far. In order to improve the efficiency and safety, we propose a security sequencing protocol based on homomorphic encryption. We also give analysis of correctness and security to highlight its feasibility.","1673-5447","","10.1109/CC.2016.7582311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7582311","homomorphic encryption;privacy sequencing problem;secure multipart computation;information transformation","Protocols;Encryption;Public key;Sequential analysis;Privacy","cryptography;data privacy","security sequencing problem;insecure channel;homomorphic encryption;secret number sequencing;secret number sorting;privacy sequencing problems;secure multipart computation;anonymous voting;online auction;secure computation protocol","","","","","","4 Oct 2016","","","IEEE","IEEE Magazines"
"Arithmetic Circuit Homomorphic Encryption and Multiprocessing Enhancements","R. Kee; J. Sie; R. Wong; C. N. Yap","Cyber & Digital Security, School of Informatics and IT, Temasek Polytechnic, Singapore; Cyber & Digital Security, School of Informatics and IT, Temasek Polytechnic, Singapore; Cyber & Digital Security, School of Informatics and IT, Temasek Polytechnic, Singapore; Cyber & Digital Security, School of Informatics and IT, Temasek Polytechnic, Singapore","2019 International Conference on Cyber Security and Protection of Digital Services (Cyber Security)","31 Oct 2019","2019","","","1","5","This is a feasibility study on homomorphic encryption using the TFHE library [1] in daily computing using cloud services. A basic set of arithmetic operations namely - addition, subtraction, multiplication and division were created from the logic gates provide. This research peeks into the impact of logic gates on these operations such as latency of the gates and the operation itself. Multiprocessing enhancement were done for multiplication operation using MPI and OpenMP to reduce latency.","","978-1-7281-0229-0","10.1109/CyberSecPODS.2019.8885277","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8885277","Homomorphic Encryption;Arithmetic Algorithm;Boolean Circuit;Logic Gates;MPI;OpenMP","Logic gates;Libraries;Encryption;Adders;Registers;Informatics","arithmetic;cloud computing;cryptography;logic gates;multiprocessing systems","multiplication operation;arithmetic circuit homomorphic encryption;TFHE library;cloud services;arithmetic operations;logic gates;multiprocessing enhancements;OpenMP;MPI;latency reduction","","3","","7","","31 Oct 2019","","","IEEE","IEEE Conferences"
"Machine Learning Method Based on Stream Homomorphic Encryption Computing","Y. Zhang; Y. Liu; C. -L. Chung; Y. -C. Wei; C. -H. Chen","Fuzhou University,Fuzhou City,Fujian Province,China; Fuzhou University,Fuzhou City,Fujian Province,China; Fuzhou University,Fuzhou City,Fujian Province,China; National Taipei University of Technology,Taipei City,Taiwan, R.O.C.; Fuzhou University,Fuzhou City,Fujian Province,China","2020 IEEE International Conference on Consumer Electronics - Taiwan (ICCE-Taiwan)","23 Nov 2020","2020","","","1","2","This study proposes a machine learning method based on stream homomorphic encryption computing for improving security and reducing computational time. A case study of mobile positioning based on k nearest neighbors ( kNN) is selected to evaluate the proposed method. The results showed the proposed method can save computational resources than others.","2575-8284","978-1-7281-7399-3","10.1109/ICCE-Taiwan49838.2020.9258034","National Natural Science Foundation of China(grant numbers:61906043,61877010,11501114,11901100); Fuzhou University(grant numbers:510730/XRC-18075,510809/GXRC-19037,510649/XRC-18049,510650/XRC-18050); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9258034","homomorphic encryption;machine learning;$k$ nearest neighbors","Mathematical model;Encryption;Data analysis;Machine learning;Distributed databases;Estimation;Elliptic curve cryptography","cryptography;mobile computing;nearest neighbour methods","stream homomorphic encryption computing;security;computational resources;machine learning;computational time;mobile positioning;k nearest neighbors;kNN","","","","1","","23 Nov 2020","","","IEEE","IEEE Conferences"
