"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Lossless data compression technique with encryption based approach","K. Sharma; K. Gupta","Department of Computer Science, Amity University, Noida, Uttar Pradesh; Department of Computer Science, Amity University, Noida, Uttar Pradesh","2017 8th International Conference on Computing, Communication and Networking Technologies (ICCCNT)","14 Dec 2017","2017","","","1","5","This paper proposes a new compression technique and compares its performance with the popular adaptive Huffman encoding. The main objective of our approach was to shrink the original data optimally without losing data integrity. The above proposed algorithm employs static variable length non prefix codes for ASCII characters that have been assigned by analyzing the character occurring probabilities in variables lossless data file. We have used several lossless data formats like BMP, PNG, TXT, WAV, FLAC, AAC, WMV, DOC. For comparison and analysis we have used compression ratio, compression time, compression factor and saving percentage. A windows executable application has been constructed to facilitate and ease application usage. Moreover the addition of encryption algorithm(Caesar Cipher) will ensure the file protection and privacy. This compression can easily handle large files and without consuming much of system's resources.","","978-1-5090-3038-5","10.1109/ICCCNT.2017.8204117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8204117","Lossless data compression;Adaptive Huffman Algorithm;Encyption;H_C compression algorithm","Image coding;Encryption;Algorithm design and analysis;Data compression;Cloud computing;C++ languages","cryptography;data compression;data integrity;data privacy;Huffman codes","lossless data compression technique;encryption based approach;popular adaptive Huffman encoding;data integrity;static variable length nonprefix codes;ASCII characters;variables lossless data file;windows executable application;encryption algorithm;Caesar Cipher;file protection;file privacy","","1","","18","","14 Dec 2017","","","IEEE","IEEE Conferences"
"Data Hiding in Speech Signal Using Steganography and Encryption","H. Chowdary N; K. Karan; K. P. Bharath; R. Kumar M","School of Electronics and Engineering, Vellore Institute of Technology,Vellore,India; School of Electronics and Engineering, Vellore Institute of Technology,Vellore,India; School of Electronics and Engineering, Vellore Institute of Technology,Vellore,India; School of Electronics and Engineering, Vellore Institute of Technology,Vellore,India","2018 3rd IEEE International Conference on Recent Trends in Electronics, Information & Communication Technology (RTEICT)","27 Feb 2020","2018","","","1219","1223","Data privacy and data security are always on highest priority in the world. We need a reliable method to encrypt the data so that it reaches the destination safely. Encryption is a simple yet effective way to protect our data while transmitting it to a destination. The proposed method has state of art technology of steganography and encryption. This paper puts forward a different approach for data hiding in speech signals. A ten-digit number within speech signal using audio steganography and encrypting it with a unique key for better security. At the receiver end the same unique key is used to decrypt the received signal and then hidden numbers are extracted. The proposed approach performance can be evaluated by PSNR, MSE, SSIM and bit-error rate. The simulation results give better performance compared to existing approach.","","978-1-5386-2440-1","10.1109/RTEICT42901.2018.9012508","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9012508","steganography;encryption;unique key;LSB;data hiding","Encryption;Speech processing;Watermarking;Bit error rate;Conferences;Speech recognition","audio coding;cryptography;data encapsulation;data privacy;error statistics;mean square error methods;steganography","speech signal;encryption;data privacy;data hiding;audio steganography;received signal;PSNR;MSE;SSIM;bit-error rate","","1","","11","","27 Feb 2020","","","IEEE","IEEE Conferences"
"An Improved Data Provenance Framework Integrating Blockchain and PROV Model","Z. Song; L. Yang; L. Gaoyang; Y. Han; H. Baozhong; S. Jinwei; F. Jingang","Big Data Center of State Grid Corporation of China,Beijing,China; Big Data Center of State Grid Corporation of China,Beijing,China; Big Data Center of State Grid Corporation of China,Beijing,China; Big Data Center of State Grid Corporation of China,Beijing,China; Big Data Center of State Grid Corporation of China,Beijing,China; Big Data Center of State Grid Corporation of China,Beijing,China; Beijing Quantum View Network Technology Co., Ltd,Beijing,China","2020 International Conference on Computer Science and Management Technology (ICCSMT)","3 Jun 2021","2020","","","323","327","Data tracing is an important topic in the era of digital economy when data are considered as one of the core factors in economic activities. However, the current data traceability systems often fail to obtain public trust due to their centralization and opaqueness. Blockchain possesses natural technical features such as data tampering resistance, anonymity, encryption security, etc., and shows great potential of improving the data tracing credibility. In this paper, we propose a blockchain-PROV-based multi-center data provenance solution in where the PROV model standardizes the data record storage and provenance on the blockchain automatically and intelligently. The solution improves the transparency and credibility of the provenance data, such as to help the efficient control and open sharing of data assets.","","978-1-7281-8668-9","10.1109/ICCSMT51754.2020.00073","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9443825","blockchain;data provenance;PROV model","Resistance;Economics;Computer science;Computational modeling;Blockchain;Data models;Encryption","cryptography;data analysis;data integrity;data recording","data tracing credibility;blockchain-PROV-based multicenter data provenance solution;PROV model;data record storage;provenance data;data assets;digital economy;core factors;economic activities;data traceability systems;public trust;centralization;opaqueness;natural technical features","","","","21","","3 Jun 2021","","","IEEE","IEEE Conferences"
"Poster Abstract: Secure Data Sharing by Means of Fragmentation, Encryption, and Dispersion","K. Kapusta; H. Qiu; G. Memmi","LTCI, Telecom ParisTech, Paris, France; LTCI, Telecom ParisTech, Paris, France; LTCI, Telecom ParisTech, Paris, France","IEEE INFOCOM 2019 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)","23 Sep 2019","2019","","","1051","1052","Outsourcing data to the cloud raise several security challenges. Among others, a user may fear that their data could be exposed during a data breach, misused by the storage provider, or acquired by an attacker observing communication channels. In this poster abstract, we introduce a conceptual multi-cloud architecture reinforcing the confidentiality of the information sharing. Not only it does protect against untrusted storage providers but also is a secure alternative to direct data sharing between users. Moreover, it simplifies the access revocation procedure when the data is shared between multiple users.","","978-1-7281-1878-9","10.1109/INFCOMW.2019.8845243","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8845243","Data outsourcing;data sharing;data fragmentation;data dispersion;all-or-nothing;access revocation","Encryption;Cloud computing;Data protection;Communication channels;Computer architecture","cloud computing;cryptography;data privacy;outsourcing","information sharing;untrusted storage providers;secure alternative;secure data sharing;encryption;outsourcing data;security challenges;data breach;storage provider;conceptual multicloud architecture;access revocation procedure","","","","10","","23 Sep 2019","","","IEEE","IEEE Conferences"
"Reversible Data Hiding in Encrypted Images Based on Reserving Room After Encryption and Multiple Predictors","I. C. Dragoi; D. Coltuc","Electrical Engineering Dept., Valahia University of Targoviste, Romania; Electrical Engineering Dept., Valahia University of Targoviste, Romania","2018 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","13 Sep 2018","2018","","","2102","2105","This paper proposes a new vacating room after encryption reversible data hiding scheme. Hidden data is embedded into the encrypted host image by bit-flipping a preselected bitplane of a randomly formed pixel group. The major novelty of the paper is the use of multiple predictors in an adaptive procedure for detecting between original and modified pixels. Four predictors are used on a context of four neighbors, namely the average of the four pixels, a weighted average based on local gradients, the median and the midpoint. Experimental results are provided. Compared with the state-of-the-art reserving room after encryption schemes, the proposed approach provides higher embedding bit-rates at lower distortion.","2379-190X","978-1-5386-4658-8","10.1109/ICASSP.2018.8461362","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8461362","reversible data hiding;vacating room after encryption;prediction;bit-flipping","Encryption;Reliability;Data mining;Standards;Decoding;Image restoration","cryptography;data encapsulation;gradient methods;image coding;image watermarking","encrypted host image;bit-flipping;preselected bitplane;randomly formed pixel group;multiple predictors;reserving room;embedding bit-rates;encryption reversible data hiding scheme;local gradients;median;midpoint","","2","","8","","13 Sep 2018","","","IEEE","IEEE Conferences"
"High Performance Data Encryption with AES Implementation on FPGA","S. Chen; W. Hu; Z. Li",Wuhan University of Science and Technology; Wuhan University of Science and Technology; Wuhan University of Science and Technology,"2019 IEEE 5th Intl Conference on Big Data Security on Cloud (BigDataSecurity), IEEE Intl Conference on High Performance and Smart Computing, (HPSC) and IEEE Intl Conference on Intelligent Data and Security (IDS)","29 Aug 2019","2019","","","149","153","Nowadays big data has getting more and more attention in both the academic and the industrial research. With the development of big data, people pay more attention to data security. A significant feature of big data is the large size of the data. In order to improve the encryption speed of the large size of data, this paper uses the deep pipeline and full expansion technology to implement the AES encryption algorithm on FPGA. Achieved throughput of 31.30 Gbps with a minimum latency of 0.134 us. This design can quickly encrypt large amounts of data and provide technical support for the development of big data.","","978-1-7281-0006-7","10.1109/BigDataSecurity-HPSC-IDS.2019.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8819451","AES, bigdata, FPGA, high speed, low latency","Encryption;Big Data;Field programmable gate arrays;Pipelines;Random access memory","cryptography;field programmable gate arrays","high performance data encryption;AES implementation;FPGA;data security;encryption speed;AES encryption algorithm","","4","","18","","29 Aug 2019","","","IEEE","IEEE Conferences"
"Time and Attribute Based Dual Access Control and Data Integrity Verifiable Scheme in Cloud Computing Applications","Q. Zhang; S. Wang; D. Zhang; J. Wang; Y. Zhang","School of Computer Science and Engineering, Xi’an University of Technology, Xi’an, China; School of Science, Xi’an University of Technology, Xi’an, China; School of Automation and Information Engineering, Xi’an University of Technology, Xi’an, China; School of Automation and Information Engineering, Xi’an University of Technology, Xi’an, China; School of Computer Science and Engineering, Xi’an University of Technology, Xi’an, China","IEEE Access","1 Oct 2019","2019","7","","137594","137607","In the era of big data, cloud-based industrial applications can provide available and convenient data access for resource-constrained smart devices. Attribute-based encryption can be used to ensure data security while providing fine-grained data access. However, current attribute-based encryption schemes rarely consider the access control of time, and the integrity verification of data simultaneously. In response to the above two problems, we propose a time and attribute based dual access control and data integrity verifiable scheme in cloud computing applications (DCDV). Firstly, a hierarchical time tree is introduced in the attribute-based encryption technology by using of hierarchical identity-based encryption technology to set an effective access time period and a specified decryptable time period for the user's attributes key and encrypted data separately. The decryption operation can only be performed if the attribute set of user satisfies the data owner's access policy and the effective access time period of the user's attributes key completely covered the decryption time period set by the data owner. In this way, the data is dual controlled with time and attributes to solve the problem of privacy data leakage caused by private key leakage. Secondly, by using of the inverted index and Merkle hash tree, the data verification tree is designed. The data user can verify the integrity of the ciphertext data returned by the cloud server without decryption, which solves the problem that the cloud server may delete or modify the data. Finally, the security proof and efficiency analysis show that our scheme is secure and practical.","2169-3536","","10.1109/ACCESS.2019.2942649","National Natural Science Foundation of China(grant numbers:61572019); Natural Science Foundation of Shaanxi Province(grant numbers:2016JZ001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8845646","Attribute based encryption;dual access control;time specified encryption;data integrity verification","Cloud computing;Encryption;Access control;Data integrity;Servers;Identity-based encryption","authorisation;cloud computing;data integrity;data privacy;private key cryptography","cloud computing applications;Big Data;cloud-based industrial applications;resource-constrained smart devices;data security;fine-grained data access;attribute-based encryption schemes;integrity verification;dual access control;data integrity verifiable scheme;hierarchical time tree;attribute-based encryption technology;hierarchical identity-based encryption technology;specified decryptable time period;encrypted data;data owner;decryption time period;privacy data leakage;data verification tree;data user;ciphertext data;cloud server;access time period","","4","","43","CCBY","20 Sep 2019","","","IEEE","IEEE Journals"
"A verifiable fully homomorphic encryption scheme to secure big data in cloud computing","A. El-Yahyaoui; M. D. Ech-Chrif El Kettani","Information security research team, CEDOC ST2I, ENSIAS, Mohammed V University in Rabat, Morocco; Information security research team, CEDOC ST2I, ENSIAS, Mohammed V University in Rabat, Rabat, Morocco","2017 International Conference on Wireless Networks and Mobile Communications (WINCOM)","25 Dec 2017","2017","","","1","5","Performing smart computations in a context of cloud computing and big data is highly appreciated today. Fully homomorphic encryption (FHE) is a smart category of encryption schemes that allows working with the data in its encrypted form. It permits us to preserve confidentiality of our sensible data and to benefit from cloud computing powers. Currently, it has been demonstrated by many existing schemes that the theory is feasible but the efficiency needs to be dramatically improved in order to make it usable for real applications. One subtle difficulty is how to efficiently handle the noise. This paper aims to introduce an efficient and verifiable FHE based on a new mathematic structure that is noise free.","","978-1-5386-2123-3","10.1109/WINCOM.2017.8238186","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8238186","verifiable;fully homomorphic encryption;Lipschitz integers;scheme;cloud;security;smart computations","Encryption;Cloud computing;Quaternions;Big Data;Data privacy","Big Data;cloud computing;cryptography","big data security;smart computations;verifiable FHE;cloud computing powers;sensible data;encrypted form;encryption schemes;verifiable fully homomorphic encryption scheme","","1","","11","","25 Dec 2017","","","IEEE","IEEE Conferences"
"On the voice and image data encryption using advanced encryption standard (AES) in counter mode for multimedia broadcasting","J. Kim; S. R. Basavarasu","EECS Department, The University of Toledo, 2801 W. Bancroft St, Toledo, Ohio, 43606, U.S.A; EECS Department, The University of Toledo, 2801 W. Bancroft St, Toledo, Ohio, 43606, U.S.A","2015 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting","6 Aug 2015","2015","","","1","4","In this paper, we provide a potential solution to counter one of the shortfalls of data transmission through wireless channel, such as insecurity, by using the AES block cipher operating in stream mode, more specifically the counter mode (CTR). The approach in this work is to use the counter mode to encrypt audio and image data, to show the feasibility of implementation. The simulation results of the application of encryption and decryption confirm the effectiveness of CTR mode for successful reconstruction of audio and image only with the knowledge correct security key.","2155-5052","978-1-4799-5865-8","10.1109/BMSB.2015.7177191","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7177191","Multimedia Quality and Content;Multimedia Processing;Data Encryption;AES Counter Mode;Security Key Algorithm","Encryption;Radiation detectors;Engines;Ciphers;Streaming media","cryptography;digital multimedia broadcasting;image reconstruction;wireless channels","voice data encryption;image data encryption;advanced encryption standard;AES block cipher;counter mode;multimedia broadcasting;data transmission;wireless channel;stream mode;audio reconstruction;image reconstruction;security key","","1","","6","","6 Aug 2015","","","IEEE","IEEE Conferences"
"A Big Data Deduplication Using HECC Based Encryption with Modified Hash Value in Cloud","A. Shrivastava; A. Tiwary","Sagar Institute of Research Technology and Science (SIRTS), Bhopal, India; Sagar Institute of Research Technology and Science (SIRTS), Bhopal, India","2018 Second International Conference on Intelligent Computing and Control Systems (ICICCS)","10 Mar 2019","2018","","","484","489","Big data deduplication is one of the most challenging task in the cloud world. There are two major issue generated in the cyber world first is the data preservation on cloud and second one is big duplication. In this research proposed a new model to solve both problems. In this paper proposed modified hash value concept, with the help of this avoid big data problem and for secure data protection use HECC algorithm for data encryption and decryption. SHA2 algorithm consume less time as compare to SHA-1 for hash value generation and HECC shows better encryption as compare to other methods. In this research also analysed the different methods such AES, DSA and ECC for data encryption on the basic of time complexity. The proposed system shows better result as compare to other previous data duplication methods for the basis of time and security.","","978-1-5386-2842-3","10.1109/ICCONS.2018.8662984","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8662984","Big Data;Deduplication;HECC;ECC;Hash value;SHA-1 and SHA-2","Cloud computing;Servers;Encryption;Big Data;Authentication;Public key","Big Data;cloud computing;cryptography","time complexity;hash value generation;SHA2 algorithm;data encryption;secure data protection;value concept;big duplication;data preservation;cyber world;cloud world;modified hash value;HECC based encryption;big data deduplication","","","","19","","10 Mar 2019","","","IEEE","IEEE Conferences"
"A Review on Various Data Encryption Techniques used in Cloud Enabled Data Centre","M. Joshi; M. Joshi","Graphic Era Hill University,Associate Professor School Of Computing,Bhimtal,Nainital,India; GD Goenka University,Research Scholar, School of Engineering,Gurgaon,Haryana,India","2020 International Conference on Intelligent Engineering and Management (ICIEM)","6 Aug 2020","2020","","","272","276","Cloud computing is one of the prominence technologies that is expected to roped the efficiency of IT industry. Due to various turmoil in previous technologies, role of cloud computing is very important for IT enabled concepts. This is one of the admirable inventions in today's IT world. Usage of cloud computing has some prolonged benefits like consistency, reduced costs, minimal usage of resources and rapid application deployment. In the present paper we are studying some culpable aspects of cloud computing like security of data in cloud enabled data centre, which always acts as a hamstrung for the cloud applications and makes this technology dubious from the user's point of view. We are also discussing some common snags which disrupting the working of cloud data centre efficiently. In this research we have also discussed some commoner data encrypting solutions which help in upholding this technology from the user's perspective. Also, we have discussed some IT enabled holistic solutions which makes this technology dissent against various security threats with respect to data ownership and privacy of the data.","","978-1-7281-4097-1","10.1109/ICIEM48762.2020.9160185","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9160185","Cloud Computing;Encryption;Decryption;Data Center;Cryptography","Encryption;Cloud computing;Data centers;Databases","cloud computing;computer centres;cryptography","IT enabled holistic solutions;cloud applications;prominence technologies;cloud computing;cloud enabled data centre;privacy;data ownership;technology dissent;data encryption","","1","","14","","6 Aug 2020","","","IEEE","IEEE Conferences"
"A faster fully homomorphic encryption scheme in big data","D. Wang; B. Guo; Y. Shen; S. Cheng; Y. Lin","College of Computer Science, Sichuan University, Chengdu, P.R. China; College of Computer Science, Sichuan University, Chengdu, P.R. China; School of Control Engineering, Chengdu University of Information Technology, Chengdu, P. R. China; School of Automation Engineering, University of Electronic Science and Technology of China Chengdu, P.R. China; School of Software, Chengdu Polytechnic, Chengdu, P.R. China","2017 IEEE 2nd International Conference on Big Data Analysis (ICBDA)","23 Oct 2017","2017","","","345","349","Nowadays privacy leakage related with big data spells big trouble for individuals. Generally, we provide data security and privacy protection through encrypted data but at the expense of usability. Fully homomorphic encryption allows to perform unlimited chaining of mathematical operations on encrypted data making it possible for some legal companies and institutions to use it. Compared to Gentry's scheme, fully homomorphic scheme over the integers can make complicated matters simplified but have not been widely applied due to the low efficiency. In this paper, a new improved FHE scheme based on DGHV scheme is proposed. We reduce the public key size significantly by introducing a pseudo-random number generator and encrypting with a cubic form rather than a linear form in the public key elements, which makes our scheme more efficient. Another part of our work is proving the scheme is semantically secure under the error-free approximate GCD problem. Finally, we propose a system model in purpose of illustrating the practical application of FHE scheme in big data.","","978-1-5090-3619-6","10.1109/ICBDA.2017.8078836","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8078836","AGCD problem;big data;fully homomorphic encryption;privacy protection","Public key;Big Data;Encryption;Electronic mail;Data privacy","Big Data;data protection;public key cryptography;random number generation","data security;privacy protection;data encryption;homomorphic encryption;big data;pseudo-random number generation;public key elements","","2","","15","","23 Oct 2017","","","IEEE","IEEE Conferences"
"A New Symmetric Key Encryption Algorithm With Higher Performance","A. Murtaza; S. J. Hussain Pirzada; L. Jianwei","School of Electronic and Information Engineering, Beihang University (BUAA), Beijing, China; School of Electronic and Information Engineering, Beihang University (BUAA), Beijing, China; School of Electronic and Information Engineering, Beihang University (BUAA), Beijing, China","2019 2nd International Conference on Computing, Mathematics and Engineering Technologies (iCoMET)","25 Mar 2019","2019","","","1","7","In this era of information technology, information security is a major concern. To address the challenges of data security, cryptography is used for storage as well as for the communication of data. A cryptographic algorithm has two main performance characteristics: the ability to secure data against different attacks and the processing speed. An algorithm is considered secure if no attack exists to reveal the original contents without knowing the key. The strength of any secure encryption algorithm is, therefore, generally measured based on the difficulty to obtain the encryption key through cyber-attacks such as brute force. It is presumed that the bigger the key size, the more difficult it is for the attacker to compute the key. Consequently, increasing the key size generally increases the computational complexity and processing time of algorithms. As a result, an established assumption is the existence of a tradeoff and computational complexity. In this paper, we are presenting an alternate symmetric key encryption algorithm, which can easily avoid long and complex computation of conventional popular symmetric key encryption algorithms such as the Data Encryption Standards and the Advance Encryption Standard. We have shown that despite providing a higher level of security, one simplest software implementation of our algorithm is faster than some previously implemented conventional algorithms. Additionally, our algorithm also provides other advantages such as inherent data compression option and flexibility of choosing different complexity levels according to the need for different applications.","","978-1-5386-9509-8","10.1109/ICOMET.2019.8673469","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8673469","Encryption Algorithm;Symmetric Key;Data Encryption Standard;Advanced Encryption Standard;Cryptography;Security;Data Compression","Encryption;Receivers;Channel coding;Standards","computational complexity;cryptography;data compression","information technology;information security;data security;cryptographic algorithm;secure encryption algorithm;encryption key;cyber-attacks;computational complexity;inherent data compression option;symmetric key encryption algorithm;data encryption standards;advance encryption standard","","3","","21","","25 Mar 2019","","","IEEE","IEEE Conferences"
"Hybrid Data Encryption Algorithm for Secure Medical Data Transmission in Cloud Environment","B. PUSHPA","Annamalai University,Department of Computer and Information Science","2020 Fourth International Conference on Computing Methodologies and Communication (ICCMC)","23 Apr 2020","2020","","","329","334","At present times, healthcare data stored in cloud is considered as a highly sensitive record, which should be hidden towards unauthorized accesses to protect the information about the patient. Hence, security related to cloud based medical data transmission receives significant attention among researchers and academicians. This study presents a new hybridization of data encryption model to shelter the diagnosis data in medical images. The proposed model is presented by the integration of 2D discrete wavelet transform technique with a proposed hybrid encryption scheme. The presented hybrid encryption scheme is derived by the integration of Blowfish and Two fish encryption algorithms. The presented model begins with the encryption of secrecy data and then concealed the outcome by the use of outcome in a cover image and 2D-DWT-1L or 2D-DWT-2L. The color images are utilized as cover images for concealing various text sizes. The outcome of the projected technique is tested against different benchmark images and the results are ensured by the use of different performance measures.","","978-1-7281-4889-2","10.1109/ICCMC48092.2020.ICCMC-00062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9076525","Cloud Computing;Medical data;Encryption;Blowfish","","cloud computing;cryptography;discrete wavelet transforms;health care;image colour analysis;medical image processing","hybrid data encryption algorithm;medical data transmission;cloud environment;healthcare data;data encryption model;diagnosis data;medical images;secrecy data;color images;Two fish encryption algorithm;Blowfish encryption algorithm;2D discrete wavelet transform","","","","13","","23 Apr 2020","","","IEEE","IEEE Conferences"
"An integrated data analytic framework with enhanced security using hybrid hardware and software based encryption/decryption","M. S. Begum; A. George","Department of Computer Science and Engineering, Periyar Maniammai Institute of Science and Technology; School of Humanities Science and Management, Periyar Maniammai Institute of Science and Technology","2017 International Conference on Intelligent Sustainable Systems (ICISS)","21 Jun 2018","2017","","","841","845","Data analytics is the science of extracting patterns, trends, and actionable information from large sets of data. The growing nature of data in from different servers with in consistent data formats like structured, semi-structured and unstructured data. Traditional IT infrastructure is simply not able to meet the demands of this new “Data Analytics” landscape. The secondary problem for data analytics is security, the rapid increase in usage of Internet, and consequent applications that allow users to create contents freely, amplify the already huge web volume. In today's data world, there are some vital things to keep in mind while beginning big data and analytics innovation projects. Hence the need of secured data analytics tool is mandatory.","","978-1-5386-1959-9","10.1109/ISS1.2017.8389296","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8389296","Data Analytic framework;Embedded System;Hardware key","Data analysis;Hardware;Encryption;Software;Big Data","Big Data;cloud computing;cryptography;Internet","Big Data;software-based encryption-decryption;data analytic landscape;data world;unstructured data;consistent data formats;hybrid hardware;enhanced security;integrated data analytic framework;secured data analytics tool","","1","","10","","21 Jun 2018","","","IEEE","IEEE Conferences"
"Enhanced cloud security framework to confirm data security on asymmetric and symmetric key encryption","N. Jayapandian; A. M. J. M. Z. Rahman; S. Radhikadevi; M. Koushikaa","Knowledge Institute of Technology; Al-Ameen Engineering College, Erode; Knowledge Institute of Technology, Salem; Knowledge Institute of Technology, Salem","2016 World Conference on Futuristic Trends in Research and Innovation for Social Welfare (Startup Conclave)","6 Oct 2016","2016","","","1","4","Cloud is a modern business sharing data or information with great effectiveness of infrastructures it plays a major role in world wide. As in the information technology sector defines cloud security is the evolving sub domain of computer security and information security. Here the organization uses the cloud as a many service model (Saas, Pass and Iass)and deployment model (private, public, hybrid and community). In this type of model the responsibilities more for secure the information of the customer, So the organization ensures the different way to monitor and secure the data and information from hacking. They offer suspicious activity for their customer data by enhancing the data with encryption and decryption. Encryption makes the access method of proving the original data to be duplicated form and then the client can also be constructed with the proper decryption of the data to prevent the information from eavesdroppers from accessing Symmetric keys encryption or secret key encryption. The Key should be distributed before transmission between entities, then key play vital role for security. DES is In Asymmetric key encryption or public key encryption on that private and public keys are used in the encryption level on cloud. The Public key is used for encrypting the file and private key is used to decrypt the file. Because user tends to use two keys public this is known to public and private who is known to the user a type of algorithm such as RSA. Here we analysis the document is encrypted and then which efficient in that way of approach.","","978-1-4673-9214-3","10.1109/STARTUP.2016.7583904","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7583904","cloud computing;HSBE;Data Encryption and data privacy;DES","Encryption;Cloud computing;Public key;Algorithm design and analysis;Standards","cloud computing;private key cryptography;public key cryptography","cloud security framework enhancement;data security;symmetric key encryption;asymmetric key encryption;information technology sector;service model;Saas;Pass;Iass;deployment model;secret key encryption;DES;private keys;public keys;RSA","","19","","10","","6 Oct 2016","","","IEEE","IEEE Conferences"
"Big Data Privacy Using Fully Homomorphic Non-Deterministic Encryption","T. B. Patil; G. K. Patnaik; A. T. Bhole","Dept. of Comput. Eng., North Maharashtra Univ., Jalgaon, India; Dept. of Comput. Eng., North Maharashtra Univ., Jalgaon, India; Dept. of Comput. Eng., North Maharashtra Univ., Jalgaon, India","2017 IEEE 7th International Advance Computing Conference (IACC)","13 Jul 2017","2017","","","138","143","Big data is a large amount of digital information. Now days, data security is a challenging issue that touches several areas along with computers and communication. The security of data which stored online has become a main concern. Several attackers play with confidentiality of the user. Cryptography is a approach that provide data security to the user. Despite of huge efforts to protect sensitive data, hackers typically manage to steal it. Computing with encrypted data is strategies for safeguarding confidential data. The partial homomorphic encryption is specialized for only one operation on the encrypted data. For example the Pailliers encryption scheme performs only one mathematical operation on encrypted numerical data and is successful to compute the sum of encrypted values. The Pailliers encryption scheme is unable to do multiple mathematical operations on encrypted numerical data. The proposed encryption algorithm computes more than one mathematical operation on encrypted numerical data thereby further protecting the encrypted sensitive information.","2473-3571","978-1-5090-1560-3","10.1109/IACC.2017.0041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976775","Security and Privacy;Big Data;Encryption;Non-deterministic;Fully homomorphic encryption","Encryption;Servers;Mathematical model;Data privacy;Databases","Big Data;cryptography;data protection","Big Data privacy;fully homomorphic non-deterministic encryption;data security;user confidentiality;cryptography;data protection;partial homomorphic;Pailliers encryption scheme;numerical data encryption","","1","1","12","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Encrypted data ordering with functional encryption","D. Sharma; D. C. Jinwala","Computer Engineering, S.V. National Institute of Technology, Surat, India; Computer Engineering, S.V. National Institute of Technology, Surat, India","2018 4th International Conference on Recent Advances in Information Technology (RAIT)","21 Jun 2018","2018","","","1","8","For security and privacy, often the user's data are stored on a cloud storage server in an encrypted form. Such data however, are required to be processed in terms of search queries, aggregation, clustering or classification. For better data analysis, the stored data on the server and a result of the processed data should be in lexicographic order. The conventional recourse such as offloading-decryption-ordering, may not be an efficient mechanism for huge data collection since it involves large communication overhead and breach of data privacy. Functional Encryption (FE) provides a viable solution as it offers encrypted data processing at the remote server site while preserving the privacy of the processed data. In this paper, we propose an improvised functional encryption for encrypted data ordering that takes as input multiple ciphertexts and orders them at the server site, without compromising data privacy. As ordering involves at least two data, we formalize an order function using multi-input functional encryption with obfuscation. The proposed approach, Multi-Input Functional Encryption for Ordering (MIFEO) runs an order function on multiple ciphertexts at the server site, arranges them in order and generates an ordered set of ciphertexts. Using online E-health system as a case study, we demonstrate the applicability of the proposed MIFEO scheme in a practical scenario.","","978-1-5386-3039-6","10.1109/RAIT.2018.8389084","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8389084","Functional Encryption;Indistinguishability based security;Function Obfuscation;Multi-Input Functional Encryption;Data Ordering","Servers;Encryption;Data privacy;Data analysis;Iron","cloud computing;cryptography;data analysis;data privacy;storage management","encrypted data ordering;cloud storage server;data analysis;lexicographic order;offloading-decryption-ordering;data processing;multiinput functional encryption;data privacy","","","","28","","21 Jun 2018","","","IEEE","IEEE Conferences"
