"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A new audio steganography scheme based on location selection with enhanced security","P. Pathak; A. K. Chattopadhyay; A. Nag","Dept. of Computer Sc. & Engineering, Academy Of Technology, West Bengal, India; Dept. of Computer Sc. & Engineering, Academy Of Technology, West Bengal, India; Dept. of Information Technology, Academy Of Technology, West Bengal, India","2014 First International Conference on Automation, Control, Energy and Systems (ACES)","1 May 2014","2014","","","1","4","Steganography is the art and science of secret communication. In this paper a new scheme for digital audio steganography is presented where the bits of a secret message are embedded into the coefficients of a cover audio. Each secret bit is embedded into the selected position of a cover coefficient. The position for insertion of a secret bit is selected from the 0th (Least Significant Bit) to 7th LSB based on the upper three MSB (Most Significant Bit). This scheme provides high audio quality, robustness and lossless recovery from the cover Audio.","","978-1-4799-3894-0","10.1109/ACES.2014.6807979","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6807979","Steganography;secret communicatio;digital audio;LSB","Encoding;Encryption;Decoding;Signal processing algorithms;Information security","security of data;steganography;telecommunication security","communication security;message security;digital audio quality;cover audio coefficient;information security;most significant bit;MSB;LSB;least significant bit;digital audio steganography scheme;location selection","","3","","6","","1 May 2014","","","IEEE","IEEE Conferences"
"Enhanced surveillance platform with low-power wireless audio sensor networks","Guotao Zhao; H. Ma; Y. Sun; H. Luo; Xufei Mao","Beijing Key Lab of Intelligent Telecomm. Software and Multimedia, Beijing University of Posts and Telecomm., 100876, China; Beijing Key Lab of Intelligent Telecomm. Software and Multimedia, Beijing University of Posts and Telecomm., 100876, China; Beijing Key Lab of Intelligent Telecomm. Software and Multimedia, Beijing University of Posts and Telecomm., 100876, China; Beijing Key Lab of Intelligent Telecomm. Software and Multimedia, Beijing University of Posts and Telecomm., 100876, China; Beijing Key Lab of Intelligent Telecomm. Software and Multimedia, Beijing University of Posts and Telecomm., 100876, China","2011 IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks","18 Aug 2011","2011","","","1","9","Video surveillance system, which can provide real-time display of the monitored scene and video playback, has been employed in many areas including: commercial security, accident investigation, law enforcement and emergency response. However, audio which carries important information not available in video is usually not taken seriously and used effectively. In this paper, we develop an enhanced surveillance platform by introducing the low-power wireless audio sensor networks (WASNs). We can obtain more comprehensive and precise monitoring without the limitation of the line-of-sight and lighting condition. Moreover, this platform is designed and built for providing key support to varieties of applications. This article describes the platform architecture, including design, implementation, and performance. We describe the audio sensor platform which can deliver high-quality audio over sensor network by multi-hops with low power requirement. In addition, we present the multimedia synchronization mechanism in the heterogeneous network which is the foundation of applications in the proposed platform. Our experiments include an in-depth analysis of the bottlenecks within the platform as well as measurements for the various components.","","978-1-4577-0351-5","10.1109/WoWMoM.2011.5986188","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5986188","audio visual synchronization;wireless audio sensor networks;surveillance","Synchronization;Surveillance;Streaming media;Cameras;Visualization;Multimedia communication","audio signal processing;video surveillance;wireless sensor networks","enhanced surveillance platform;low-power wireless audio sensor networks;video surveillance system;WASN;multimedia synchronization mechanism","","1","","21","","18 Aug 2011","","","IEEE","IEEE Conferences"
"Shape Control of Discrete Generalized Gaussian Distributions for Frequency-Domain Audio Coding","R. Sugiura; Y. Kamamoto; T. Moriya","NTT Communication Science Laboratories, Nippon Telegraph and Telephone Corporation, Atsugi, Kanagawa, Japan; NTT Communication Science Laboratories, Nippon Telegraph and Telephone Corporation, Atsugi, Kanagawa, Japan; NTT Communication Science Laboratories, Nippon Telegraph and Telephone Corporation, Atsugi, Kanagawa, Japan","IEEE/ACM Transactions on Audio, Speech, and Language Processing","26 Nov 2019","2019","27","12","2234","2248","Entropy coding, which is an essential part of audio compression, is always required to manage the tradeoffs between compression efficiency and computational complexity, and the strategy to achieve them highly depends on the distributions of inputs. In this paper, we present a method of controlling them for enhancing the compression efficiency of Golomb-Rice (GR) encoding, one of the simplest entropy coding methods optimal for Laplacian distributions. We will show that the proposed invertible and low-complexity mapping of integers enables the GR encoding to assign nearly the optimal code length for a wider range of distributions, generalized Gaussian distributions, maintaining low computational cost. A simulation by random numbers reveals that the proposed coder based on this scheme works about 6 times faster than the state-of-the-art arithmetic coder for Gaussian-distributed integers maintaining the increase in relative redundancy around 2.6%, which is much lower than that of a conventional GR coder. Additionally, an application to a practical speech and audio coding scheme is presented, and an objective evaluation for real speech and audio signals confirms the advantages of the proposed method in compression. The method is expected to widen the capability of low-complexity entropy coding, providing us with more flexible codec designs.","2329-9304","","10.1109/TASLP.2019.2945843","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8861102","Audio compression;entropy coding;generalized gaussian distribution","Psychoacoustic models;Speech coding;Laplace equations;Computational modeling;Shape;Speech processing","audio coding;codecs;computational complexity;frequency-domain analysis;Gaussian distribution;speech coding","codec designs;audio coding;speech coding;discrete generalized Gaussian distributions;shape control;low-complexity entropy coding;audio signals;audio coding scheme;conventional GR coder;Gaussian-distributed integers;arithmetic coder;random numbers;optimal code length;GR encoding;Laplacian distributions;entropy coding;Golomb-Rice encoding;computational complexity;audio compression;frequency-domain audio coding","","","","48","CCBY","7 Oct 2019","","","IEEE","IEEE Journals"
"Robust and Transparent Audio Watermarking based on Spread Spectrum in Wavelet Domain","A. A. Attari; A. A. B. Shirazi","School of Electrical Engineering, Iran University of Science & Technology (IUST), Tehran, Iran; School of Electrical Engineering, Iran University of Science & Technology (IUST), Tehran, Iran","2019 IEEE Jordan International Joint Conference on Electrical Engineering and Information Technology (JEEIT)","20 May 2019","2019","","","366","370","This paper proposes a robust and blind audio watermarking scheme based on spread spectrum in Discrete Wavelet Transform (DWT) domain. For this purpose, the watermarks are embedded in low-frequency coefficients, which are less audible. The main aim is to divide the audio signal into small frames and modify the magnitude of the 6<sup>th</sup> level approximation coefficients of DWT using the direct sequence spread spectrum (DSSS) technique. In addition, psychoacoustic model is used for enhancing in imperceptibility, and Savitsky-Golay filter is employed for increasing the extraction accuracy. The experimental results confirm high robustness against the most common attacks, including, re-sampling, requantizing, Gaussian noise addition MP3 compression, and low pass filter without significant perceptual distortion (ODG is higher than-1). The proposed scheme's data payload is about 83 bps.","","978-1-5386-7942-5","10.1109/JEEIT.2019.8717415","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8717415","Audio watermarking;Spread spectrum;Discrete wavelet transform;Psychoacoustic;Savitsky-Golayfilter","Watermarking;Robustness;Discrete wavelet transforms;Signal to noise ratio;Psychoacoustic models;Low pass filters;Digital audio players","audio coding;audio signal processing;audio watermarking;discrete wavelet transforms;Gaussian noise;low-pass filters;spread spectrum communication","low-frequency coefficients;audio signal;direct sequence spread spectrum technique;Savitsky-Golay filter;Gaussian noise addition MP3 compression;blind audio watermarking scheme;discrete wavelet transform domain;data payload;approximation coefficients;extraction accuracy;low-pass filter","","1","","15","","20 May 2019","","","IEEE","IEEE Conferences"
"A secure audio watermarking employing AES technique","U. R. Nair; G. K. Birajdar","Dept. of Electronics & Telecommunication Engineering, Pillai HOC College of Engineering and Technology, Raigad, Maharashtra, India, 410206; Dept. of Electronics and Telecommunication Engineering, Pillai HOC College of Engineering and Technology, Raigad, Maharashtra, India, 410206","2016 International Conference on Inventive Computation Technologies (ICICT)","26 Jan 2017","2016","3","","1","5","Innovative developments in computer technology has made distribution of data easier. But it has also put forth a new challenge to secure these multimedia data from privacy. In any kind of information system, data security and confidentiality services are generally required. In this paper we present a new secure audio watermarking technique based on Fast Fourier Transform (FFT) along with encryption. It combines Advanced Encryption Standard (AES) algorithm and a blind audio watermarking technique based on FFT along with Fibonacci numbers. Combining the encryption and watermarking algorithm enhances the security of watermark. The performance of this scheme is calculated using signal to noise ratio and bit error rate. Results indicate that the method is not only secure but also robust against various signal processing attacks with high imperceptibility.","","978-1-5090-1285-5","10.1109/INVENTIVE.2016.7830133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7830133","Advanced Encryption Standard (AES);audio watermarking;Fast Fourier Transform;information security","Watermarking;Robustness;Encryption;Signal to noise ratio;Time-domain analysis;Frequency-domain analysis","audio watermarking;cryptography;fast Fourier transforms","secure audio watermarking;AES technique;advanced encryption standard;computer technology;data distribution;data security service;data confidentiality service;fast Fourier transform;FFT;blind audio watermarking technique;Fibonacci numbers;watermark security;signal-to-noise ratio;bit error rate;signal processing attacks","","1","","14","","26 Jan 2017","","","IEEE","IEEE Conferences"
"Robust Audio-Visual Speech Recognition System based on Gabor Features and Dynamic Stream Weight Adaption","A. Saudi; M. I. Khalil; H. Abbas","Digital Media Engineering and Technology Department, German University in Cairo, Egypt; Computer and Systems Engineering Department, Ain Shams University, Cairo, Egypt; Computer and Systems Engineering Department, Ain Shams University, Cairo, Egypt","2018 13th International Conference on Computer Engineering and Systems (ICCES)","14 Feb 2019","2018","","","399","403","This paper aims to enhance the performance of audio-visual speech recognition (AVSR) systems by introducing contributions in both the front-end and back-end system stages. Identifying a reliable feature is a crucial step towards enhancing the front-end stage of both audio-module and visual-module. A two-dimensional Gabor filter with different scales and directions is utilized to generate a set of noise robust spectro-temporal audio and visual features. The performance achieved from the Gabor audio features (GAFs) and Gabor visual features (GVFs) is compared to the performance of the traditional audio features such as MFCC, PLP, RASTA-PLP and visual features such as DCT2. The experimental results demonstrate that a system utilizes Gabor features in the front-end has a much better performance, especially at low SNR levels. To enhance the back-end stage, a framework based on synchronous multi-stream hidden Markov model is proposed to solve the dynamic stream weight estimation problem. To demonstrate the effect of dynamic weighting on enhancing the AVSR performance, we empirically compare between late integration (LI) and early integration (EI) strategies, especially in a low-SNR scenario. The experimental results show that the AVSR-LI system achieves superior performance for all SNR levels compared to AVSR-EI system.","","978-1-5386-5111-7","10.1109/ICCES.2018.8639475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8639475","Audio-Visual Speech Recognition;Synchronous Multi-Stream Hidden Markov Model;Stream Weight","Visualization;Hidden Markov models;Signal to noise ratio;Speech recognition;Feature extraction;Adaptation models;Mel frequency cepstral coefficient","audio signal processing;computer vision;feature extraction;Gabor filters;hidden Markov models;speech recognition","Gabor audio features;dynamic stream weight estimation problem;dynamic weighting;AVSR performance;AVSR-LI system;AVSR-EI system;robust audio-visual speech recognition system;dynamic stream weight adaption;visual-module;two-dimensional Gabor filter;Gabor features;synchronous multistream hidden Markov model;noise robust spectro-temporal visual features;Gabor visual features;late integration strategy;early integration strategy;audio-module","","","","11","","14 Feb 2019","","","IEEE","IEEE Conferences"
"Research on audio bandwidth extension codec","L. Chuanhai; H. Ruimin; H. Bo; C. Sheng","National Engineering Research Center for Multimedia Software, Wuhan University, Wuhan, China; National Engineering Research Center for Multimedia Software, Wuhan University, Wuhan, China; National University of Defense Technology, Changsha, China; Hubei Telecom Technology Center, Wuhan, China","2013 3rd International Conference on Consumer Electronics, Communications and Networks","9 Jan 2014","2013","","","537","541","With stereo audio stepping into people's daily lives, spatial parametric technology comes to its broad prospects for development. This paper provides the audio bandwidth extension encoding and decoding devices, the bitrate of less high-frequency signal reconstruction, in order to improve the quality of the output audio signal. This research makes a contribution to the lack of existing technology, audio bandwidth extension encoding and decoding devices, digital audio decoding to take advantage of a lower bit rate to restore the original audio signal in the digital encoding process the loss of high-frequency components, thereby enhancing the sound playback quality.","","978-1-4799-2860-6","10.1109/CECNet.2013.6703388","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6703388","Stereo;Audio Bandwidth Extension;Complesity","Frequency-domain analysis;Frequency conversion;Bandwidth;Decoding;Encoding;Bit rate;Indexes","audio coding;codecs;signal reconstruction","audio bandwidth extension codec;stereo audio;encoding devices;decoding devices;signal reconstruction;digital audio decoding","","","","8","","9 Jan 2014","","","IEEE","IEEE Conferences"
"A new bandwidth extension technology for MPEG Unified Speech and Audio Coding","Y. Yamamoto; T. Chinen; M. Nishiguchi","Sony Corporation, Tokyo, Japan; Sony Corporation, Tokyo, Japan; Sony Corporation, Tokyo, Japan","2013 IEEE International Conference on Acoustics, Speech and Signal Processing","21 Oct 2013","2013","","","523","527","In January 2012, MPEG finalized the new MPEG-D Unified Speech and Audio Coding (USAC) standard, which enables the coding of a variety of audio content at low bitrates. USAC provides low-bitrate coding by integrating a speech codec and an audio codec into a unified system. In USAC, Predictive Vector Coding (PVC) is added to Enhanced Spectral Band Replication (eSBR) to improve the subjective quality, especially for speech at low bitrates. For speech signals, there is generally a relatively high correlation between the spectral envelopes of low- and high-frequency bands. The PVC scheme exploits this by predicting the high-frequency envelopes from the low-frequency ones, with the coefficient matrices for the prediction being coded by means of vector quantization.","2379-190X","978-1-4799-0356-6","10.1109/ICASSP.2013.6637702","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6637702","Unified Speech and Audio Coding (USAC);Bandwidth extension;Predictive Vector Coding (PVC)","Speech;Hafnium;Bit rate;Speech coding;Vectors;MONOS devices;Multiple signal classification","audio coding;speech codecs;speech coding;vector quantisation;video coding","vector quantization;speech signals;eSBR;enhanced spectral band replication;PVC;predictive vector coding;audio codec;speech codec;low-bitrate coding;USAC standard;unified speech and audio coding;MPEG-D;bandwidth extension technology","","1","","10","","21 Oct 2013","","","IEEE","IEEE Conferences"
"3D audio coding approach based on spatial perception features","C. Yang; R. Hu; X. Wang; Y. Yang; M. Zhang; W. Chen","National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, Wuhan 430072, China; School of Physics and Electronic Science, Guizhou Normal University, Guiyang, 550001, China; National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, Wuhan 430072, China; Hubei Key Laboratory of Multimedia and Network Communication Engineering, Wuhan University, Wuhan 430072, China; National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, Wuhan 430072, China; National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, Wuhan 430072, China; Collaborative Innovation Center of Geospatial Technology, Wuhan 430079, China; National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, Wuhan 430072, China; National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, Wuhan 430072, China","China Communications","22 Dec 2017","2017","14","11","126","140","A new three-dimensional (3D) audio coding approach is presented to improve the spatial perceptual quality of 3D audio. Different from other audio coding approaches, the distance side information is also quantified, and the non-uniform perceptual quantization is proposed based on the spatial perception features of the human auditory system, which is named as concentric spheres spatial quantization (CSSQ) method. Comparison results were presented, which showed that a better distance perceptual quality of 3D audio can be enhanced by 5.7%~8.8% through extracting and coding the distance side information comparing with the directional audio coding, and the bit rate of our coding method is decreased of 8.07% comparing with the spatial squeeze surround audio coding.","1673-5447","","10.1109/CC.2017.8233656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8233656","3D audio coding;non-uniform perceptual quantization;distance perceptual quality","Three-dimensional displays;Audio coding;Feature extraction;Azimuth;Quantization (signal);Microphones","audio coding;quantisation (signal)","3D audio coding approach;spatial perception features;three-dimensional audio coding approach;spatial perceptual quality;nonuniform perceptual quantization;human auditory system;concentric spheres spatial quantization method;distance perceptual quality;distance side information comparing;directional audio coding;coding method;spatial squeeze surround audio coding","","","","","","22 Dec 2017","","","IEEE","IEEE Magazines"
"Research and Development of the Algorithm of Mixing Audio Data Streams for Heterogeneous Computer Systems in Telecommunications","Y. A. Kropotov; A. A. Kolpakov","Department of Electronics and Computer Science Murom Institute (branch), ""Vladimir State University named after Alexander and Nicholay Stoletovs"" VlSU, Murom, Russia; Department of Electronics and Computer Science Murom Institute (branch), ""Vladimir State University named after Alexander and Nicholay Stoletovs"" VlSU, Murom, Russia","2018 Dynamics of Systems, Mechanisms and Machines (Dynamics)","6 Jan 2019","2018","","","1","4","This paper presents an algorithm enhanced mixing of audio streams for computation on GPUs, which combines multiple stages of mixing by using two-pass rendering, which significantly reduces the switching time between buffers. Methods of computer experimental comparative studies were carried out evaluating the performance of the developed algorithm. The purpose of the present paper is development of an efficient algorithm for mixing audio streams for processing on GPUs. The method of transfer operations computing on graphics processors with the use of Shader programs was developed. Novel features presented solutions is using a two-pass rendering. The results showed that the application of the developed algorithm leads to an increase in computational performance up to 6 times. Presented solution can be implemented as software in the telecommunications multiprocessor systems.","","978-1-5386-5941-0","10.1109/Dynamics.2018.8601424","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8601424","two-pass rendering;algorithm for increasing productivity;parallel computing;heterogeneous computing systems;graphics processors;mixing of audio data","Graphics processing units;Heuristic algorithms;Three-dimensional displays;Rendering (computer graphics);Solid modeling;Attenuation","audio signal processing;audio streaming;graphics processing units;rendering (computer graphics)","heterogeneous computer systems;algorithm enhanced mixing;GPUs;two-pass rendering;computer experimental comparative studies;computational performance;switching time reduction;audio data stream mixing;telecommunication multiprocessor systems;graphics processors;Shader programs","","","","10","","6 Jan 2019","","","IEEE","IEEE Conferences"
"Enhanced Data Hiding Audio Steganography Using Signal Ramping","S. N. Choudhury","Department of Computer Science & Engineering, RCCIIT, Kolkata, India","2018 Fourth International Conference on Research in Computational Intelligence and Communication Networks (ICRCICN)","23 May 2019","2018","","","258","263","The strength of steganography lies in the context of finding a challenge data value to be replaced. The order of occurrences of such data must also be kept as aperiodic. This paper introduces an approach of embedding the user information into the audio signal to have a better control over the message hiding and message security by removing the vulnerability issues like low robustness and ease of prediction of Least Significant Bit modification scheme with maximum signal alteration present in a data and randomness.","","978-1-5386-7638-7","10.1109/ICRCICN.2018.8718727","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8718727","Steganography;Cryptography;HAS;LSB;Ramp","Frequency diversity;Cryptography;Image edge detection;Robustness;Prediction algorithms;Frequency-domain analysis","audio coding;message authentication;steganography","enhanced data hiding audio steganography;signal ramping;user information;audio signal;message hiding;message security;signal alteration;vulnerability issues;least significant bit modification;low robustness issue","","","","19","","23 May 2019","","","IEEE","IEEE Conferences"
"SVD-Based Adaptive QIM Watermarking on Stereo Audio Signals","M. Hwang; J. Lee; M. Lee; H. Kang","Department of Electrical and Electronics, Yonsei University, Seoul, South Korea; Department of Electrical and Electronics, Yonsei University, Seoul, South Korea; Electronics and Telecommunications Research Institute, Daejeon, South Korea; Department of Electrical and Electronics, Yonsei University, Seoul, South Korea","IEEE Transactions on Multimedia","14 Dec 2017","2018","20","1","45","54","This paper proposes a blind digital audio water- marking algorithm that utilizes the quantization index modulation (QIM) and the singular value decomposition (SVD) of stereo audio signals. Conventional SVD-based blind audio watermarking algorithms lack physical interpretation since the matrix construction method for the input matrix for SVD is heuristically defined. However, in the proposed approach, because the SVD is directly applied to the stereo input signals, the resulting decomposed elements convey a conceptually meaningful inter- pretation of the original audio signal. As the proposed approach effectively utilizes the ratio of singular values, the embedded watermark is highly imperceptible and robust against volumetric scaling attacks; most QIM-based watermarking schemes are weak to these types of attacks. Experimental results under well-known practical attacks, such as compressions, resampling, and various types of signal processing, confirm that the proposed algorithm performs well compared to conventional audio watermarking algorithms.","1941-0077","","10.1109/TMM.2017.2721642","Electronics and Telecommunications Research Institute; Korean Government(grant numbers:15ZR1200); The Development of Active Audioprint Technology to Enhance the Media Usage; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962215","Audio watermarking;blind;data hiding;singular value decomposition (SVD);quantization index modulation (QIM);stereo","Watermarking;Robustness;Signal processing algorithms;Matrix decomposition;Quantization (signal);Frequency-domain analysis;Indexes","audio signal processing;audio watermarking;quantisation (signal);singular value decomposition","blind digital audio water-marking algorithm;SVD-based adaptive QIM watermarking;signal processing;QIM-based watermarking schemes;embedded watermark;stereo input signals;input matrix;matrix construction method;blind audio watermarking algorithms;singular value decomposition;quantization index modulation;stereo audio signals","","13","","38","Traditional","29 Jun 2017","","","IEEE","IEEE Journals"
"A new approach for secure data transfer in audio signals using DWT","B. Geethavani; E. V. Prasad; R. Roopa","Dept of CSE, Chadalawada Ramanama Engineering College, Tirupati, A.P, India; Dept of CSE, JNT University, Kakinada, A.P, India; Dept of CSE, Chadalawada Ramanama Engineering College, Tirupati, A.P, India","2013 15th International Conference on Advanced Computing Technologies (ICACT)","16 Jan 2014","2013","","","1","6","Steganography is an information hiding technique where secret message is embedded into unsuspicious cover signal. In this paper, a novel approach of integrating the features of cryptography and audio Steganography is presented. The information to be transmitted is encrypted by using modified blowfish algorithm and resultant cipher text is embedded into a cover audio file using discrete wavelet transform (DWT). The resultant stego audio is transmitted to the receiver and the reverse process is done in order to get back the original plain text. The proposed method presents a steganographic scheme along with the cryptographic scheme which enhances the security of the algorithm.","","978-1-4673-2818-0","10.1109/ICACT.2013.6710492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6710492","Blowfish;Cryptography;Security;Audio steganography;Wavelets;DWT","Discrete wavelet transforms;Ciphers;Digital filters;PSNR","audio signal processing;cryptography;discrete wavelet transforms;steganography","secure data transfer;audio signals;DWT;information hiding technique;secret message;audio steganography;cryptography;modified blowfish algorithm;resultant cipher text;cover audio file;discrete wavelet transform;steganographic scheme;cryptographic scheme","","3","","17","","16 Jan 2014","","","IEEE","IEEE Conferences"
"Audio sub word sorter unit on merger sorter network for secure transmission","G. V. Bansod","Department of Electronics and Telecommunication, Symbiosis Institute of Technology, Pune, India","2011 IEEE International Conference on Control System, Computing and Engineering","26 Apr 2012","2011","","","127","131","Low power applications are major concern area nowadays. One of the major aspects is cryptography which includes software cryptography in audio as well as video applications. Many algorithms are developed to achieve software cryptography. But in recent year's algorithm are proved to be more efficient. This paper aims to enhance characteristics of HDL based implementation of GRP algorithm. As GRP algorithm is most attractive in term of sorting and cryptographic contents [8]. In this paper low power HDL based design is implemented for audio based applications with much more less power without losing encryption standards as compared to previous algorithms like EMSN[1]. This paper proposes a new algorithm REMS which is rich in encryption standards and consumes much more less power.","","978-1-4577-1642-3","10.1109/ICCSCE.2011.6190509","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6190509","Cryptography;Audio subword;HDL;low power;Permutation","Algorithm design and analysis;Encryption;Multiplexing;Sorting;Conferences;Hardware","audio signal processing;cryptography;sorting","audio subword sorter unit;merger sorter network;secure transmission;low power application;software cryptography;audio application;video application;HDL based implementation;GRP algorithm;sorting;cryptographic content;low power HDL based design;encryption standard;REMS algorithm","","","","9","","26 Apr 2012","","","IEEE","IEEE Conferences"
"A high capacity blind watermarking for two-channel audio signals based on CDMA-ICA","M. Khalil; A. El Bahi; A. Adib","LIM@II-FSTM, B.P. 146 Mohammedia 20650, Morocco; LIM@II-FSTM, B.P. 146 Mohammedia 20650, Morocco; LIM@II-FSTM, B.P. 146 Mohammedia 20650, Morocco","21st European Signal Processing Conference (EUSIPCO 2013)","8 May 2014","2013","","","1","5","In this paper, we investigate how data embedding capacity and extraction fidelity can be enhanced keeping imperceptibility of the host audio unaltered. To meet this end, we propose a new blind watermarking system for two-channel audio signals which is based on Code Division Multiple Access (CDMA) and Independent Components Analysis (ICA) techniques. At the emitter, CDMA is used to increase the watermark bit rate by inserting multiple parallel data. At the receiver, ICA algorithm is applied to recover the embedded information. In order to demonstrate the effectiveness of the proposed scheme, simulations under various conditions are conducted. The new system provides an embedding rate up to 60Kbits/s, while ensuring a compromise between inaudibility and extraction reliability.","2076-1465","978-0-9928626-0-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6811792","Audio watermarking;High capacity;two-channel audio signals;CDMA;ICA","Watermarking;Multiaccess communication;Bit rate;Robustness;Bit error rate;Receivers;Instruments","audio watermarking;code division multiple access;independent component analysis","high capacity blind watermarking system;two-channel audio signals;CDMA-ICA algorithm;data embedding capacity;data embedding extraction fidelity;code division multiple access;independent components analysis techniques;multiple parallel data","","1","","9","","8 May 2014","","","IEEE","IEEE Conferences"
"Object-Based Audio for Live TV Production","S. A. Silva","21st Century Fox, USA","SMPTE 2015 Annual Technical Conference and Exhibition","8 Feb 2016","2015","","","1","9","Object-Based Audio (OBA) is the next breakthrough in live television production. It will provide an enhanced listening experience and personalization as revolutionary as sound was to motion pictures in the 1930's. The age of personalization has arrived and TV consumers can view any program, at any time and on virtually any media device. — The next generation of audio encoders will have the capabilities to create OBA in live television production and post-production. Features of OBA include audio personalization for language selection, dialogue enhancements and options for the hearing impaired. OBA will provide the viewer with the ability to customize their viewing for any type of program in any viewing setting. — The future audio codec technologies will enable the creative chain to produce customized audio for the viewer. This process begins at the original mix location and continues through the broadcast chain to any consumer device. These encoders will have the capability to emit surround sound and immersive sound with objects either separately or in combination with each other. Scene based audio will also be a feature of the next generation codecs enabling the mixer to represent the sound image instead of channels.","","978-1-61482-956-0","10.5594/M001650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7399638","Object-Based Audio(OBA);immersive sound;next generation audio encoder;objects;live production TV;personalization;enhanced listening;audio codecs;metadata","","","","","1","","7","","8 Feb 2016","","","SMPTE","SMPTE Conferences"
"Recipes for Creating and Delivering Next-Generation Broadcast Audio","S. Mehta; T. Onders; J. Riedmiller",NA; NA; NA,"SMPTE Motion Imaging Journal","2 Jan 2017","2016","125","9","25","32","Next-generation audio systems and codecs allow content creators to engage their audiences with more accessible, immersive, and personalized sound experiences. While these systems provide a great deal of flexibility in the amount of audio that can be delivered and the amount of control given to consumers, the industry can benefit from a set of predefined operating profiles for the first incarnations of next-generation audio. This paper provides a practical overview of some basic audio profiles and mechanisms for delivering stereo, surround, personalized, and immersive content in next-generation audio systems. Legacy stereo and surround content benefits from new system features, including enhanced loudness management and improved dialogue intelligibility for premixed sources. Personalized and immersive content can be created and delivered in ways that ensure that every consumer receives a premium experience across every device. New delivery systems and encoders ensure seamless and robust switching between different content types and layouts.","2160-2492","","10.5594/JMI.2016.2619304","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7803442","AC-4;accessible audio;audio mixing;audio objects;dialogue enhancement;dolby;dolby Atmos;immersive audio;loudness;next-generation audio;object-based audio;personalization;personalized audio;three-dimensional (3D) audio","","","","","","","4","","2 Jan 2017","","","SMPTE","SMPTE Journals"
"Modified video watermarking scheme using audio silence deletion","M. Charfeddine; E. Mezghani; C. Ben Amar","REGIM: REsearch Group on Intelligent Machines, University of Sfax, National School of Engineers (ENIS), BP 1173, Sfax, 3038, Tunisia; REGIM: REsearch Group on Intelligent Machines, University of Sfax, National School of Engineers (ENIS), BP 1173, Sfax, 3038, Tunisia; REGIM: REsearch Group on Intelligent Machines, University of Sfax, National School of Engineers (ENIS), BP 1173, Sfax, 3038, Tunisia","Proceedings ELMAR-2013","11 Nov 2013","2013","","","203","206","Most of classic video watermarking techniques operate only on the visual flow to embed the watermark. That's why, in this work, we propose to improve those schemes and to enhance the embedding capacity by using also the sound stream to bury the watermark. So, in this paper, we focus on the audio flow and we present a modified audio watermarking technique robust to MP3 compression and adapted to be applied to the sound stream of digital video exposed to MPEG compression. In fact, we exploit a classic audio watermarking technique by applying it to digital video. However, the extraction of the embedded watermark became impossible after MPEG compression since the video compression contributes in some cases to add a shifting in the audio stream. That's why, we propose to add silence deletion blocks into the classic watermarking scheme in order to guarantee the robustness of the watermarked video to MPEG compression. So, we present in this paper the modified audio watermarking scheme applied to digital video and we expose the corresponding results.","1334-2630","978-953-7044-14-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6658352","Audio watermarking;Video watermarking;silence detection;MPEG compression","Watermarking;Transform coding;Digital audio players;Robustness;Streaming media;Signal to noise ratio;Visualization","data compression;video watermarking","modified video watermarking scheme;audio silence deletion;embedding capacity;sound stream;audio watermarking technique;MP3 compression;digital video;MPEG compression;audio stream","","","","7","","11 Nov 2013","","","IEEE","IEEE Conferences"
