"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Musically Motivated Mid-Level Representation for Pitch Estimation and Musical Audio Source Separation","J. Durrieu; B. David; G. Richard","Signal Processing Laboratories (LTS5), Ecole Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland; Institut Telecom, Telecom ParisTech, CNRS-LTCI, Paris, France; Institut Telecom, Telecom ParisTech, CNRS-LTCI, Paris, France","IEEE Journal of Selected Topics in Signal Processing","15 Sep 2011","2011","5","6","1180","1191","When designing an audio processing system, the target tasks often influence the choice of a data representation or transformation. Low-level time-frequency representations such as the short-time Fourier transform (STFT) are popular, because they offer a meaningful insight on sound properties for a low computational cost. Conversely, when higher level semantics, such as pitch, timbre or phoneme, are sought after, representations usually tend to enhance their discriminative characteristics, at the expense of their invertibility. They become so-called mid-level representations. In this paper, a source/filter signal model which provides a mid-level representation is proposed. This representation makes the pitch content of the signal as well as some timbre information available, hence keeping as much information from the raw data as possible. This model is successfully used within a main melody extraction system and a lead instrument/accompaniment separation system. Both frameworks obtained top results at several international evaluation campaigns.","1941-0484","","10.1109/JSTSP.2011.2158801","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5784290","Audio melody extraction;audio signal representation;musical audio source separation;non-negative matrix factorization (NMF);pitch estimation","Instruments;Estimation;Harmonic analysis;Timbre;Time frequency analysis;Dictionaries;Spectral shape","audio signal processing;Fourier transforms;music;source separation","musically motivated mid-level representation;pitch estimation;musical audio source separation;audio processing system;low-level time-frequency representations;short-time Fourier transform;pitch content;melody extraction system","","86","1","46","","6 Jun 2011","","","IEEE","IEEE Journals"
"A supervised approach to hierarchical metrical cycle tracking from audio music recordings","A. Srinivasamurthy; X. Serra","Music Technology Group, Universitat Pompeu Fabra, Barcelona, Spain; Music Technology Group, Universitat Pompeu Fabra, Barcelona, Spain","2014 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","14 Jul 2014","2014","","","5217","5221","A supervised approach to metrical cycle tracking from audio is presented, with a main focus on tracking the tala, the hierarchical cyclic metrical structure in Carnatic music. Given the tala of a piece, we aim to estimate the aksara (lowest metrical pulse), the aksara period, and the sama (first pulse of the tala cycle). Starting with percussion enhanced audio, we estimate the aksara pulse period from a tempogram computed using an onset detection function. A novelty function is computed using a self similarity matrix constructed using frame level audio features. These are then used to estimate possible aksara and sama candidates, followed by a candidate selection based on periodicity constraints, which leads to the final estimates. The algorithm is tested on an annotated collection of 176 pieces spanning four different talas. Though applied to Carnatic music, the framework presented is general and can be extended to other music cultures with cyclical metrical structures.","2379-190X","978-1-4799-2893-4","10.1109/ICASSP.2014.6854598","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6854598","Rhythm;Musical meter;Carnatic Music;Metrical Cycles","Decision support systems;Conferences;Acoustics;Speech;Speech processing","audio recording;audio signal processing;feature selection;learning (artificial intelligence);matrix algebra;music","hierarchical metrical cycle tracking;audio music recording;supervised approach;tala tracking;hierarchical cyclic metrical structure;Carnatic music;aksara estimation;sama estimation;percussion enhanced audio;aksara pulse period estimation;tempogram computation;onset detection function;self similarity matrix;frame level audio feature;candidate selection;periodicity constraint;music cultures","","6","","25","","14 Jul 2014","","","IEEE","IEEE Conferences"
"Enhancing quality and accuracy of speech recognition system by using multimodal audio-visual speech signal","E. E. El Maghraby; A. M. Gody; M. H. Farouk","Electrical Engineering, Faculty of Engineering, Fayoum University, Egypt; Electrical Engineering, Faculty of Engineering, Fayoum University, Egypt; Engineering Math. & Physics Dept., Faculty of Engineering, Cairo University, Egypt","2016 12th International Computer Engineering Conference (ICENCO)","16 Feb 2017","2016","","","219","229","Most developments in speech-based automatic recognition have relied on acoustic speech as the sole input signal, disregarding its visual counterpart. However, recognition based on acoustic speech alone can be afflicted with deficiencies that prevent its use in many real-world applications, particularly under adverse conditions. This paper aims to build a connected-words audio visual speech recognition system (AV-ASR) for English language that uses both acoustic and visual speech information to improve the recognition performance. Mel frequency cepstral coefficients (MFCCs) have been used to extract the audio features from the speech-files. For the visual counterpart, the Discrete Cosine Transform (DCT) Coefficients have been used to extract the visual feature from the speaker's mouth region and Principle Component Analysis (PCA) have been used for dimensionality reduction purpose, These features are then concatenated with traditional audio ones, and the resulting features are used for training hidden Markov models (HMMs) parameters using word level acoustic models. The system has been developed using hidden Markov model toolkit (HTK) that uses hidden Markov models (HMMs) for recognition. The potential of the suggested approach is demonstrate by a preliminary experiment on the GRID sentence database one of the largest databases available for audio-visual recognition system, which contains continuous English voice commands for a small vocabulary task. The experimental results show that the proposed Audio Video Speech Recognizer (AV-ASR) system exhibits higher recognition rate in comparison to an audio-only recognizer as well as it indicates robust performance. An increase of success rate by 3.9% for the grammar based word recognition system overall speakers is achieved for speaker independent test and for speaker dependent, it changes from speaker to another between 7% and 1%. Also when test the system under noisy environment it improve the result.","","978-1-5090-2863-4","10.1109/ICENCO.2016.7856472","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7856472","AV-ASR;HMM;HTK;MFCC;DCT;PCA;MATLAB;GRID","Visualization;Lips;Face;Speech;Principal component analysis;Hidden Markov models;Keyboards","audio databases;audio-visual systems;cepstral analysis;data reduction;discrete cosine transforms;feature extraction;grammars;hidden Markov models;principal component analysis;speaker recognition","multimodal audiovisual speech signal;speech-based automatie recognition;connected-word audiovisual speech recognition system;AV-ASR accuracy;AV-ASR quality;Mel frequency cepstral coefficients;MFCC;audio feature extraction;speech-files;discrete cosine transform coefficients;DCT coefficients;principle component analysis;speaker mouth region;dimensionality reduction;hidden Markov models parameter training;word level acoustie models;HMM;hidden Markov model toolkit;HTK;GRID sentence database;continuous English voice commands;sm vocabulary task;grammar based word recognition system;speaker independent test;speaker dependent test","","","","38","","16 Feb 2017","","","IEEE","IEEE Conferences"
"Micromachined Piezoelectric Acoustic Sensor with Enhanced SNR for Audio Applications","A. Rahaman; B. Kim","Korea University of Technology and Education,School of Mechatronics Engineering,Cheonan,Rep. of Korea,31253; Korea University of Technology and Education,School of Mechatronics Engineering,Cheonan,Rep. of Korea,31253","2019 IEEE SENSORS","14 Jan 2020","2019","","","1","4","A MEMS piezoelectric acoustic sensor (PAS) with enhanced signal-to-noise ratio (SNR) can be productive in audio applications. Notably, the simultaneous improvements on sensitivity and noise can amplify the SNR; whereas, the traditional works were enclosed either with sensitivity enhancement, or noise optimization. As a consequences, the traditional works had a lack of either high sensitivity, or low noise. In this paper, an analytical and experimental work on the SNR enhancement has been reported. At first, an analytical model was developed using the common influential factors of a PAS, and then, the model was numerically analyzed to achieve the optimized parameters. For the proof-of-concept, the optimized parameters were fabricated for the experimental verification. In experiment, the measured SNR was 67.03 dB which is the highest SNR so far for the circular-shaped PAS, and found 4.02% difference from the analytically achieved SNR. The modal frequency of the PAS was achieved at 10.18 kHz with the bandwidth of 2~10 kHz which can be extended for audio applications with higher SNR.","2168-9229","978-1-7281-1634-1","10.1109/SENSORS43011.2019.8956690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8956690","MEMS;D33;Aluminum Nitride;SNR;Acoustic sensor","","acoustic transducers;micromachining;microsensors;numerical analysis;optimisation;piezoelectric transducers","numerical analysis;micromachined piezoelectric acoustic sensor;circular-shaped PAS;optimized parameters;SNR enhancement;noise optimization;enhanced signal-to-noise ratio;MEMS piezoelectric acoustic sensor;audio applications;noise figure 67.03 dB;frequency 10.18 kHz;frequency 2 kHz to 10 kHz","","2","","23","","14 Jan 2020","","","IEEE","IEEE Conferences"
"Multidimensional QoE Assessment of Multi-view Video and Selectable Audio (MVV-SA) IP Transmission","T. Ishida; T. Nunome","Dept. of Comput. Sci. & Eng., Nagoya Inst. of Technol., Nagoya, Japan; Dept. of Comput. Sci. & Eng., Nagoya Inst. of Technol., Nagoya, Japan","2013 IEEE International Symposium on Multimedia","24 Feb 2014","2013","","","534","535","This paper deals with Multi-View Video and Selectable Audio (MVV-SA) IP transmission, users can switch not only video but also audio according to a viewpoint change request. We evaluate QoE of MVV-SA by a subjective experiment. The evaluation is performed by the Semantic Differential (SD) method with 13 adjective pairs. In the subjective experiment, we ask assessors to evaluate 40 stimuli which consist of two kinds of UDP load traffic, two kinds of fixed additional delay, five kinds of playout buffering time, and selectable or un-selectable audio (i.e., MVV-SA or the previous MVV-A). As a result, MVV-SA gives higher presence to the user than MVV-A and then enhances QoE. We also conduct factor analysis to clarify component factors of QoE.","","978-1-4799-2171-3","10.1109/ISM.2013.109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6746861","multi-view video;selectable audio;audio-video IP transmission;QoE;multidimensional assessment","Streaming media;Cameras;Media;Servers;Delays;Receivers;Psychology","IP networks;multimedia communication;quality of experience;video communication","multidimensional QoE assessment;multiview video-selectable audio IP transmission;MVV-SA IP transmission;viewpoint change request;QoE evaluation;semantic differential method;SD method;UDP load traffic;fixed additional delay;playout buffering time;unselectable audio;selectable audio;QoE enhancement;factor analysis;QoE component factors","","2","","7","","24 Feb 2014","","","IEEE","IEEE Conferences"
"Automatic Gain Control for Enhanced HDR Performance on Audio","D. E. Garcia; J. Hernandez; S. Mann","MannLab Canada,Toronto,Ontario,M5T 1G5; MannLab Canada,Toronto,Ontario,M5T 1G5; MannLab Canada,Toronto,Ontario,M5T 1G5","2020 IEEE 22nd International Workshop on Multimedia Signal Processing (MMSP)","16 Dec 2020","2020","","","1","6","We introduce a method to enhance the performance of the high dynamic range (HDR) technique on audio signals by automatically controlling the gains of the individual signal channels. Automatic gain control (AGC) compensates the receiver's dynamic range by ensuring that the incoming signal is contained within the desired range while the HDR utilizes these multi-channel gains to extend the dynamic range of the composited signal. The results validate that the benefits given by each method are compounded when they are used together. In effect, we produce a dynamic high dynamic range (DHDR) composite signal. The HDR AGC method is simulated to show performance gains under various conditions. The method is then implemented using a custom PCB and a microcontroller to show feasibility in real-world and real-time applications.","2473-3628","978-1-7281-9320-5","10.1109/MMSP48831.2020.9287160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9287160","Signal processing;audio signal;signal reconstruction;high dynamic range (HDR);automatic gain control (AGC)","Performance evaluation;Process control;Dynamic range;Signal processing;Performance gain;Real-time systems;Gain control","audio signal processing;automatic gain control;microcontrollers;performance evaluation;printed circuits;real-time systems","high dynamic range technique;audio signals;individual signal channels;automatic gain control;multichannel gains;dynamic high dynamic range composite signal;HDR AGC method;enhanced HDR performance;DHDR composite signal;performance gains;PCB;microcontroller;real-time applications","","3","","37","","16 Dec 2020","","","IEEE","IEEE Conferences"
"Harmonic model for MDCT based audio coding with LPC envelope","T. Moriya; Y. Kamamoto; N. Harada; T. Bäckström; C. Helmrich; G. Fuchs","Nippon Telegraph and Telephone Corp. (NTT), Japan; Nippon Telegraph and Telephone Corp. (NTT), Japan; Nippon Telegraph and Telephone Corp. (NTT), Japan; International Audio Laboratories Erlangen, Friedrich-Alexander University (FAU), Germany; International Audio Laboratories Erlangen, Friedrich-Alexander University (FAU), Germany; Fraunhofer Institute for Integrate Circuits (IIS), Germany","2015 23rd European Signal Processing Conference (EUSIPCO)","28 Dec 2015","2015","","","789","793","Conventional music coders, based on a modified discrete cosine transform (MDCT) suffer greatly when lowering their bit-rate and delay. In particular, tonal music signals are penalized by short analysis windows and the variable length coding of the quantized MDCT coefficients demands a significant amount of bits for coding the harmonic structure. For solving such an issue, the paper proposes a frequency-domain harmonic model aiming to amend the probability model of the variable length coding of the quantized MDCT coefficients. The new model was combined successfully with an envelope based arithmetic coding at rate lower than 10 kbps, and with a context based arithmetic coding at higher bit rates in the recent 3 GPP EVS (Enhanced Voice Services) codec standard. Objective and subjective quality tests indicate that the proposed harmonic model enhances the quality of music for low-delay audio coding.","2076-1465","978-0-9928-6263-3","10.1109/EUSIPCO.2015.7362491","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7362491","MDCT;envelope;harmonic interval;arithmetic coding;EVS","Harmonic analysis;Encoding;Power harmonic filters;Context;Frequency-domain analysis;Indexes;Speech","arithmetic codes;audio coding;discrete cosine transforms;frequency-domain analysis;linear predictive coding;music;probability;variable length codes","audio coding;LPC envelope;music coder;modified discrete cosine transform;tonal music signal;short analysis window;variable length coding;quantized MDCT coefficient;frequency-domain harmonic model;probability model;arithmetic coding;3GPP EVS codec standard;enhanced voice service;linear predictive coding","","2","","23","","28 Dec 2015","","","IEEE","IEEE Conferences"
"Low delay LPC and MDCT-based audio coding in the EVS codec","G. Fuchs; C. R. Helmrich; G. Marković; M. Neusinger; E. Ravelli; T. Moriya","Fraunhofer Institut für Integrierte Schaltungen (IIS), Germany; International Audio Laboratories Erlangen, Germany; Fraunhofer Institut für Integrierte Schaltungen (IIS), Germany; Fraunhofer Institut für Integrierte Schaltungen (IIS), Germany; Fraunhofer Institut für Integrierte Schaltungen (IIS), Germany; Nippon Telegraph and Telephone (NTT), Japan","2015 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","6 Aug 2015","2015","","","5723","5727","Speech coders operating in time domain can be extended with a frequency domain mode to improve encoding of music, even though this is challenging at low delay. In such a scenario, the short analysis window limits the benefit of the transform coder, while a delayless switch between the two coders constrains the system further. The paper presents an LPC and MDCT-based audio coder part of the new 3GPP codec for Enhanced Voice Services, which aims to solve the issues. Several advanced coding tools are introduced to alleviate the constraints: transient handling is improved, harmonic structures are better preserved, and the modeling of the zero-quantized frequencies is enhanced. Test results show that the obtained low-delay switched coder brings a clear improvement over a speech coder and is competitive even in comparison to audio coders with higher delay.","2379-190X","978-1-4673-6997-8","10.1109/ICASSP.2015.7179068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7179068","Audio coding;Low delay;LPC;MDCT;EVS","Encoding;Switches;Speech;Quantization (signal);Noise;Decoding;Delays","3G mobile communication;audio coding;codecs;discrete cosine transforms;linear predictive coding;quantisation (signal);vocoders","linear predictive coding;low delay LPC;modified discrete cosine transform;MDCT;audio coding;enhanced voice services;EVS codec;speech coders;time domain mode;frequency domain mode;music encoding;transform coder;3GPP codec;coding tools;zero-quantized frequencies;low-delay switched code","","16","11","18","","6 Aug 2015","","","IEEE","IEEE Conferences"
"Audio Signal Detection and Enhancement Based on Linear CMOS Array and Multi-Channel Data Fusion","C. Dai; C. Liu; Y. Wu; X. Wang; H. Fu; H. Sun","Department of Electronics Engineering, Xiamen University, Xiamen, China; Department of Electronics Engineering, Xiamen University, Xiamen, China; Department of Electronics Engineering, Xiamen University, Xiamen, China; Department of Electronics Engineering, Xiamen University, Xiamen, China; Department of Electronics Engineering, Xiamen University, Xiamen, China; Department of Informatics and Communication Engineering, Xiamen University, Xiamen, China","IEEE Access","28 Jul 2020","2020","8","","133463","133469","An audio signal detection system based on laser speckle and multi-channel data fusion is presented. A linear CMOS array is used as the detector, which owns a fast line rate and suitable sensing size. The signals from the pixels are selected and fused to enhance the reconstructed signal. The reconstructed audio signals are evaluated with a segmental SNR (SegSNR) algorithm. The experimental results of three categories of audio sources (single voice audio, conversation and music) show that data fusion can improve the SegSNR scores. Especially, direct phase-error based filtering (pbf) fusion gives a nearly 3.0 dB increase and obtains another 1.0 dB increase with the combination of single channel process. The experimental results show that the fusion algorithms are not sensitive to audio types and the performance of multi-channel data fusion is not weakened with the increase of measuring distance. This feature has potential applications in remote sensing. The intelligibility of the fused audio signals is evaluated with normalized subband envelope correlation (NSEC) algorithm and the evaluation results shows that fusion can also enhance the intelligibility of the recovered signal.","2169-3536","","10.1109/ACCESS.2020.3010325","Natural National Science Foundation of China (NSFC)(grant numbers:61975167); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9144236","Audio signal detection and enhancement;linear CMOS array;multi-channel data fusion","Data integration;Signal processing algorithms;Speckle;Signal to noise ratio;Laser beams;Vibrations","audio signal processing;CMOS integrated circuits;filtering theory;sensor fusion;signal detection;speckle;speech enhancement","recovered signal;fused audio signals;fusion algorithms;single channel process;single voice audio;audio sources;segmental SNR algorithm;reconstructed audio signals;audio signal detection system;multichannel data fusion;linear CMOS array","","","","24","CCBY","20 Jul 2020","","","IEEE","IEEE Journals"
"System architectures and digital signal processing algorithms for enhancing the output audio quality of stereo FM broadcast receivers","J. Chen; T. Baker; E. McCarthy; J. Thyssen","Broadcom Corporation, Irvine, California, USA; Broadcom Corporation, Irvine, California, USA; Broadcom Corporation, Irvine, California, USA; Broadcom Corporation, Irvine, California, USA","2015 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","6 Aug 2015","2015","","","226","230","This paper presents two FM receiver architectures and three digital signal processing algorithms for enhancing the output audio quality of FM broadcast receivers. The two receiver architectures differ only in the front-end processing for estimating the carrier-to-noise ratio and noise floors of the stereo audio signals. The shared back-end processing consists of three algorithms to suppress the noise in the audio signal, to detect and cancel noise pulses (static), and to conceal the degrading effects of fast fading, respectively. Together these FM enhancement techniques achieve about 20 to 35 dB improvements in SNR and stereo separation over a wide range of RF signal strength spanning nearly 30 dB. Perceptually, the audio quality improvement is large and obvious when the received FM signal is weak.","2379-190X","978-1-4673-6997-8","10.1109/ICASSP.2015.7177965","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7177965","FM enhancement;FM noise reduction","Frequency modulation;Receivers;Floors;Signal to noise ratio;Signal processing algorithms;RF signals","radio receivers;signal processing","digital signal processing algorithms;output audio quality;stereo FM broadcast receivers;FM receiver architectures;broadcast receivers;front end processing;carrier-to-noise ratio;noise floors;stereo audio signals;shared backend processing;cancel noise pulses;FM enhancement techniques;stereo separation","","1","","10","","6 Aug 2015","","","IEEE","IEEE Conferences"
"Fast Algorithms for Low-Delay TDAC Filterbanks in MPEG-4 AAC-ELD","R. K. Chivukula; Y. A. Reznik; Y. Hu; V. Devarajan; M. Jayendra-Lakshman","Indian School of Business, Punjab, India; InterDigital, Inc., San Diego, CA, USA; Department of Electrical Engineering, The University of Texas at Arlington, Arlington, TX, USA; Department of Electrical Engineering, The University of Texas at Arlington, Arlington, TX, USA; Qualcomm Inc, San Diega, CA, USA","IEEE/ACM Transactions on Audio, Speech, and Language Processing","28 Aug 2014","2014","22","12","1701","1712","The MPEG committee has completed development of a new audio coding standard called “MPEG-4 advanced audio coding-enhanced low delay” (AAC-ELD). AAC-ELD uses low delay spectral band replication (LD-SBR) technology together with a low delay time domain alias cancellation (LD TDAC) filterbank in the encoder to achieve both high coding efficiency and low algorithmic delay. In this paper, we present fast algorithms for implementing LD-TDAC filterbanks in AAC-ELD. Two types of fast algorithms are presented. In the first, we map LD-TDAC analysis and synthesis filterbanks to modified discrete cosine transform (MDCT) and inverse modified discrete cosine transform (IMDCT), respectively. Since MDCT/IMDCT are already extensively used in AAC and they have many fast algorithms, this mapping not only provides a fast implementation but also allows a common implementation of the filterbanks in AAC Low Complexity (AAC-LC), AAC Low Delay (AAC-LD) and AAC-ELD codecs. In the second algorithm, we provide a mapping to discrete Cosine transform of type II. The mapping to DCT-II allows the merger of the matrix operations with the windowing stage that precedes or follows them. This further reduces the number of multiplications and leads to an algorithm with the lowest known arithmetic complexity. For filterbanks of lengths 1024 and 960, we also present a new fast factorization of 15-point DCT-II that requires only 14 irrational multiplications, 3 dyadic rational multiplications and 67 additions.","2329-9304","","10.1109/TASLP.2014.2346314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6874511","AAC;audio coding;DCT;factorization;fast algorithms;filterbanks;low delay;MDCT;MPEG;speech coding;time domain alias cancellation","Delays;Algorithm design and analysis;Signal processing algorithms;Transform coding;Discrete cosine transforms;Codecs;Speech","audio coding;audio streaming;channel bank filters;codecs;discrete cosine transforms;inverse transforms;time-domain analysis","low-delay TDAC filterbanks;MPEG-4 AAC-ELD;MPEG committee;audio coding standard;MPEG-4 advanced audio coding-enhanced low-delay;low-delay spectral band replication technology;LD-SBR technology;low-delay time-domain alias cancellation filterbank;encoder;coding efficiency;algorithmic delay;LD-TDAC analysis filterbank;LD-TDAC synthesis filterbank;inverse modified discrete cosine transform;MDCT-IMDCT;AAC low-complexity;AAC-LC;AAC-ELD codecs;matrix operations;windowing stage;arithmetic complexity;fast factorization;15-point DCT-II;irrational multiplications;dyadic rational multiplications","","1","1","28","","8 Aug 2014","","","IEEE","IEEE Journals"
"A timbre matching approach to enhance audio quality of psychoacoustic bass enhancement system","H. Mu; W. Gan; E. Tan","Digital Signal Processing Lab, School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Digital Signal Processing Lab, School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Digital Signal Processing Lab, School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore","2013 IEEE International Conference on Acoustics, Speech and Signal Processing","21 Oct 2013","2013","","","36","40","Small and flat loudspeakers usually result in poor low-frequency (or bass) responses. Conventional gain equalization does not help significantly and may even result in overdriving and distortion. A psychoacoustic approach has been found to be suitable in tricking the human ear to perceive the fundamental frequency from its higher harmonics. Past research efforts have generally focused on weighting the harmonics based on the loudness matching method, but no work on timbre matching has been carried out so far. In this paper, we propose a new timbre matching technique, which can improve the sound quality of the psychoacoustically enhanced bass. This approach adjusts the amplitude of harmonics to produce similar timbre as the original audio content. Objective and subjective tests are carried out to compare the audio quality of the psychoacoustic bass enhanced signal using the equal-loudness weighting and the timbre matching methods.","2379-190X","978-1-4799-0356-6","10.1109/ICASSP.2013.6637604","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6637604","music signal processing;timbre matching;phase vocoder;psychoacoustic bass enhancement","Harmonic analysis;Timbre;Power harmonic filters;Psychoacoustics;Loudspeakers;Steady-state;Transient analysis","acoustic signal processing;audio signal processing;frequency response;harmonic analysis;loudspeakers;music","audio quality enhancement;psychoacoustic bass enhancement system;flat loudspeakers;low-frequency response;human ear;fundamental frequency perception;harmonics weighting;loudness matching method;timbre matching technique;sound quality improvement;harmonics amplitude adjustment;audio content;psychoacoustic bass enhanced signal;equal-loudness weighting;music signal processing","","2","","31","","21 Oct 2013","","","IEEE","IEEE Conferences"
"Audio watermarking using bit modification of voiced or unvoiced segments","D. Cai; K. Gopalan","Electrical and Computer Engineering Department Purdue University Calumet Hammond, USA; Electrical and Computer Engineering Department Purdue University Calumet Hammond, USA","IEEE International Conference on Electro/Information Technology","7 Aug 2014","2014","","","491","494","A method of audio watermark embedding by sample bit modification directly in the time domain is proposed. Five maximum consecutive samples in each voiced or unvoiced segments are located and are embedded with a watermark using a key. Voiced segment embedding has better performance in robustness and imperceptibility while the unvoiced segment embedding has higher payload. Both of the proposed methods are better on imperceptibility, as measured by enhanced modified Bark spectrum distortion, and have higher robustness to embedded data under noise-added conditions compared to a similar bit modification method.","2154-0373","978-1-4799-4774-4","10.1109/EIT.2014.6871813","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6871813","","Watermarking;Indexes;Speech;Payloads;Robustness;Bit error rate;Distortion measurement","audio watermarking","audio watermarking;bit modification;unvoiced segment embedding;voiced segment embedding;enhanced modified Bark spectrum distortion;imperceptibility","","1","","8","","7 Aug 2014","","","IEEE","IEEE Conferences"
"Evaluating Salience Representations for Cross-modal Retrieval of Western Classical Music Recordings","F. Zalkow; S. Balke; M. Müller","International Audio Laboratories Erlangen, Germany; International Audio Laboratories Erlangen, Germany; International Audio Laboratories Erlangen, Germany","ICASSP 2019 - 2019 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","17 Apr 2019","2019","","","331","335","In this paper, we consider a cross-modal retrieval scenario of Western classical music. Given a short monophonic musical theme in symbolic notation as query, the objective is to find relevant audio recordings in a database. A major challenge of this retrieval task is the possible difference in the degree of polyphony between the monophonic query and the music recordings. Previous studies for popular music addressed this issue by performing the cross-modal comparison based on predominant melodies extracted from the recordings. For Western classical music, however, this approach is problematic since the underlying assumption of a single pre-dominant melody is often violated. Instead of extracting the melody explicitly, another strategy is to perform the cross-modal comparison directly on the basis of melody-enhanced salience representations. As the main contribution of this paper, we evaluate several conceptually different salience representations for our cross-modal retrieval scenario. Our extensive experimental results, which have been made available on a website, comprise more than 2000 musical themes and 100 hours of audio recordings.","2379-190X","978-1-4799-8131-1","10.1109/ICASSP.2019.8683609","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8683609","Music Information Retrieval;Evaluation;Feature Representations","","audio databases;audio signal processing;feature extraction;music;query processing;signal representation","melody-enhanced salience representations;Western classical music recordings;relevant audio recordings;monophonic query;cross-modal retrieval;monophonic musical theme;music information retrieval;feature representation","","","","28","","17 Apr 2019","","","IEEE","IEEE Conferences"
"A Proposal for Enhancing Museum Visiting Experience Implementing Active RFID Technology","S. Sen; S. Roy; S. K. Sarkar","Dept. of E.C.E., Meghnad Saha Inst. of Tech., Kolkata, India; Dept. of E.T.C.E., Jadavpur Univ., Kolkata, India; Dept. of E.T.C.E., Jadavpur Univ., Kolkata, India","2014 Fourth International Conference on Advances in Computing and Communications","29 Sep 2014","2014","","","295","298","Tourism which plays a key factor in the economies of many countries can act as a source of secure employment, investment and regional development. Museums, art galleries etc provide personalized services to meet individual needs to attract more tourists and local visitors. Thus demand for guides at education-oriented leisure centres increases with the increasing number of tourists. Difficulties are always present to provide description of the artifacts to the multilingual visitors of any museum. Emerging Radio Frequency Identification Detection (RFID) technologies are being applied successfully in cultural spaces to help users to get the correct information which is better than traditional guides. Thus a cost effective Active RFID based prototype has been propsed that can describe the audio information of the artifact to the visitors in their preferred language through an audio system, via a headphone. This design proposal is aimed at increasing museum visitors, boosting profits, and greatly reducing maintenance costs for museum.","","978-1-4799-4363-0","10.1109/ICACC.2014.76","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6906045","Active RFID Tag;Active RFID Reader;Collision Resolution;Automation","Program processors;Active RFID tags;Mobile communication;Audio systems;Handheld computers","art;audio systems;headphones;history;linguistics;museums;natural language processing;radiofrequency identification;travel industry","museum visiting experience;active RFID technology;tourism;economies;secure employment;investment;regional development;art galleries;personalized services;education-oriented leisure centres;multilingual visitors;radio frequency identification detection;RFID technologies;cultural spaces;traditional guides;cost effective active RFID based prototype;audio information;visitor language;audio system;headphone","","7","","10","","29 Sep 2014","","","IEEE","IEEE Conferences"
