"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Audio Watermarking Based on Amplitude Variation to Enhance Imperceptibility and Robustness of an Audio Signal","M. K. Pandey; G. Parmar; R. Gupta","Deptt. of Electron. Eng., Rajasthan Tech. Univ., Kota, India; Deptt. of Electron. Eng., Rajasthan Tech. Univ., Kota, India; Deptt. of Electron. Eng., Rajasthan Tech. Univ., Kota, India","2015 Fifth International Conference on Communication Systems and Network Technologies","1 Oct 2015","2015","","","657","661","In recent years, proliferation of digital multimedia including images, audio, video and documents become popular due to on line distribution of digital multimedia. In such an open environment, it is convenient to get the access to various information sources. This increases the possibility of large-scale unauthorized copying of digital data. These concerns over protecting copyright have triggered significant research to find ways to hide copyright messages and serial number into digital media. In this paper, to enhance imperceptibility and robustness of an audio signal, we propose a robust audio watermarking technique based on pseudo-random gray sequences that embed multi bits within an audio signal. Proposed audio watermarking algorithm aims to satisfy and maximize both imperceptibility and robustness of the watermark by embedding 1023 bits within a sample of an audio signal. Proposed technique relies on basic principle that on varying the amplitude of the host signal by a few percent produces inaudible variations resulting in a watermarked signal which sounds identical to the original host file. The imperceptibility and the robustness of watermarking based on amplitude variation of host signal according to PN gray sequence is tested using various attacks.","","978-1-4799-1797-6","10.1109/CSNT.2015.196","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7280000","Audio Watermarking;PN Gray Sequene;Amplitude Variation","Watermarking;Robustness;Signal to noise ratio;Conferences;Multimedia communication;Decoding;Noise measurement","audio watermarking;copy protection;random sequences","audio watermarking;amplitude variation;imperceptibility;audio signal;digital multimedia;online distribution;open environment;information sources;large-scale unauthorized copying;digital data;copyright protection;copyright messages;serial number;digital media;pseudorandom gray sequences;host signal;watermarked signal;PN gray sequence","","","","26","","1 Oct 2015","","","IEEE","IEEE Conferences"
"High-performance audio matching with features learned by convolutional deep belief network","W. Feng; N. Guan; Z. Luo","Institute of Software, College of Computer National University of Defense Technology, Changsha, Hunan, P.R. China, 410073; Institute of Software, College of Computer National University of Defense Technology, Changsha, Hunan, P.R. China, 410073; Institute of Software, College of Computer National University of Defense Technology, Changsha, Hunan, P.R. China, 410073","2016 IEEE 13th International Conference on Signal Processing (ICSP)","16 Mar 2017","2016","","","1724","1728","Audio matching automatically retrieves all excerpts that have the same content as the query audio clip from given audio recordings. The extracted feature is critical for audio matching and the Chroma Energy Normalized Statistics (CENS) feature is the state-of-the-arts. However, CENS might behave unsatisfactorily on some audio because it is a handcraft feature. In this paper, we propose to utilize the features learned by Convolutional Deep Belief Network (CDBN) to enhance the performance of audio matching. Benefit from the strong generalization ability of CDBN, our method works better than CENS based methods on most audio datasets. Since the features learned by CDBN are binary-valued, we can develop a more efficient audio matching algorithm by taking the advantage of this property. Experimental results on both TIMIT dataset and a simulated music dataset confirm effectiveness of the proposed CDBN based method comparing with the traditional CENS feature based algorithm.","2164-5221","978-1-5090-1345-6","10.1109/ICSP.2016.7878122","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7878122","audio matching;convolutional deep belief network;content-based audio retrieval","Feature extraction;Convolution;Detectors;Audio recording;Audio databases;Spectrogram;Signal processing algorithms","audio recording;audio signal processing;belief networks;statistical analysis","high-performance audio matching algorithm;convolutional deep belief network;query audio clip;audio recordings;chroma energy normalized statistics;CENS;handcraft feature;CDBN;audio dataset;TIMIT dataset;simulated music dataset","","1","","13","","16 Mar 2017","","","IEEE","IEEE Conferences"
"Audio Word2vec: Sequence-to-Sequence Autoencoding for Unsupervised Learning of Audio Segmentation and Representation","Y. Chen; S. Huang; H. Lee; Y. Wang; C. Shen","Graduate Institute of Communication Engineering, National Taiwan University, Taipei, Taiwan; Graduate Institute of Communication Engineering, National Taiwan University, Taipei, Taiwan; Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan; Carnegie Mellon University, Language Technologies Institute, Pittsburgh, PA, USA; CompStak, New York, NY, USA","IEEE/ACM Transactions on Audio, Speech, and Language Processing","28 Jun 2019","2019","27","9","1481","1493","In text, word2vec transforms each word into a fixed-size vector used as the basic component in applications of natural language processing. Given a large collection of unannotated audio, audio word2vec can also be trained in an unsupervised way using a sequence-to-sequence autoencoder (SA). These vector representations are shown to effectively describe the sequential phonetic structures of the audio segments. In this paper, we further extend this research in the following two directions. First, we disentangle phonetic information and speaker information from the SA vector representations. Second, we extend audio word2vec from the word level to the utterance level by proposing a new segmental audio word2vec in which unsupervised spoken word boundary segmentation and audio word2vec are jointly learned and mutually enhanced, and utterances are directly represented as sequences of vectors carrying phonetic information. This is achieved by means of a segmental sequence-to-sequence autoencoder, in which a segmentation gate trained with reinforcement learning is inserted in the encoder.","2329-9304","","10.1109/TASLP.2019.2922832","Ministry of Science and Technology, Taiwan; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8736337","Audio word2Vec;sequence-to-sequence autoencoder","Phonetics;Speech recognition;Acoustics;Decoding;Training;Task analysis;Recurrent neural networks","audio signal processing;natural language processing;signal representation;speech processing;unsupervised learning","reinforcement learning;natural language processing;SA vector representations;phonetic information;speaker information;unsupervised spoken word boundary segmentation;segmental audio word2vec;word level;unannotated audio word2vec;audio segmentation;sequence-to-sequence autoencoding","","7","","80","IEEE","13 Jun 2019","","","IEEE","IEEE Journals"
"IEEE Draft Standard for Advanced Audio Coding","",,"IEEE P1857.2/D3, May 2013","15 May 2013","2012","","","1","356","This standard defines a set of tools to support specific audio coding functions including general audio coding and lossless audio coding. The tool set defined in this standard, in combination provides regular high quality and efficient coding tool sets for compression, decompression, processing, and representing of audio data to save bandwidth for transmission, to save space for storage, to speed up indexing and multimedia search, and to enhance performance when using mixed media for virtual reality and other applications that demand high bandwidth. The target applications and services include but not limited audio transmission, audio recording, internet streaming, and other video/audio enabled services and applications.","","978-0-7381-8443-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6516510","audio coding;scalable coding;lossless coding;LPC;vector quantization;bit-plane coding;PQ-SPSC;entropy coding","IEEE standards;Audio coding;Loss measurement;Vector quantization;Entropy coding","","","","","","","","15 May 2013","","","IEEE","IEEE Standards"
"Fast Conversion Algorithm for the Dolby Digital (Plus) AC-3 Audio Coding Standards","V. Britanak","Institute of Informatics, Slovak Academy of Sciences, Bratislava, Slovak republic","IEEE Signal Processing Letters","15 Nov 2012","2012","19","12","910","913","The Dolby Digital (AC-3) and the Dolby Digital Plus or Enhanced AC-3 (E-AC-3) systems are currently the key enabling technologies for high-quality compression of digital audio signals. For the time-to-frequency transformation of an audio data block and vice versa, both systems have adopted a long transform being the modified discrete cosine transform (MDCT). The AC-3 additionally defines two variants of cosine-modulated filter banks called the first and second short transforms. A fast conversion algorithm is presented to convert the frequency coefficients of the long (MDCT) transform to those of two short transforms and vice versa, directly in the frequency domain. It is based on a block sparse matrix factorization of a conversion matrix. The fast conversion algorithm is efficient in terms of the structural simplicity, arithmetic complexity and memory requirements compared to the obvious conversion methods. Moreover, the existing AC-3 fast computational modules may be simply re-used in the conversion procedures. Consequently, the E-AC-3 to AC-3 bit stream conversion and the AC-3 to E-AC-3 bit stream transcoding can be realized in a simplified and efficient way, thus minimizing the amount of partial decoding/encoding and memory requirements during the conversion and transcoding processes.","1558-2361","","10.1109/LSP.2012.2226028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6336787","AC-3 analysis/synthesis filter banks;AC-3 to E-AC-3 transcoder;block sparse matrix factorization;dolby digital (AC-3);dolby digital plus or enhanced AC-3 (E-AC-3);E-AC-3 to AC-3 conversion;fast conversion algorithm","Transforms;Sparse matrices;Matrix converters;Standards;Frequency conversion;Transcoding;Filter banks;Audio coding","audio coding;decoding;discrete cosine transforms;matrix decomposition;sparse matrices;time-frequency analysis","Dolby digital plus AC-3 audio coding standards;enhanced AC-3 systems;high-quality compression;digital audio signals;time-to-frequency transformation;audio data block;modified discrete cosine transform;MDCT;block sparse matrix factorization;conversion matrix;structural simplicity;arithmetic complexity;memory requirements;fast computational modules;bit stream conversion;E-AC-3 bit stream transcoding;partial decoding-encoding","","1","","10","","22 Oct 2012","","","IEEE","IEEE Journals"
"An improved audio fingerprinting algorithm with robust and efficient","Wei Xiong; Xiaoqing Yu; Jianhua Shi","School of Communication and Information Engineering, Shanghai University, China; School of Communication and Information Engineering, Shanghai University, China; School of Communication and Information Engineering, Shanghai University, China","IET International Conference on Smart and Sustainable City 2013 (ICSSC 2013)","13 Feb 2014","2013","","","377","380","An audio fingerprint is a content-based compact feature that summarizes an audio clip. As same as we using human fingerprint to recognize people, audio fingerprint can be used to retrieval unknown audio clips. In this paper, we propose an algorithm which extracts audio fingerprint based on spectral bark-band energy and PCA (Principle Components Analysis). By using this algorithm, search a huge audio database efficient and highly robust in the presence of noise be possible. Especially, the algorithm enhances the efficiency to a higher level. The preliminary result of our experiments shows prominent performance.","","978-1-84919-707-6","10.1049/cp.2013.1960","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6737837","Audio Fingerprint;Robust;Efficient;PCA;Content-Based Retrieval","","audio signal processing;principal component analysis","audio fingerprinting algorithm;content-based compact feature;human fingerprint;people recognition;unknown audio clip retrieval;spectral bark-band energy;principle components analysis;PCA;huge audio database","","","","","","13 Feb 2014","","","IET","IET Conferences"
"An enhanced least significant bit modification technique for audio steganography","M. Asad; J. Gilani; A. Khalid","Telecommunication Engineering Department, University of Engineering and Technology Taxila, UET, Taxila-47050, Rawalpindi, Pakistan; Telecommunication Engineering Department, University of Engineering and Technology Taxila, UET, Taxila-47050, Rawalpindi, Pakistan; Telecommunication Engineering Department, University of Engineering and Technology Taxila, UET, Taxila-47050, Rawalpindi, Pakistan","International Conference on Computer Networks and Information Technology","15 Sep 2011","2011","","","143","147","Increased use of electronic communication has given birth to new ways of transmitting information securely. Audio steganography is the science of hiding some secret text or audio information in a host message. The host message before steganography and stego message after steganography have the same characteristics. Least Significant Bit (LSB) modification technique is the most simple and efficient technique used for audio steganography. The conventional LSB modification technique is vulnerable to steganalysis. This paper proposes two ways to improve the conventional LSB modification technique. The first way is to randomize bit number of host message used for embedding secret message while the second way is to randomize sample number containing next secret message bit. The improvised proposed technique works against steganalysis and decreases the probability of secret message being extracted by an intruder. Advanced Encryption Standard (AES) with 256 bits key length is used to secure secret message in case the steganography technique breaks. Proposed technique has been tested successfully on a. wav file at a sampling frequency of 8000 samples/second with each sample containing 8 bits.","2223-6317","978-1-61284-941-6","10.1109/ICCNIT.2011.6020921","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6020921","Steganography;Audio Steganography;Steganalysis;LSB Modification Steganography;Information Security;Secret Information Transmission;AES-256","Encryption;Communications technology","audio coding;steganography","enhanced least significant bit modification technique;audio steganography;electronic communication;secret text;secret audio information;stego message;secret message bit;advanced encryption standard","","32","","5","","15 Sep 2011","","","IEEE","IEEE Conferences"
"Representation of spectral envelope with warped frequency resolution for audio coder","R. Sugiura; Y. Kamamoto; N. Harada; H. Kameoka; T. Moriya","Graduate School of Information Science and Technology, The University of Tokyo, Japan; NTT Communication Science Labs., Nippon Telegraph and Telephone Corp., Japan; NTT Communication Science Labs., Nippon Telegraph and Telephone Corp., Japan; NTT Communication Science Labs., Nippon Telegraph and Telephone Corp., Japan; NTT Communication Science Labs., Nippon Telegraph and Telephone Corp., Japan","2014 22nd European Signal Processing Conference (EUSIPCO)","13 Nov 2014","2014","","","51","55","We have devised a method for representing frequency spectral envelopes with warped frequency resolution based on sparse non-negative matrices aiming at its use for frequency domain audio coding. With optimally prepared matrices, we can selectively control the resolution of spectral envelopes and enhance the coding efficiency. We show that the devised method can enhance the subjective quality of the state-of-the-art wide-band coder at 16 kbit/s at a cost of minor additional complexity. The method is therefore, expected to be useful for low-bit-rate and low-delay audio coder for mobile communications.","2076-1465","978-0-9928-6261-9","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6951969","audio coding;signal processing;frequency warping;non-negative matrix;TCX","Speech;Frequency-domain analysis;Speech coding;Quantization (signal);Audio coding;Sparse matrices","audio coding;frequency-domain analysis;sparse matrices","spectral envelope representation;warped frequency resolution;sparse nonnegative matrices;frequency domain audio coding;coding efficiency enhancement;wideband coder;low-bit-rate audio coder;low-delay audio coder;mobile communications","","","","11","","13 Nov 2014","","","IEEE","IEEE Conferences"
"Summarizing Long-Length Videos with GAN-Enhanced Audio/Visual Features","H. Lee; G. Lee","Seoul National University of Science and Technology, Republic of Korea; Seoul National University of Science and Technology, Republic of Korea","2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW)","5 Mar 2020","2019","","","3727","3731","In this paper, we propose a novel supervised method for summarizing long-length videos. Many recent works presented successful results in video summarization. However, most videos in those works are short in duration (~5 minutes), and the methods often break down on very long videos (~30 minutes). Moreover, most works only use visual features, while audios provide useful features for the task. Based on these observations, we present a model that exploits both visual and audio features. To handle long videos, our model also refines the extracted features using adversarial networks. To demonstrate our model, we have collected a new dataset of 63 e-sports (~30 minutes) videos, each accompanied by an editorial summary video that is about 10% in length of the original video. Evaluation on this dataset suggests that our method produces quality summaries for very long videos.","2473-9944","978-1-7281-5023-9","10.1109/ICCVW.2019.00462","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9022347","Summarization;GAN;Audio;Video;Multimodal","Videos;Feature extraction;Visualization;Task analysis;Mel frequency cepstral coefficient;Benchmark testing;Gallium nitride","audio signal processing;feature extraction;sport;video signal processing","long-length videos;supervised method;video summarization;audio features;editorial summary video;visual features;feature extraction;adversarial networks;e-sports","","","","16","","5 Mar 2020","","","IEEE","IEEE Conferences"
"Research and Implementation of ASOC Audio Driver Model on the Blackfin Platform","Q. Wang; L. Zhao; X. Han","Shenyang Univ. of Chem. Technol., Shenyang, China; Shenyang Univ. of Chem. Technol., Shenyang, China; Shenyang Univ. of Chem. Technol., Shenyang, China","2012 Second International Conference on Intelligent System Design and Engineering Application","3 Apr 2012","2012","","","720","723","The development of Audio driver is very important in embed audio system, which decides the performance of audio system directly. WM8731 audio driver is implemented on uclinux embedded operating system by using ASOC driver model in this paper. And in the design, combining the characteristics of Blackfin561 and uclinux sufficiently. To achieve the demand of real time characteristic by using the techniques of interrupt, DMA and Circle buffer storage, the performance of system is enhanced. Audio driver procedure in this paper is proved steady and reliable after many tests.","","978-1-4577-2120-5","10.1109/ISdea.2012.672","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6173307","ASOC audio driver;Interrupt;DMA;Circle buffer storage","Phase change materials;Buffer storage;Codecs;Audio systems;Kernel;Linux;Hardware","audio signal processing;system-on-chip","ASOC audio driver model;blackfin platform;embedded audio system;WM8731 audio driver;uclinux embedded operating system;Blackfin561 characteristics","","","","6","","3 Apr 2012","","","IEEE","IEEE Conferences"
"Normalization of LPC residue for random access frame in audio coding","H. Shu; R. Yu; H. Huang; S. Rahardja","Institute for Infocomm Research, Agency for Science, Technology & Research, Singapore 138632; Institute for Infocomm Research, Agency for Science, Technology & Research, Singapore 138632; Institute for Infocomm Research, Agency for Science, Technology & Research, Singapore 138632; Institute for Infocomm Research, Agency for Science, Technology & Research, Singapore 138632","2011 IEEE Workshop on Applications of Signal Processing to Audio and Acoustics (WASPAA)","17 Nov 2011","2011","","","265","268","In a time-domain audio codec system, linear prediction is typically used as a tool to predict the value of future samples based on the value of previous samples. Such tool is useful to remove redundancy in the signal so that the signal can be more efficiently coded by an entropy coder. Modern digital audio system requires random access capability and because of this requirement, the residue produced by the predictor exhibits a high dynamic range. In this paper, an adaptive normalization scheme is proposed to reduce the energy level of first few prediction residues in random access blocks. This enhances the coding efficiency of the entropy coding. The proposed scheme can be used in speech/audio analysis and synthesis.","1947-1629","978-1-4577-0693-6","10.1109/ASPAA.2011.6082272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6082272","Linear Predictive Coding (LPC);Audio Coding;Random Access;Normalization","Entropy;Audio coding;Acoustics;Energy states;Indexes;Conferences","audio coding;entropy codes;linear predictive coding;speech codecs;speech coding;speech synthesis;time-domain analysis","time-domain analysis;audio codec system;entropy code;digital audio system;adaptive normalization scheme;random access blocks;audio coding;speech synthesis;LPC residue;linear predictive coding","","1","","7","","17 Nov 2011","","","IEEE","IEEE Conferences"
"Optimal frequency characteristics of a car audio system under the traveling noise","M. Tsuruta-Hamamura; T. Hidaka; H. Hasegawa","Utsunomiya University, Graduate school of engineering, Utsunomiya, Japan; Utsunomiya University, Graduate school of engineering, Utsunomiya, Japan; Utsunomiya University, Graduate school of engineering, Utsunomiya, Japan","2018 International Workshop on Advanced Image Technology (IWAIT)","31 May 2018","2018","","","1","3","To improve the car audio system that affects the evaluation of comfortability of a vehicle, the subjective evaluation of music reproduced from the car audio system was conducted with or without car interior noise. As a result, the sound stimuli enhanced low frequency by -6 dB/oct. was most suitable for car interior comfortability with and without noise conditions.","","978-1-5386-2615-3","10.1109/IWAIT.2018.8369673","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8369673","car audio system;subjective evaluation;frequency characteristics;noise;music","Automobiles;Audio systems;Standards;Safety;Reliability;Engines;Roads","acoustic signal processing;audio systems","optimal frequency characteristics;car audio system;car interior noise;car interior comfortability","","","","2","","31 May 2018","","","IEEE","IEEE Conferences"
"Attentive Fusion Enhanced Audio-Visual Encoding for Transformer Based Robust Speech Recognition","L. Wei; J. Zhang; J. Hou; L. Dai","University of Science and Technology of China (USTC),National Engineering Laboratory for Speech and Language Information Processing,Hefei,Anhui,P. R. China; University of Science and Technology of China (USTC),National Engineering Laboratory for Speech and Language Information Processing,Hefei,Anhui,P. R. China; University of Science and Technology of China (USTC),National Engineering Laboratory for Speech and Language Information Processing,Hefei,Anhui,P. R. China; University of Science and Technology of China (USTC),National Engineering Laboratory for Speech and Language Information Processing,Hefei,Anhui,P. R. China","2020 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC)","31 Dec 2020","2020","","","638","643","Audio-visual information fusion enables a performance improvement in speech recognition performed in complex acoustic scenarios, e.g., noisy environments. It is required to explore an effective audio-visual fusion strategy for audiovisual alignment and modality reliability. Different from the previous end-to-end approaches where the audio-visual fusion is performed after encoding each modality, in this paper we propose to integrate an attentive fusion block into the encoding process. It is shown that the proposed audio-visual fusion method in the encoder module can enrich audio-visual representations, as the relevance between the two modalities is leveraged. In line with the transformer-based architecture, we implement the embedded fusion block using a multi-head attention based audiovisual fusion with one-way or two-way interactions. The proposed method can sufficiently combine the two streams and weaken the over-reliance on the audio modality. Experiments on the LRS3-TED dataset demonstrate that the proposed method can increase the recognition rate by 0.55%, 4.51% and 4.61% on average under the clean, seen and unseen noise conditions, respectively, compared to the state-of-the-art approach.","2640-0103","978-988-14768-8-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9306348","","Encoding;Visualization;Speech recognition;Decoding;Training;Speech enhancement;Feature extraction","audio signal processing;audio-visual systems;feature extraction;sensor fusion;speech processing;speech recognition;video signal processing","performance improvement;audio-visual fusion strategy;audio-visual information fusion;transformer based robust speech recognition;fusion enhanced audio-visual encoding;recognition rate;audio modality;audiovisual fusion;multihead attention;embedded fusion block;transformer-based architecture;audio-visual representations;encoder module;audio-visual fusion method;encoding process;attentive fusion block;previous end-to-end approaches;audiovisual alignment","","","","26","","31 Dec 2020","","","IEEE","IEEE Conferences"
"Audio-Visual Speech Enhancement Using Multimodal Deep Convolutional Neural Networks","J. Hou; S. Wang; Y. Lai; Y. Tsao; H. Chang; H. Wang","Research Center for Information Technology Innovation, Taipei, Taiwan; Graduate Institute of Communication Engineering, National Taiwan University, Taipei, Taiwan; Department of Biomedical Engineering, National Yang-Ming University, Taipei, Taiwan; Research Center for Information Technology Innovation, Taipei, Taiwan; Department of Audiology and Speech language pathology, Mackay Medical College, New Taipei City, Taiwan; Institute of Information Science, Academia Sinica, Taipei, Taiwan","IEEE Transactions on Emerging Topics in Computational Intelligence","23 Mar 2018","2018","2","2","117","128","Speech enhancement (SE) aims to reduce noise in speech signals. Most SE techniques focus only on addressing audio information. In this paper, inspired by multimodal learning, which utilizes data from different modalities, and the recent success of convolutional neural networks (CNNs) in SE, we propose an audio-visual deep CNNs (AVDCNN) SE model, which incorporates audio and visual streams into a unified network model. We also propose a multitask learning framework for reconstructing audio and visual signals at the output layer. Precisely speaking, the proposed AVDCNN model is structured as an audio-visual encoder-decoder network, in which audio and visual data are first processed using individual CNNs, and then fused into a joint network to generate enhanced speech (the primary task) and reconstructed images (the secondary task) at the output layer. The model is trained in an endto-end manner, and parameters are jointly learned through back propagation. We evaluate enhanced speech using five instrumental criteria. Results show that the AVDCNN model yields a notably superior performance compared with an audio-only CNN-based SE model and two conventional SE approaches, confirming the effectiveness of integrating visual information into the SE process. In addition, the AVDCNN model also outperforms an existing audio- visual SE model, confirming its capability of effectively combining audio and visual information in SE.","2471-285X","","10.1109/TETCI.2017.2784878","Academia Sinica Thematic Research(grant numbers:AS-105-TP-C02-1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8323326","Audio-visual systems;deep convolutional neural networks;multimodal learning;speech enhancement","Visualization;Speech;Speech enhancement;Noise measurement;Mouth;Training;Convolutional neural networks","audio coding;audio signal processing;backpropagation;feedforward neural nets;image coding;speech enhancement;speech recognition","audio-visual speech enhancement;multimodal deep convolutional neural networks;speech signals;audio information;multimodal learning;visual streams;unified network model;multitask learning framework;visual signals;output layer;audio-visual encoder-decoder network;visual data;enhanced speech;SE process;audio-visual deep CNN-SE model;AVDCNN model","","40","","87","","23 Mar 2018","","","IEEE","IEEE Journals"
"Audio-watermarking based ownership verification system using enhanced DWT-SVD technique","M. S. Al-Yaman; M. A. Al-Taee; H. A. Alshammas","Computer Engineering Department, The University of Jordan, Amman, Jordan; School of Computing & Information Technology, Kingston University London, London, UK; Computer Engineering Department, The University of Jordan, Amman, Jordan","International Multi-Conference on Systems, Signals & Devices","10 May 2012","2012","","","1","5","Audio watermarking has been proposed as an effective solution to solve or mitigate the new challenges of audio ownership verification. These challenges arose from easiness of copying and distributing of audio applications. This paper proposes important performance enhancements to a previously-reported audio ownership verification system based upon utilizing a combination of Discrete Wavelet Transform (DWT) and Singular Value Decomposition (SVD) techniques. A new audio signal framing, DWT matrix formation and embedding methods are proposed and successfully implemented to improve the minimum audio-cover period, quality of the watermarked audio and its robustness against various attacks. Performance evaluation of the developed system demonstrated improvements of 69% in the required minimum audio-cover period, 25% in the Signal-to-Noise Ratio (SNR), and improved robustness against various watermarking benchmark attacks.","","978-1-4673-1591-3","10.1109/SSD.2012.6198022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6198022","Audio watermarking;ownership verification;audio copyright protection;discrete wavelet transform;singular-value decomposition","Watermarking;Discrete wavelet transforms;Robustness;Signal to noise ratio;Matrix decomposition;Media","audio watermarking;discrete wavelet transforms;singular value decomposition","audio-watermarking based ownership verification system;enhanced DWT-SVD technique;discrete wavelet transform;singular value decomposition;audio signal framing;DWT matrix formation","","13","","13","","10 May 2012","","","IEEE","IEEE Conferences"
"Enhancing Sampling and Counting Method for Audio Retrieval with Time-Stretch Resistance","S. Yao; B. Niu; J. Liu","Taiyuan University of Technology, School of Information and Computer, Taiyuan, China; Taiyuan University of Technology, School of Information and Computer, Taiyuan, China; NEC Corporation, System Platform Research Laboratories, Tokyo, Japan","2018 IEEE Fourth International Conference on Multimedia Big Data (BigMM)","21 Oct 2018","2018","","","1","5","An ideal audio retrieval method should be not only highly efficient in identifying an audio track from a massive audio dataset, but also robust to any distortion. Unfortunately, none of the audio retrieval methods is robust to all types of distortions. An audio retrieval method has to do with both the audio fingerprint and the strategy, especially how they are combined. We argue that the Sampling and Counting Method (SC), a state-of-the-art audio retrieval method, would be promising towards an ideal audio retrieval method, if we could make it robust to time-stretch and pitch-stretch. Towards this objective, this paper proposes a turning point alignment method to enhance SC with resistance to time-stretch, which makes Philips and Philips-like fingerprints resist to time-stretch. Experimental results show that our approach can resist to time-stretch from 70% to 130%, which is on a par to the state-of-the-art methods. It also marginally improves the retrieval performance with various noise distortions.","","978-1-5386-5321-0","10.1109/BigMM.2018.8499068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8499068","audio retrieval;audio fingerprint;fingerprint matching;LSH;time-stretch","Fingerprint recognition;Turning;Distortion;Resistance;Resists;Indexes;Filtering","acoustic signal processing;audio signal processing;information retrieval","time-stretch resistance;ideal audio retrieval method;audio track;massive audio dataset;audio fingerprint;state-of-the-art audio retrieval method;turning point alignment method;state-of-the-art methods;retrieval performance;Sampling and Counting Method;Philips-like fingerprints;noise distortions","","2","","11","","21 Oct 2018","","","IEEE","IEEE Conferences"
"Audio Captioning Based on Combined Audio and Semantic Embeddings","A. Ö. Eren; M. Sert","Başkent University,Department of Computer Engineering,Ankara,Turkey; Başkent University,Department of Computer Engineering,Ankara,Turkey","2020 IEEE International Symposium on Multimedia (ISM)","22 Jan 2021","2020","","","41","48","Audio captioning is a recently proposed task for automatically generating a textual description of a given audio clip. Most existing approaches use the encoder-decoder model without using semantic information. In this study, we propose a bi-directional Gated Recurrent Unit (BiGRU) model based on encoder-decoder architecture using audio and semantic embeddings. To obtain semantic embeddings, we extract subject-verb embeddings using the subjects and verbs from the audio captions. We use a Multilayer Perceptron classifier to predict subject-verb embeddings of test audio clips for the testing stage. Within the aim of extracting audio features, in addition to log Mel energies, we use a pretrained audio neural network (PANN) as a feature extractor which is used for the first time in the audio captioning task to explore the usability of audio embeddings in the audio captioning task. We combine audio embeddings and semantic embeddings to feed the BiGRU-based encoder-decoder model. Following this, we evaluate our model on two audio captioning datasets: Clotho and AudioCaps. Experimental results show that the proposed BiGRU-based deep model significantly outperforms the state of the art results across different evaluation metrics and inclusion of semantic information enhance the captioning performance.","","978-1-7281-8697-9","10.1109/ISM.2020.00014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9327916","audio captioning;PANNs;GRU;BiGRU","Feature extraction;Task analysis;Semantics;Decoding;Birds;Training;Logic gates","audio signal processing;feature extraction;multilayer perceptrons;signal classification;speech recognition;video signal processing","audio clip;semantic information;bi-directional gated recurrent unit model;encoder-decoder architecture;semantic embeddings;subject-verb embeddings;audio features;pretrained audio neural network;BiGRU-based encoder-decoder model;audio captioning datasets;BiGRU-based deep model;combined audio embeddings;textual description;multilayer perceptron classifier;log Mel energies;PANN;feature extractor","","","","33","","22 Jan 2021","","","IEEE","IEEE Conferences"
